"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.864604167526091 3 21 "GO:0005643;GO:0046930" "pore complex" 1
0 0.881613800522723 2 22 "GO:0005654" "nucleoplasm" 1
0 1 3 6 "GO:0005657" "replication fork" 1
0 1 4 10 "GO:0005665" "DNA-directed RNA polymerase II, core complex" 1
0 1 3 16 "GO:0005666" "DNA-directed RNA polymerase III complex" 1
0 0.641293706015284 2 68 "GO:0005667" "transcription factor complex" 1
0 1 3 8 "GO:0005669" "transcription factor TFIID complex" 1
0 0.628795706803527 4 13 "GO:0005680;GO:0000152" "nuclear ubiquitin ligase complex" 1
0 0.996713685210815 3 58 "GO:0005681" "spliceosomal complex" 1
0 1 2 9 "GO:0005682" "U5 snRNP" 1
0 0.961317118747984 4 19 "GO:0005684" "U2-type spliceosomal complex" 1
0 1 4 10 "GO:0005685" "U1 snRNP" 1
0 1 4 14 "GO:0005686" "U2 snRNP" 1
0 0.819054043158165 2 10 "GO:0005689" "U12-type spliceosomal complex" 1
0 0.9574933238365 4 98 "GO:0005694" "chromosome" 1
0 0.999991892980729 3 68 "GO:0005730" "nucleolus" 1
0 1 2 11 "GO:0005732" "small nucleolar ribonucleoprotein complex" 1
0 1 4 7 "GO:0005736" "DNA-directed RNA polymerase I complex" 1
0 0.980618564782917 2 275 "GO:0005739" "mitochondrion" 1
0 0.641255954507132 3 6 "GO:0005740" "mitochondrial envelope" 1
0 0.957205406289094 3 39 "GO:0005741;GO:0031968;GO:0019867" "organelle outer membrane" 1
0 1 4 8 "GO:0005742" "mitochondrial outer membrane translocase complex" 1
0 0.578290782460099 4 91 "GO:0005743;GO:0019866" "organelle inner membrane" 1
0 1 5 7 "GO:0005747;GO:0045271;GO:0030964" "respiratory chain complex I" 1
0 0.908804868091894 2 14 "GO:0005758;GO:0031970" "mitochondrial intermembrane space" 1
0 0.751123803677003 2 24 "GO:0005759" "mitochondrial matrix" 1
0 0.641255954507132 4 6 "GO:0005761;GO:0000313" "mitochondrial ribosome" 1
0 0.935277576993238 5 16 "GO:0005762;GO:0000315" "mitochondrial large ribosomal subunit" 1
0 0.891757450498568 5 13 "GO:0005763;GO:0000314" "mitochondrial small ribosomal subunit" 1
0 0.762080909033907 3 68 "GO:0005764;GO:0000323;GO:0005773" "vacuole" 1
0 0.533708543431649 2 24 "GO:0005765" "lysosomal membrane" 1
0 0.578290782460099 2 91 "GO:0005768" "endosome" 1
0 0.592299346217003 4 19 "GO:0005769" "early endosome" 1
0 0.534302247917594 4 11 "GO:0005770" "late endosome" 1
0 1 3 5 "GO:0005776" "autophagic vacuole" 1
0 0.799003362146411 3 26 "GO:0005777;GO:0042579" "microbody" 1
0 0.302882233364017 5 7 "GO:0005778;GO:0031903" "peroxisomal membrane" 1
0 0.0141516268658622 2 7 "GO:0005779" "integral component of peroxisomal membrane" 0.259582125800543
0 0.254154037028978 2 187 "GO:0005783" "endoplasmic reticulum" 1
0 0.11696798400074 2 8 "GO:0005788" "endoplasmic reticulum lumen" 0.965735662775341
0 0.103597616096477 2 158 "GO:0005794" "Golgi apparatus" 0.938082814002349
0 1 3 5 "GO:0005795" "Golgi stack" 1
0 0.631806836400801 2 27 "GO:0005802" "trans-Golgi network" 1
0 0.606968489525584 4 53 "GO:0005813" "centrosome" 1
0 0.234583378996538 3 16 "GO:0005814" "centriole" 1
0 0.634770699321798 3 81 "GO:0005815" "microtubule organizing center" 1
0 0.628680556380779 2 20 "GO:0005819" "spindle" 1
0 0.144622810848114 4 187 "GO:0005829" "cytosol" 1
0 0.49824744698264 2 23 "GO:0005834" "heterotrimeric G-protein complex" 1
0 1 2 14 "GO:0005839" "proteasome core complex" 1
0 0.999999813377277 2 122 "GO:0005840" "ribosome" 1
0 1 2 5 "GO:0005849" "mRNA cleavage factor complex" 1
0 0.0048101672329695 4 182 "GO:0005856" "cytoskeleton" 0.140806713546925
0 0.641255954507132 2 6 "GO:0005861" "troponin complex" 1
0 0.574361991549622 5 5 "GO:0005868" "cytoplasmic dynein complex" 1
0 0.387819236639494 2 32 "GO:0005871" "kinesin complex" 1
0 0.550792238186091 2 83 "GO:0005874" "microtubule" 1
0 0.25902843935099 3 62 "GO:0005875" "microtubule associated complex" 1
0 0.847529222682223 4 11 "GO:0005876" "spindle microtubule" 1
0 0.745194135394681 4 8 "GO:0005881" "cytoplasmic microtubule" 1
0 0.694507837559765 3 22 "GO:0005882" "intermediate filament" 1
0 1 3 6 "GO:0005884" "actin filament" 1
0 0.78527143866506 3 9 "GO:0005885" "Arp2/3 protein complex" 1
0 0.00298848303679526 2 441 "GO:0005886" "plasma membrane" 0.106921281983119
0 0.00774448318580875 2 263 "GO:0005887" "integral component of plasma membrane" 0.178123113273601
0 0.234583378996538 3 16 "GO:0005891;GO:0034704" "calcium channel complex" 1
0 1 2 7 "GO:0005892" "acetylcholine-gated channel complex" 1
0 0.0451789568275025 2 66 "GO:0005911" "cell-cell junction" 0.576939962666496
0 0.0021589167396595 3 28 "GO:0005912;GO:0070161" "anchoring junction" 0.0935858725939585
0 0.334534861469058 2 13 "GO:0005913" "cell-cell adherens junction" 1
0 0.641255954507132 3 6 "GO:0005921;GO:0005922" "gap junction" 1
0 0.00992915019587518 3 29 "GO:0005923;GO:0070160" "tight junction" 0.199824147691988
0 0.0190096986824718 3 11 "GO:0005925;GO:0005924;GO:0030055" "cell-substrate adherens junction" 0.291482046464568
0 0.892655567310741 2 48 "GO:0005929" "cilium" 1
0 0.670141021785339 2 14 "GO:0005930" "axoneme" 1
0 0.772055609853359 3 17 "GO:0005938" "cell cortex" 1
0 0.745194135394681 2 8 "GO:0005942" "phosphatidylinositol 3-kinase complex" 1
0 1 3 5 "GO:0005952" "cAMP-dependent protein kinase complex" 1
0 0.670141021785339 5 14 "GO:0008021" "synaptic vesicle" 1
0 1 2 17 "GO:0008023" "transcription elongation factor complex" 1
0 0.697651574697651 4 7 "GO:0008074" "guanylate cyclase complex, soluble" 1
0 0.133704744665728 2 13 "GO:0008076;GO:0034705" "voltage-gated potassium channel complex" 1
0 1 3 5 "GO:0008180" "COP9 signalosome" 1
0 0.908804868091894 3 14 "GO:0008287" "protein serine/threonine phosphatase complex" 1
0 0.426164452872645 3 15 "GO:0008305;GO:0098636" "protein complex involved in cell adhesion" 1
0 0.13901505779244 2 18 "GO:0008328" "ionotropic glutamate receptor complex" 1
0 1 2 7 "GO:0008540;GO:0031597" "proteasome regulatory particle, base subcomplex" 1
0 1 3 5 "GO:0009331" "glycerol-3-phosphate dehydrogenase complex" 1
0 0.302882233364017 3 7 "GO:0009897;GO:0098552" "side of membrane" 1
0 0.260742142735176 2 39 "GO:0009986" "cell surface" 1
0 0.923431996096389 3 43 "GO:0010008;GO:0044440" "endosomal part" 1
0 0.741575936915446 2 16 "GO:0012505" "endomembrane system" 1
0 1 2 12 "GO:0014069" "postsynaptic density" 1
0 1 2 5 "GO:0015030" "Cajal body" 1
0 0.0979888261145284 5 21 "GO:0015629" "actin cytoskeleton" 0.928011823790534
0 0.641255954507132 5 6 "GO:0015630" "microtubule cytoskeleton" 1
0 0.999780473714452 3 49 "GO:0015934" "large ribosomal subunit" 1
0 0.998763114057241 2 39 "GO:0015935" "small ribosomal subunit" 1
0 0.505327832230481 2 87 "GO:0016023;GO:0031410;GO:0031988;GO:0031982" "vesicle" 1
0 1 3 7 "GO:0016272" "prefoldin complex" 1
0 0.871529624060488 2 12 "GO:0016323" "basolateral plasma membrane" 1
0 0.426164452872645 2 15 "GO:0016324" "apical plasma membrane" 1
0 0.177648261728352 3 5 "GO:0016328" "lateral plasma membrane" 1
0 1 2 7 "GO:0016363" "nuclear matrix" 1
0 0.179831656666284 3 30 "GO:0016459" "myosin complex" 1
0 1 2 5 "GO:0016514" "SWI/SNF complex" 1
0 9.39162269761742e-05 3 5 "GO:0016529" "sarcoplasmic reticulum" 0.00756025627158202
0 1 2 16 "GO:0016592" "mediator complex" 1
0 1 2 5 "GO:0016593" "Cdc73/Paf1 complex" 1
0 1 4 30 "GO:0016604" "nuclear body" 1
0 1 2 9 "GO:0016605" "PML body" 1
0 1 2 18 "GO:0016607" "nuclear speck" 1
0 1 3 7 "GO:0017053" "transcriptional repressor complex" 1
0 0.697651574697651 3 7 "GO:0017119" "Golgi transport complex" 1
0 0.302882233364017 2 7 "GO:0017146" "N-methyl-D-aspartate selective glutamate receptor complex" 1
0 0.0794936962628076 2 11 "GO:0019005" "SCF ubiquitin ligase complex" 0.775665763534062
0 0.967419034598342 1 20 "GO:0019012;GO:0019013;GO:0044423" "virion" 1
0 1 2 8 "GO:0019773" "proteasome core complex, alpha-subunit complex" 1
0 0.00232511484705487 2 49 "GO:0019898" "extrinsic component of membrane" 0.0935858725939585
0 1 4 31 "GO:0022625" "cytosolic large ribosomal subunit" 1
0 1 2 24 "GO:0022627" "cytosolic small ribosomal subunit" 1
0 1 3 5 "GO:0030014" "CCR4-NOT complex" 1
0 0.364853649818442 2 8 "GO:0030018" "Z disc" 1
0 0.197966553249806 2 10 "GO:0030027" "lamellipodium" 1
0 0.00615027426937377 1 132 "GO:0030054" "cell junction" 0.165032359561529
0 0.741575936915446 3 16 "GO:0030117" "membrane coat" 1
0 0.534302247917594 2 11 "GO:0030120" "vesicle coat" 1
0 0.641255954507132 4 6 "GO:0030126" "COPI vesicle coat" 1
0 0.847529222682223 2 11 "GO:0030131;GO:0030119" "AP-type membrane coat adaptor complex" 1
0 1 2 11 "GO:0030133" "transport vesicle" 1
0 0.845380717591191 2 20 "GO:0030136;GO:0030135" "coated vesicle" 1
0 0.819054043158165 3 10 "GO:0030139" "endocytic vesicle" 1
0 0.0190096986824718 2 11 "GO:0030141" "secretory granule" 0.291482046464568
0 0.16571017217136 3 19 "GO:0030173" "integral component of Golgi membrane" 1
0 0.177648261728352 2 5 "GO:0030175" "filopodium" 1
0 0.553687597132212 3 18 "GO:0030176" "integral component of endoplasmic reticulum membrane" 1
0 0.0190096986824718 4 11 "GO:0030286" "dynein complex" 0.291482046464568
0 0.0574995153245037 3 10 "GO:0030424" "axon" 0.638442894292765
0 0.819054043158165 3 10 "GO:0030425" "dendrite" 1
0 0.574361991549622 2 5 "GO:0030427" "site of polarized growth" 1
0 0.847529222682223 2 11 "GO:0030496" "midbody" 1
0 0.999999999999279 2 303 "GO:0030529" "ribonucleoprotein complex" 1
0 1 3 36 "GO:0030532" "small nuclear ribonucleoprotein complex" 1
0 0.662757943209646 3 21 "GO:0030659;GO:0012506" "cytoplasmic vesicle membrane" 1
0 0.745194135394681 5 8 "GO:0030672;GO:0030665;GO:0030662" "coated vesicle membrane" 1
0 1 3 29 "GO:0030684" "preribosome" 1
0 1 2 7 "GO:0030687" "preribosome, large subunit precursor" 1
0 1 3 5 "GO:0030877" "beta-catenin destruction complex" 1
0 0.641255954507132 2 6 "GO:0030904" "retromer complex" 1
0 1 2 5 "GO:0030915" "Smc5-Smc6 complex" 1
0 0.641255954507132 3 6 "GO:0030992" "intraciliary transport particle B" 1
0 1 5 6 "GO:0031083;GO:0031082" "BLOC-1 complex" 1
0 0.741214606886473 2 454 "GO:0031090" "organelle membrane" 1
0 0.1989612730727 2 15 "GO:0031201" "SNARE complex" 1
0 0.271561843440408 2 17 "GO:0031224" "intrinsic component of membrane" 1
0 0.0722640922095622 2 15 "GO:0031225" "anchored component of membrane" 0.739751256429439
0 0.534302247917594 3 11 "GO:0031226" "intrinsic component of plasma membrane" 1
0 0.000457397690752027 2 24 "GO:0031234;GO:0019897" "extrinsic component of cytoplasmic side of plasma membrane" 0.0245470094036921
0 0.23989217676207 4 6 "GO:0031235" "intrinsic component of the cytoplasmic side of the plasma membrane" 1
0 1 5 30 "GO:0031248;GO:1902493;GO:0000123" "acetyltransferase complex" 1
0 0.871529624060488 2 12 "GO:0031253" "cell projection membrane" 1
0 0.0145108020633844 2 63 "GO:0031301" "integral component of organelle membrane" 0.259582125800543
0 0.641255954507132 2 6 "GO:0031307" "integral component of mitochondrial outer membrane" 1
0 1 3 6 "GO:0031414" "N-terminal protein acetyltransferase complex" 1
0 0.381695408419532 2 56 "GO:0031461" "cullin-RING ubiquitin ligase complex" 1
0 0.486826858289043 3 29 "GO:0031463" "Cul3-RING ubiquitin ligase complex" 1
0 1 2 7 "GO:0031501" "mannosyltransferase complex" 1
0 0.302882233364017 4 7 "GO:0031513" "nonmotile primary cilium" 1
0 0.583524807521301 3 12 "GO:0031514" "motile cilium" 1
0 0.891757450498568 2 13 "GO:0031519" "PcG protein complex" 1
0 1 3 6 "GO:0031595" "nuclear proteasome complex" 1
0 1 5 5 "GO:0031901" "early endosome membrane" 1
0 0.935277576993238 4 16 "GO:0031902" "late endosome membrane" 1
0 0.896629696177617 2 23 "GO:0031965" "nuclear membrane" 1
0 0.830482314005446 2 137 "GO:0031966" "mitochondrial membrane" 1
0 0.512190939788722 1 49 "GO:0031974" "membrane-enclosed lumen" 1
0 1 4 19 "GO:0032040" "small-subunit processome" 1
0 0.697651574697651 2 7 "GO:0032154" "cleavage furrow" 1
0 0.48122799822711 2 10 "GO:0032155" "cell division site part" 1
0 0.242393874619931 3 11 "GO:0032281" "alpha-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid selective glutamate receptor complex" 1
0 0.177648261728352 2 5 "GO:0032300" "mismatch repair complex" 1
0 0.741575936915446 2 16 "GO:0032580" "Golgi cisterna membrane" 1
0 0.424575709231649 4 9 "GO:0032592" "integral component of mitochondrial membrane" 1
0 0.998872023862212 2 87 "GO:0032993" "protein-DNA complex" 1
0 0.006918769635243 2 6 "GO:0033017" "sarcoplasmic reticulum membrane" 0.17137260173448
0 0.961317118747984 2 19 "GO:0033177" "proton-transporting two-sector ATPase complex, proton-transporting domain" 1
0 0.908804868091894 2 14 "GO:0033178" "proton-transporting two-sector ATPase complex, catalytic domain" 1
0 1 2 6 "GO:0033180" "proton-transporting V-type ATPase, V1 domain" 1
0 0.574361991549622 2 5 "GO:0033267" "axon part" 1
0 1 4 9 "GO:0033290;GO:0070993;GO:0005852;GO:0016282" "eukaryotic 48S preinitiation complex" 1
0 1 3 7 "GO:0034358;GO:0032994;GO:0042627" "chylomicron" 1
0 1 3 6 "GO:0034364;GO:0072562" "blood microparticle" 1
0 1 3 6 "GO:0034464" "BBSome" 1
0 0.107792124590332 4 74 "GO:0034702;GO:1902495;GO:1990351" "transporter complex" 0.938082814002349
0 0.0522578046289114 2 32 "GO:0034703" "cation channel complex" 0.623222707055906
0 0.697651574697651 2 7 "GO:0034707" "chloride channel complex" 1
0 1 2 22 "GO:0034708" "methyltransferase complex" 1
0 1 3 15 "GO:0035097" "histone methyltransferase complex" 1
0 1 4 7 "GO:0035098" "ESC/E(Z) complex" 1
0 1 3 7 "GO:0035145" "exon-exon junction complex" 1
0 1 9 6 "GO:0035267;GO:0043189;GO:1902562" "NuA4 histone acetyltransferase complex" 1
0 0.995085931112726 2 31 "GO:0035770" "ribonucleoprotein granule" 1
0 1 3 6 "GO:0035861" "site of double-strand break" 1
0 0.881613800522723 4 22 "GO:0036064" "ciliary basal body" 1
0 1 3 5 "GO:0036452" "ESCRT complex" 1
0 0.11696798400074 3 8 "GO:0042383" "sarcolemma" 0.965735662775341
0 0.745194135394681 3 8 "GO:0042555" "MCM complex" 1
0 0.574361991549622 2 5 "GO:0042575" "DNA polymerase complex" 1
0 0.574361991549622 2 5 "GO:0042611" "MHC protein complex" 1
0 0.424575709231649 2 9 "GO:0042734" "presynaptic membrane" 1
0 0.0313781587554374 2 110 "GO:0042995" "cell projection" 0.420990296635452
0 0.0735156528128635 2 39 "GO:0043005" "neuron projection" 0.739751256429439
0 0.0574995153245037 3 10 "GO:0043025;GO:0044297" "cell body" 0.638442894292765
0 0.641255954507132 4 6 "GO:0043186" "P granule" 1
0 0.995555644197805 3 538 "GO:0043232;GO:0043228" "intracellular non-membrane-bounded organelle" 1
0 0.0465852143767978 3 56 "GO:0043235" "receptor complex" 0.576939962666496
0 1 2 5 "GO:0043240" "Fanconi anaemia nuclear complex" 1
0 0.999996264809548 2 89 "GO:0044391" "ribosomal subunit" 1
0 0.574361991549622 1 5 "GO:0044420" "extracellular matrix part" 1
0 0.970204910641931 2 187 "GO:0044427" "chromosomal part" 1
0 0.999999999999994 2 514 "GO:0044428" "nuclear part" 1
0 0.985511510026497 2 235 "GO:0044429" "mitochondrial part" 1
0 0.208116336640607 2 285 "GO:0044430" "cytoskeletal part" 1
0 0.269906126762872 2 134 "GO:0044431" "Golgi apparatus part" 1
0 0.423942393745437 2 189 "GO:0044432" "endoplasmic reticulum part" 1
0 0.386889890958928 2 38 "GO:0044433" "cytoplasmic vesicle part" 1
0 0.359750941229943 2 49 "GO:0044437;GO:0005774" "vacuolar part" 1
0 0.133704744665728 3 13 "GO:0044439;GO:0044438" "peroxisomal part" 1
0 0.359334792892283 2 37 "GO:0044441" "ciliary part" 1
0 0.999333109305426 3 91 "GO:0044445" "cytosolic part" 1
0 0.426164452872645 2 15 "GO:0044448" "cell cortex part" 1
0 0.0695328668115987 3 24 "GO:0044449" "contractile fiber part" 0.739751256429439
0 0.162616442978408 3 24 "GO:0044450" "microtubule organizing center part" 1
0 0.999999999999794 3 167 "GO:0044451" "nucleoplasm part" 1
0 1 2 25 "GO:0044452" "nucleolar part" 1
0 0.818876965302929 3 72 "GO:0044454" "nuclear chromosome part" 1
0 0.961399966485065 3 49 "GO:0044455" "mitochondrial membrane part" 1
0 0.281538591890601 1 75 "GO:0044456" "synapse part" 1
0 1.67457956716056e-05 2 480 "GO:0044459" "plasma membrane part" 0.00179738206875233
0 0.314686315051221 2 53 "GO:0044463" "cell projection part" 1
0 0.574361991549622 4 5 "GO:0045095" "keratin filament" 1
0 0.819054043158165 2 10 "GO:0045121" "membrane raft" 1
0 0.459672417977948 1 72 "GO:0045202" "synapse" 1
0 0.125165779703776 2 43 "GO:0045211;GO:0097060" "synaptic membrane" 1
0 0.23989217676207 3 6 "GO:0045252;GO:0045240;GO:0045239" "tricarboxylic acid cycle enzyme complex" 1
0 1 3 5 "GO:0045261" "proton-transporting ATP synthase complex, catalytic core F(1)" 1
0 1 2 11 "GO:0045263" "proton-transporting ATP synthase complex, coupling factor F(o)" 1
0 1 2 7 "GO:0045277" "respiratory chain complex IV" 1
0 1 4 15 "GO:0046540;GO:0097526;GO:0097525" "spliceosomal tri-snRNP complex" 1
0 0.302882233364017 2 7 "GO:0046658" "anchored component of plasma membrane" 1
0 0.631806836400801 2 27 "GO:0048471" "perinuclear region of cytoplasm" 1
0 0.574361991549622 2 5 "GO:0048500" "signal recognition particle" 1
0 1 4 25 "GO:0055029;GO:0000428;GO:0030880" "RNA polymerase complex" 1
0 0.105007148782547 3 12 "GO:0055037" "recycling endosome" 0.938082814002349
0 0.177648261728352 2 5 "GO:0055038" "recycling endosome membrane" 1
0 1 2 6 "GO:0060170" "ciliary membrane" 1
0 0.331960143809019 2 36 "GO:0070013;GO:0043233" "organelle lumen" 1
0 1 3 11 "GO:0070069" "cytochrome complex" 1
0 1 2 6 "GO:0070461" "SAGA-type complex" 1
0 1 2 17 "GO:0070469" "respiratory chain" 1
0 1 3 16 "GO:0070603" "SWI/SNF superfamily-type complex" 1
0 1 4 5 "GO:0070652" "HAUS complex" 1
0 1 2 7 "GO:0070822" "Sin3-type complex" 1
0 1 2 5 "GO:0070847" "core mediator complex" 1
0 1 4 13 "GO:0071010;GO:0071004" "prespliceosome" 1
0 0.923171224488376 2 15 "GO:0071011" "precatalytic spliceosome" 1
0 1 2 23 "GO:0071013" "catalytic step 2 spliceosome" 1
0 0.177648261728352 3 5 "GO:0071203" "WASH complex" 1
0 0.574361991549622 3 5 "GO:0071986" "Ragulator complex" 1
0 0.628795706803527 2 13 "GO:0072372" "primary cilium" 1
0 0.745194135394681 3 8 "GO:0072546" "ER membrane protein complex" 1
0 1 2 6 "GO:0072669" "tRNA-splicing ligase complex" 1
0 1 4 7 "GO:0072686" "mitotic spindle" 1
0 1 3 8 "GO:0080008" "Cul4-RING E3 ubiquitin ligase complex" 1
0 1 2 9 "GO:0090544" "BAF-type complex" 1
0 0.93169456462573 2 26 "GO:0090575;GO:0044798" "nuclear transcription factor complex" 1
0 0.00474638669050919 2 66 "GO:0097458" "neuron part" 0.140806713546925
0 0.574361991549622 3 5 "GO:0098533" "ATPase dependent transmembrane transport complex" 1
0 0.659882597839882 3 326 "GO:0098588" "bounding membrane of organelle" 1
0 0.585676602207519 2 163 "GO:0098589;GO:0005789" "membrane region" 1
0 0.740171767210039 2 31 "GO:0098590" "plasma membrane region" 1
0 0.998330898037559 2 295 "GO:1902494" "catalytic complex" 1
0 0.707675878541138 2 15 "GO:1902554;GO:1902911" "serine/threonine protein kinase complex" 1
0 0.574361991549622 3 5 "GO:1902711;GO:1902710" "GABA-A receptor complex" 1
0 0.871809130797917 2 30 "GO:1990204" "oxidoreductase complex" 1
0 0.999720778868197 4 128 "GO:1990234" "transferase complex" 1
