name	term	lev	seq	value
"single-stranded DNA binding"	GO:0003697	2	ENSDARG00000041411	0
"single-stranded DNA binding"	GO:0003697	2	ENSDARG00000043720	0
"single-stranded DNA binding"	GO:0003697	2	ENSDARG00000045776	0
"single-stranded DNA binding"	GO:0003697	2	ENSDARG00000045815	0
"single-stranded DNA binding"	GO:0003697	2	ENSDARG00000056127	0
"single-stranded DNA binding"	GO:0003697	2	ENSDARG00000056334	0
"single-stranded DNA binding"	GO:0003697	2	ENSDARG00000056483	0
"single-stranded DNA binding"	GO:0003697	2	ENSDARG00000057395	0
"single-stranded DNA binding"	GO:0003697	2	ENSDARG00000068919	0
"single-stranded DNA binding"	GO:0003697	2	ENSDARG00000076509	0
"single-stranded DNA binding"	GO:0003697	2	ENSDARG00000079015	0
"single-stranded DNA binding"	GO:0003697	2	ENSDARG00000102765	0
"receptor binding"	GO:0005102	2	ENSDARG00000002748	0
"receptor binding"	GO:0005102	2	ENSDARG00000002952	0
"receptor binding"	GO:0005102	2	ENSDARG00000003399	0
"receptor binding"	GO:0005102	2	ENSDARG00000004256	0
"receptor binding"	GO:0005102	2	ENSDARG00000005941	0
"receptor binding"	GO:0005102	2	ENSDARG00000006911	0
"receptor binding"	GO:0005102	2	ENSDARG00000007356	0
"receptor binding"	GO:0005102	2	ENSDARG00000008107	0
"receptor binding"	GO:0005102	2	ENSDARG00000010700	0
"receptor binding"	GO:0005102	2	ENSDARG00000010789	0
"receptor binding"	GO:0005102	2	ENSDARG00000011163	0
"receptor binding"	GO:0005102	2	ENSDARG00000011171	0
"receptor binding"	GO:0005102	2	ENSDARG00000011449	0
"receptor binding"	GO:0005102	2	ENSDARG00000012196	0
"receptor binding"	GO:0005102	2	ENSDARG00000012671	0
"receptor binding"	GO:0005102	2	ENSDARG00000013168	0
"receptor binding"	GO:0005102	2	ENSDARG00000013409	0
"receptor binding"	GO:0005102	2	ENSDARG00000013598	0
"receptor binding"	GO:0005102	2	ENSDARG00000013607	0
"receptor binding"	GO:0005102	2	ENSDARG00000014050	0
"receptor binding"	GO:0005102	2	ENSDARG00000014358	0
"receptor binding"	GO:0005102	2	ENSDARG00000014796	0
"receptor binding"	GO:0005102	2	ENSDARG00000015315	0
"receptor binding"	GO:0005102	2	ENSDARG00000015686	0
"receptor binding"	GO:0005102	2	ENSDARG00000015707	0
"receptor binding"	GO:0005102	2	ENSDARG00000015970	0
"receptor binding"	GO:0005102	2	ENSDARG00000016364	0
"receptor binding"	GO:0005102	2	ENSDARG00000016676	0
"receptor binding"	GO:0005102	2	ENSDARG00000017294	0
"receptor binding"	GO:0005102	2	ENSDARG00000017929	0
"receptor binding"	GO:0005102	2	ENSDARG00000018174	0
"receptor binding"	GO:0005102	2	ENSDARG00000018643	0
"receptor binding"	GO:0005102	2	ENSDARG00000018787	0
"receptor binding"	GO:0005102	2	ENSDARG00000019235	0
"receptor binding"	GO:0005102	2	ENSDARG00000019367	0
"receptor binding"	GO:0005102	2	ENSDARG00000019815	0
"receptor binding"	GO:0005102	2	ENSDARG00000019920	0
"receptor binding"	GO:0005102	2	ENSDARG00000019995	0
"receptor binding"	GO:0005102	2	ENSDARG00000020072	0
"receptor binding"	GO:0005102	2	ENSDARG00000020164	0
"receptor binding"	GO:0005102	2	ENSDARG00000020326	0
"receptor binding"	GO:0005102	2	ENSDARG00000020625	0
"receptor binding"	GO:0005102	2	ENSDARG00000020708	0
"receptor binding"	GO:0005102	2	ENSDARG00000020785	0
"receptor binding"	GO:0005102	2	ENSDARG00000021389	0
"receptor binding"	GO:0005102	2	ENSDARG00000021647	0
"receptor binding"	GO:0005102	2	ENSDARG00000022254	0
"receptor binding"	GO:0005102	2	ENSDARG00000022841	0
"receptor binding"	GO:0005102	2	ENSDARG00000025319	0
"receptor binding"	GO:0005102	2	ENSDARG00000025372	0
"receptor binding"	GO:0005102	2	ENSDARG00000025826	0
"receptor binding"	GO:0005102	2	ENSDARG00000027087	0
"receptor binding"	GO:0005102	2	ENSDARG00000027807	0
"receptor binding"	GO:0005102	2	ENSDARG00000030326	0
"receptor binding"	GO:0005102	2	ENSDARG00000030364	0
"receptor binding"	GO:0005102	2	ENSDARG00000030479	0
"receptor binding"	GO:0005102	2	ENSDARG00000030644	0
"receptor binding"	GO:0005102	2	ENSDARG00000031075	0
"receptor binding"	GO:0005102	2	ENSDARG00000031372	0
"receptor binding"	GO:0005102	2	ENSDARG00000031715	0
"receptor binding"	GO:0005102	2	ENSDARG00000032532	0
"receptor binding"	GO:0005102	2	ENSDARG00000032746	0
"receptor binding"	GO:0005102	2	ENSDARG00000033307	0
"receptor binding"	GO:0005102	2	ENSDARG00000033604	0
"receptor binding"	GO:0005102	2	ENSDARG00000034165	0
"receptor binding"	GO:0005102	2	ENSDARG00000034268	0
"receptor binding"	GO:0005102	2	ENSDARG00000034895	0
"receptor binding"	GO:0005102	2	ENSDARG00000035178	0
"receptor binding"	GO:0005102	2	ENSDARG00000035285	0
"receptor binding"	GO:0005102	2	ENSDARG00000035422	0
"receptor binding"	GO:0005102	2	ENSDARG00000035677	0
"receptor binding"	GO:0005102	2	ENSDARG00000035899	0
"receptor binding"	GO:0005102	2	ENSDARG00000036036	0
"receptor binding"	GO:0005102	2	ENSDARG00000036058	0
"receptor binding"	GO:0005102	2	ENSDARG00000036571	0
"receptor binding"	GO:0005102	2	ENSDARG00000036626	0
"receptor binding"	GO:0005102	2	ENSDARG00000037116	0
"receptor binding"	GO:0005102	2	ENSDARG00000037191	0
"receptor binding"	GO:0005102	2	ENSDARG00000037281	0
"receptor binding"	GO:0005102	2	ENSDARG00000037353	0
"receptor binding"	GO:0005102	2	ENSDARG00000037677	0
"receptor binding"	GO:0005102	2	ENSDARG00000037924	0
"receptor binding"	GO:0005102	2	ENSDARG00000038139	0
"receptor binding"	GO:0005102	2	ENSDARG00000038990	0
"receptor binding"	GO:0005102	2	ENSDARG00000039385	0
"receptor binding"	GO:0005102	2	ENSDARG00000039577	0
"receptor binding"	GO:0005102	2	ENSDARG00000039959	0
"receptor binding"	GO:0005102	2	ENSDARG00000040159	0
"receptor binding"	GO:0005102	2	ENSDARG00000040258	0
"receptor binding"	GO:0005102	2	ENSDARG00000040640	0
"receptor binding"	GO:0005102	2	ENSDARG00000040777	0
"receptor binding"	GO:0005102	2	ENSDARG00000040920	0
"receptor binding"	GO:0005102	2	ENSDARG00000040925	0
"receptor binding"	GO:0005102	2	ENSDARG00000041133	0
"receptor binding"	GO:0005102	2	ENSDARG00000041430	0
"receptor binding"	GO:0005102	2	ENSDARG00000041502	0
"receptor binding"	GO:0005102	2	ENSDARG00000041947	0
"receptor binding"	GO:0005102	2	ENSDARG00000042210	0
"receptor binding"	GO:0005102	2	ENSDARG00000042277	0
"receptor binding"	GO:0005102	2	ENSDARG00000042545	0
"receptor binding"	GO:0005102	2	ENSDARG00000042698	0
"receptor binding"	GO:0005102	2	ENSDARG00000042934	0
"receptor binding"	GO:0005102	2	ENSDARG00000043006	0
"receptor binding"	GO:0005102	2	ENSDARG00000043094	0
"receptor binding"	GO:0005102	2	ENSDARG00000043962	0
"receptor binding"	GO:0005102	2	ENSDARG00000044029	0
"receptor binding"	GO:0005102	2	ENSDARG00000044059	0
"receptor binding"	GO:0005102	2	ENSDARG00000044760	0
"receptor binding"	GO:0005102	2	ENSDARG00000044954	0
"receptor binding"	GO:0005102	2	ENSDARG00000045544	0
"receptor binding"	GO:0005102	2	ENSDARG00000045557	0
"receptor binding"	GO:0005102	2	ENSDARG00000045708	0
"receptor binding"	GO:0005102	2	ENSDARG00000051746	0
"receptor binding"	GO:0005102	2	ENSDARG00000052680	0
"receptor binding"	GO:0005102	2	ENSDARG00000052997	0
"receptor binding"	GO:0005102	2	ENSDARG00000053279	0
"receptor binding"	GO:0005102	2	ENSDARG00000053311	0
"receptor binding"	GO:0005102	2	ENSDARG00000053326	0
"receptor binding"	GO:0005102	2	ENSDARG00000054087	0
"receptor binding"	GO:0005102	2	ENSDARG00000054968	0
"receptor binding"	GO:0005102	2	ENSDARG00000055100	0
"receptor binding"	GO:0005102	2	ENSDARG00000055163	0
"receptor binding"	GO:0005102	2	ENSDARG00000055373	0
"receptor binding"	GO:0005102	2	ENSDARG00000055552	0
"receptor binding"	GO:0005102	2	ENSDARG00000055554	0
"receptor binding"	GO:0005102	2	ENSDARG00000056627	0
"receptor binding"	GO:0005102	2	ENSDARG00000056680	0
"receptor binding"	GO:0005102	2	ENSDARG00000056795	0
"receptor binding"	GO:0005102	2	ENSDARG00000057013	0
"receptor binding"	GO:0005102	2	ENSDARG00000057241	0
"receptor binding"	GO:0005102	2	ENSDARG00000058389	0
"receptor binding"	GO:0005102	2	ENSDARG00000058543	0
"receptor binding"	GO:0005102	2	ENSDARG00000058647	0
"receptor binding"	GO:0005102	2	ENSDARG00000058794	0
"receptor binding"	GO:0005102	2	ENSDARG00000058821	0
"receptor binding"	GO:0005102	2	ENSDARG00000058822	0
"receptor binding"	GO:0005102	2	ENSDARG00000059043	0
"receptor binding"	GO:0005102	2	ENSDARG00000059233	0
"receptor binding"	GO:0005102	2	ENSDARG00000059600	0
"receptor binding"	GO:0005102	2	ENSDARG00000060236	0
"receptor binding"	GO:0005102	2	ENSDARG00000060526	0
"receptor binding"	GO:0005102	2	ENSDARG00000060788	1
"receptor binding"	GO:0005102	2	ENSDARG00000060877	0
"receptor binding"	GO:0005102	2	ENSDARG00000062542	0
"receptor binding"	GO:0005102	2	ENSDARG00000062633	0
"receptor binding"	GO:0005102	2	ENSDARG00000062831	0
"receptor binding"	GO:0005102	2	ENSDARG00000063230	0
"receptor binding"	GO:0005102	2	ENSDARG00000063390	0
"receptor binding"	GO:0005102	2	ENSDARG00000063437	0
"receptor binding"	GO:0005102	2	ENSDARG00000067566	0
"receptor binding"	GO:0005102	2	ENSDARG00000068141	0
"receptor binding"	GO:0005102	2	ENSDARG00000068263	0
"receptor binding"	GO:0005102	2	ENSDARG00000069433	0
"receptor binding"	GO:0005102	2	ENSDARG00000069481	0
"receptor binding"	GO:0005102	2	ENSDARG00000069640	0
"receptor binding"	GO:0005102	2	ENSDARG00000069662	0
"receptor binding"	GO:0005102	2	ENSDARG00000069696	0
"receptor binding"	GO:0005102	2	ENSDARG00000070426	0
"receptor binding"	GO:0005102	2	ENSDARG00000070676	0
"receptor binding"	GO:0005102	2	ENSDARG00000070681	0
"receptor binding"	GO:0005102	2	ENSDARG00000070917	0
"receptor binding"	GO:0005102	2	ENSDARG00000070966	0
"receptor binding"	GO:0005102	2	ENSDARG00000071107	0
"receptor binding"	GO:0005102	2	ENSDARG00000071208	0
"receptor binding"	GO:0005102	2	ENSDARG00000071576	0
"receptor binding"	GO:0005102	2	ENSDARG00000071651	0
"receptor binding"	GO:0005102	2	ENSDARG00000071656	0
"receptor binding"	GO:0005102	2	ENSDARG00000073747	0
"receptor binding"	GO:0005102	2	ENSDARG00000073765	0
"receptor binding"	GO:0005102	2	ENSDARG00000073891	0
"receptor binding"	GO:0005102	2	ENSDARG00000074050	0
"receptor binding"	GO:0005102	2	ENSDARG00000074085	0
"receptor binding"	GO:0005102	2	ENSDARG00000074414	0
"receptor binding"	GO:0005102	2	ENSDARG00000074591	0
"receptor binding"	GO:0005102	2	ENSDARG00000074670	0
"receptor binding"	GO:0005102	2	ENSDARG00000075121	0
"receptor binding"	GO:0005102	2	ENSDARG00000075169	0
"receptor binding"	GO:0005102	2	ENSDARG00000075648	0
"receptor binding"	GO:0005102	2	ENSDARG00000075829	0
"receptor binding"	GO:0005102	2	ENSDARG00000076595	0
"receptor binding"	GO:0005102	2	ENSDARG00000076767	0
"receptor binding"	GO:0005102	2	ENSDARG00000076787	0
"receptor binding"	GO:0005102	2	ENSDARG00000077115	0
"receptor binding"	GO:0005102	2	ENSDARG00000077818	0
"receptor binding"	GO:0005102	2	ENSDARG00000078108	0
"receptor binding"	GO:0005102	2	ENSDARG00000078688	0
"receptor binding"	GO:0005102	2	ENSDARG00000078707	0
"receptor binding"	GO:0005102	2	ENSDARG00000079143	0
"receptor binding"	GO:0005102	2	ENSDARG00000079333	0
"receptor binding"	GO:0005102	2	ENSDARG00000079611	0
"receptor binding"	GO:0005102	2	ENSDARG00000079808	0
"receptor binding"	GO:0005102	2	ENSDARG00000086034	0
"receptor binding"	GO:0005102	2	ENSDARG00000086551	0
"receptor binding"	GO:0005102	2	ENSDARG00000089766	0
"receptor binding"	GO:0005102	2	ENSDARG00000089790	0
"receptor binding"	GO:0005102	2	ENSDARG00000090646	0
"receptor binding"	GO:0005102	2	ENSDARG00000092026	0
"receptor binding"	GO:0005102	2	ENSDARG00000092845	0
"receptor binding"	GO:0005102	2	ENSDARG00000093401	0
"receptor binding"	GO:0005102	2	ENSDARG00000093413	0
"receptor binding"	GO:0005102	2	ENSDARG00000093699	0
"receptor binding"	GO:0005102	2	ENSDARG00000093804	0
"receptor binding"	GO:0005102	2	ENSDARG00000093852	0
"receptor binding"	GO:0005102	2	ENSDARG00000094708	0
"receptor binding"	GO:0005102	2	ENSDARG00000095401	0
"receptor binding"	GO:0005102	2	ENSDARG00000095940	0
"receptor binding"	GO:0005102	2	ENSDARG00000096645	0
"receptor binding"	GO:0005102	2	ENSDARG00000098112	0
"receptor binding"	GO:0005102	2	ENSDARG00000098295	0
"receptor binding"	GO:0005102	2	ENSDARG00000098625	0
"receptor binding"	GO:0005102	2	ENSDARG00000099175	0
"receptor binding"	GO:0005102	2	ENSDARG00000099177	0
"receptor binding"	GO:0005102	2	ENSDARG00000099462	0
"receptor binding"	GO:0005102	2	ENSDARG00000099799	0
"receptor binding"	GO:0005102	2	ENSDARG00000099985	0
"receptor binding"	GO:0005102	2	ENSDARG00000100357	0
"receptor binding"	GO:0005102	2	ENSDARG00000100456	0
"receptor binding"	GO:0005102	2	ENSDARG00000100475	0
"receptor binding"	GO:0005102	2	ENSDARG00000100862	0
"receptor binding"	GO:0005102	2	ENSDARG00000101279	0
"receptor binding"	GO:0005102	2	ENSDARG00000101540	0
"receptor binding"	GO:0005102	2	ENSDARG00000101914	0
"receptor binding"	GO:0005102	2	ENSDARG00000102318	0
"receptor binding"	GO:0005102	2	ENSDARG00000102340	0
"receptor binding"	GO:0005102	2	ENSDARG00000102464	0
"receptor binding"	GO:0005102	2	ENSDARG00000102525	0
"receptor binding"	GO:0005102	2	ENSDARG00000103148	0
"receptor binding"	GO:0005102	2	ENSDARG00000103542	0
"receptor binding"	GO:0005102	2	ENSDARG00000103679	0
"receptor binding"	GO:0005102	2	ENSDARG00000104314	0
"receptor binding"	GO:0005102	2	ENSDARG00000104348	0
"receptor binding"	GO:0005102	2	ENSDARG00000104973	0
"diphosphotransferase activity"	GO:0016778	4	ENSDARG00000019326	0
"diphosphotransferase activity"	GO:0016778	4	ENSDARG00000020473	0
"diphosphotransferase activity"	GO:0016778	4	ENSDARG00000037506	0
"diphosphotransferase activity"	GO:0016778	4	ENSDARG00000038040	0
"diphosphotransferase activity"	GO:0016778	4	ENSDARG00000099222	0
"fatty-acyl-CoA binding"	GO:0000062	2	ENSDARG00000014727	0
"fatty-acyl-CoA binding"	GO:0000062	2	ENSDARG00000016687	0
"fatty-acyl-CoA binding"	GO:0000062	2	ENSDARG00000024602	0
"fatty-acyl-CoA binding"	GO:0000062	2	ENSDARG00000026369	0
"fatty-acyl-CoA binding"	GO:0000062	2	ENSDARG00000027009	0
"fatty-acyl-CoA binding"	GO:0000062	2	ENSDARG00000037057	0
"fatty-acyl-CoA binding"	GO:0000062	2	ENSDARG00000039456	0
"fatty-acyl-CoA binding"	GO:0000062	2	ENSDARG00000042623	0
"fatty-acyl-CoA binding"	GO:0000062	2	ENSDARG00000042658	0
"fatty-acyl-CoA binding"	GO:0000062	2	ENSDARG00000042853	0
"fatty-acyl-CoA binding"	GO:0000062	2	ENSDARG00000045411	0
"fatty-acyl-CoA binding"	GO:0000062	2	ENSDARG00000055620	0
"fatty-acyl-CoA binding"	GO:0000062	2	ENSDARG00000076780	0
"fatty-acyl-CoA binding"	GO:0000062	2	ENSDARG00000088357	0
"fatty-acyl-CoA binding"	GO:0000062	2	ENSDARG00000094730	0
"fatty-acyl-CoA binding"	GO:0000062	2	ENSDARG00000098831	0
"diacylglycerol kinase activity"	GO:0004143	2	ENSDARG00000014439	0
"diacylglycerol kinase activity"	GO:0004143	2	ENSDARG00000018716	0
"diacylglycerol kinase activity"	GO:0004143	2	ENSDARG00000027724	0
"diacylglycerol kinase activity"	GO:0004143	2	ENSDARG00000060626	0
"diacylglycerol kinase activity"	GO:0004143	2	ENSDARG00000076025	0
"diacylglycerol kinase activity"	GO:0004143	2	ENSDARG00000104793	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000000551	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000000730	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000001354	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000005004	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000007129	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000007371	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000008153	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000009106	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000011618	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000012002	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000013926	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000013973	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000014587	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000014916	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000015033	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000016749	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000016963	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000018534	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000020278	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000020645	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000020893	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000020984	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000022424	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000026248	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000027065	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000028583	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000030472	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000032465	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000032769	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000036848	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000037097	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000039661	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000041205	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000042807	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000043021	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000043646	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000045051	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000045153	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000045886	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000051730	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000052109	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000053425	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000053853	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000054423	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000055226	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000055835	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000056532	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000058775	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000060246	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000061480	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000062821	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000067964	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000068387	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000068572	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000069431	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000069478	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000074002	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000075618	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000077691	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000079231	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000089885	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000094112	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000097292	0
"organic anion transmembrane transporter activity"	GO:0046943;GO:0005342;GO:0008514	2	ENSDARG00000099111	0
