name	term	lev	seq	value
"microtubule associated complex"	GO:0005875	4	ENSDARG00000102624	0
"microtubule associated complex"	GO:0005875	4	ENSDARG00000103383	0
"microtubule associated complex"	GO:0005875	4	ENSDARG00000103902	0
"microtubule associated complex"	GO:0005875	4	ENSDARG00000103961	0
"microtubule associated complex"	GO:0005875	4	ENSDARG00000104225	0
"lamellipodium"	GO:0030027	3	ENSDARG00000001442	0
"lamellipodium"	GO:0030027	3	ENSDARG00000007219	0
"lamellipodium"	GO:0030027	3	ENSDARG00000032161	0
"lamellipodium"	GO:0030027	3	ENSDARG00000034771	0
"lamellipodium"	GO:0030027	3	ENSDARG00000036371	0
"lamellipodium"	GO:0030027	3	ENSDARG00000039697	0
"lamellipodium"	GO:0030027	3	ENSDARG00000041085	0
"lamellipodium"	GO:0030027	3	ENSDARG00000045180	0
"lamellipodium"	GO:0030027	3	ENSDARG00000101293	0
"lamellipodium"	GO:0030027	3	ENSDARG00000104222	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000002264	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000002347	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000003035	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000004925	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000005926	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000006546	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000007449	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000007745	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000008107	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000008434	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000008807	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000009074	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000009505	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000009779	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000009837	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000010021	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000010113	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000010572	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000011272	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000011553	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000011841	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000011925	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000013023	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000013044	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000013075	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000013623	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000014313	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000014963	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000015915	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000015918	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000015978	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000016307	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000016979	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000019355	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000019404	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000020239	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000020623	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000020893	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000021324	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000021398	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000021564	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000021984	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000022438	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000022509	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000022832	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000023536	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000023583	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000023672	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000023712	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000024381	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000024478	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000024940	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000025074	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000025338	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000025383	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000025468	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000025500	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000026137	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000026582	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000026680	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000028067	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000028546	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000030139	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000030881	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000031098	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000032431	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000032970	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000032985	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000033376	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000034309	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000035167	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000035181	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000035468	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000035608	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000035618	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000036092	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000036239	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000036721	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000037679	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000038456	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000038563	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000038608	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000038643	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000039136	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000039203	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000039346	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000039543	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000039681	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000039719	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000039931	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000041314	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000041421	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000041538	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000042014	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000042521	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000042777	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000043554	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000043865	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000043898	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000044169	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000044420	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000045091	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000045132	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000045490	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000045555	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000045696	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000045733	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000045814	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000045858	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000045935	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000051956	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000052129	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000052304	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000052712	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000052994	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000053466	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000054907	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000055288	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000056160	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000056367	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000057128	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000057287	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000057374	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000057805	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000057855	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000058226	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000058297	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000059128	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000059805	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000059811	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000059887	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000059923	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000060380	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000060489	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000060594	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000060748	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000060798	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000060951	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000060991	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000061505	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000061591	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000061629	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000062209	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000062568	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000062795	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000062971	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000063297	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000063895	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000063899	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000063905	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000063908	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000063910	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000063911	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000063912	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000063914	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000063916	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000063917	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000063921	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000063922	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000063924	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000067717	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000068265	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000068305	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000068940	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000069116	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000069624	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000069832	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000069833	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000069920	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000070866	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000071594	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000071691	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000073743	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000074435	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000075192	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000075677	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000075743	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000075768	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000075933	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000076334	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000077728	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000077967	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000078113	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000078500	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000078759	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000079219	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000079504	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000079651	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000079815	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000079823	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000086405	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000088383	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000089369	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000089836	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000090195	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000090389	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000090462	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000090656	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000092112	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000092553	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000092696	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000094704	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000095897	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000096849	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000097797	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000098250	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000098355	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000098671	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000098972	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000099368	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000099722	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000099888	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000099961	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000099997	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000100585	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000101130	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000101175	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000101306	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000101622	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000101793	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000102048	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000102115	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000102607	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000102765	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000102783	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000102874	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000103163	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000103198	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000103313	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000103364	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000103566	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000103740	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000104401	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000104771	0
"mitochondrial part"	GO:0044429	2	ENSDARG00000105190	0
"autophagic vacuole membrane"	GO:0000421	4	ENSDARG00000027200	0
"autophagic vacuole membrane"	GO:0000421	4	ENSDARG00000033609	0
"autophagic vacuole membrane"	GO:0000421	4	ENSDARG00000035557	0
"autophagic vacuole membrane"	GO:0000421	4	ENSDARG00000040971	0
"autophagic vacuole membrane"	GO:0000421	4	ENSDARG00000043238	0
"autophagic vacuole membrane"	GO:0000421	4	ENSDARG00000062515	0
"autophagic vacuole membrane"	GO:0000421	4	ENSDARG00000074086	0
"autophagic vacuole membrane"	GO:0000421	4	ENSDARG00000094899	0
"autophagic vacuole membrane"	GO:0000421	4	ENSDARG00000100528	0
"autophagic vacuole membrane"	GO:0000421	4	ENSDARG00000101127	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000000476	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000002304	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000003017	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000003938	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000007624	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000007734	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000008805	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000009748	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000011488	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000012044	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000012485	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000013734	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000015070	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000016044	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000016513	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000018047	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000018907	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000021974	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000025948	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000026035	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000026454	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000027689	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000029406	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000032653	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000034195	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000034773	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000034916	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000035147	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000035285	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000036136	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000040559	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000042563	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000043531	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000043720	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000045308	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000045815	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000051736	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000051955	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000055639	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000055770	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000056334	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000056984	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000059812	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000062472	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000062749	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000067850	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000068833	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000068995	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000068996	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000070265	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000070432	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000071294	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000071551	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000074691	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000075509	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000075632	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000075682	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000077227	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000078055	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000086304	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000088686	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000089039	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000093195	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000098235	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000099214	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000099514	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000100259	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000104090	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000104287	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000104773	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000105355	0
"nuclear chromosome part"	GO:0044454	2	ENSDARG00000105507	0
"preribosome"	GO:0030684	3	ENSDARG00000003287	0
"preribosome"	GO:0030684	3	ENSDARG00000003941	0
"preribosome"	GO:0030684	3	ENSDARG00000004774	0
"preribosome"	GO:0030684	3	ENSDARG00000011079	0
"preribosome"	GO:0030684	3	ENSDARG00000011246	0
"preribosome"	GO:0030684	3	ENSDARG00000012495	0
"preribosome"	GO:0030684	3	ENSDARG00000014692	0
"preribosome"	GO:0030684	3	ENSDARG00000017696	0
"preribosome"	GO:0030684	3	ENSDARG00000018902	0
"preribosome"	GO:0030684	3	ENSDARG00000022232	0
"preribosome"	GO:0030684	3	ENSDARG00000032516	0
"preribosome"	GO:0030684	3	ENSDARG00000039958	0
"preribosome"	GO:0030684	3	ENSDARG00000041991	0
"preribosome"	GO:0030684	3	ENSDARG00000042520	0
"preribosome"	GO:0030684	3	ENSDARG00000042566	0
"preribosome"	GO:0030684	3	ENSDARG00000045372	0
"preribosome"	GO:0030684	3	ENSDARG00000052344	0
"preribosome"	GO:0030684	3	ENSDARG00000054540	0
"preribosome"	GO:0030684	3	ENSDARG00000056720	0
"preribosome"	GO:0030684	3	ENSDARG00000059711	0
"preribosome"	GO:0030684	3	ENSDARG00000063627	0
"preribosome"	GO:0030684	3	ENSDARG00000069287	0
"preribosome"	GO:0030684	3	ENSDARG00000075323	0
"preribosome"	GO:0030684	3	ENSDARG00000099742	0
"preribosome"	GO:0030684	3	ENSDARG00000102333	0
"preribosome"	GO:0030684	3	ENSDARG00000103337	0
"preribosome"	GO:0030684	3	ENSDARG00000104353	0
"preribosome"	GO:0030684	3	ENSDARG00000104938	0
"preribosome"	GO:0030684	3	ENSDARG00000105012	0
"DNA-directed RNA polymerase II, core complex"	GO:0005665	5	ENSDARG00000026664	0
"DNA-directed RNA polymerase II, core complex"	GO:0005665	5	ENSDARG00000033596	0
"DNA-directed RNA polymerase II, core complex"	GO:0005665	5	ENSDARG00000035146	0
"DNA-directed RNA polymerase II, core complex"	GO:0005665	5	ENSDARG00000036625	0
"DNA-directed RNA polymerase II, core complex"	GO:0005665	5	ENSDARG00000038505	0
"DNA-directed RNA polymerase II, core complex"	GO:0005665	5	ENSDARG00000040443	0
"DNA-directed RNA polymerase II, core complex"	GO:0005665	5	ENSDARG00000056127	0
"DNA-directed RNA polymerase II, core complex"	GO:0005665	5	ENSDARG00000058349	0
"DNA-directed RNA polymerase II, core complex"	GO:0005665	5	ENSDARG00000075616	0
"DNA-directed RNA polymerase II, core complex"	GO:0005665	5	ENSDARG00000076509	0
