name	term	lev	seq	value
"pyridoxal phosphate binding"	GO:0030170	3	ENSDARG00000005840	0
"pyridoxal phosphate binding"	GO:0030170	3	ENSDARG00000006031	0
"pyridoxal phosphate binding"	GO:0030170	3	ENSDARG00000010946	0
"pyridoxal phosphate binding"	GO:0030170	3	ENSDARG00000013317	0
"pyridoxal phosphate binding"	GO:0030170	3	ENSDARG00000016494	0
"pyridoxal phosphate binding"	GO:0030170	3	ENSDARG00000018976	0
"pyridoxal phosphate binding"	GO:0030170	3	ENSDARG00000019541	0
"pyridoxal phosphate binding"	GO:0030170	3	ENSDARG00000023645	0
"pyridoxal phosphate binding"	GO:0030170	3	ENSDARG00000027419	1
"pyridoxal phosphate binding"	GO:0030170	3	ENSDARG00000030743	0
"pyridoxal phosphate binding"	GO:0030170	3	ENSDARG00000035544	1
"pyridoxal phosphate binding"	GO:0030170	3	ENSDARG00000038643	0
"pyridoxal phosphate binding"	GO:0030170	3	ENSDARG00000039093	1
"pyridoxal phosphate binding"	GO:0030170	3	ENSDARG00000040566	0
"pyridoxal phosphate binding"	GO:0030170	3	ENSDARG00000041068	0
"pyridoxal phosphate binding"	GO:0030170	3	ENSDARG00000052124	0
"pyridoxal phosphate binding"	GO:0030170	3	ENSDARG00000053500	1
"pyridoxal phosphate binding"	GO:0030170	3	ENSDARG00000055370	0
"pyridoxal phosphate binding"	GO:0030170	3	ENSDARG00000055518	1
"pyridoxal phosphate binding"	GO:0030170	3	ENSDARG00000060288	0
"pyridoxal phosphate binding"	GO:0030170	3	ENSDARG00000062237	0
"pyridoxal phosphate binding"	GO:0030170	3	ENSDARG00000074287	0
"pyridoxal phosphate binding"	GO:0030170	3	ENSDARG00000074301	0
"pyridoxal phosphate binding"	GO:0030170	3	ENSDARG00000074698	0
"pyridoxal phosphate binding"	GO:0030170	3	ENSDARG00000078425	1
"pyridoxal phosphate binding"	GO:0030170	3	ENSDARG00000093411	0
"pyridoxal phosphate binding"	GO:0030170	3	ENSDARG00000096045	1
"pyridoxal phosphate binding"	GO:0030170	3	ENSDARG00000100709	0
"pyridoxal phosphate binding"	GO:0030170	3	ENSDARG00000101886	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000000442	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000001881	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000002167	1
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000002840	1
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000003326	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000003344	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000003706	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000004154	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000005122	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000005463	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000006760	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000007180	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000007788	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000008912	1
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000009738	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000010933	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000011909	1
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000012684	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000013422	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000014098	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000015425	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000017006	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000019998	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000020574	1
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000021147	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000023445	1
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000024771	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000026682	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000029439	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000032565	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000036383	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000036577	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000037905	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000039065	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000041431	1
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000042988	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000043406	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000043474	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000046079	1
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000051921	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000053896	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000055917	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000058257	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000059361	1
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000059365	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000059792	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000060197	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000060978	1
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000061741	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000067730	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000068143	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000070626	1
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000074638	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000074669	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000076401	1
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000078959	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000079295	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000094738	1
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000095614	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000096307	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000100420	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000100592	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000100917	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000101144	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000101175	1
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000101434	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000101589	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000102773	0
"divalent inorganic cation transmembrane transporter activity"	GO:0072509;GO:0015085	7	ENSDARG00000104451	0
"armadillo repeat domain binding"	GO:0070016	2	ENSDARG00000010432	0
"armadillo repeat domain binding"	GO:0070016	2	ENSDARG00000039435	0
"armadillo repeat domain binding"	GO:0070016	2	ENSDARG00000070795	0
"armadillo repeat domain binding"	GO:0070016	2	ENSDARG00000077385	0
"armadillo repeat domain binding"	GO:0070016	2	ENSDARG00000102964	0
"helicase activity"	GO:0004386	2	ENSDARG00000001129	0
"helicase activity"	GO:0004386	2	ENSDARG00000002304	0
"helicase activity"	GO:0004386	2	ENSDARG00000002402	0
"helicase activity"	GO:0004386	2	ENSDARG00000002479	0
"helicase activity"	GO:0004386	2	ENSDARG00000006225	0
"helicase activity"	GO:0004386	2	ENSDARG00000007175	0
"helicase activity"	GO:0004386	2	ENSDARG00000007624	0
"helicase activity"	GO:0004386	2	ENSDARG00000009864	0
"helicase activity"	GO:0004386	2	ENSDARG00000011072	0
"helicase activity"	GO:0004386	2	ENSDARG00000013082	0
"helicase activity"	GO:0004386	2	ENSDARG00000013150	0
"helicase activity"	GO:0004386	2	ENSDARG00000013457	0
"helicase activity"	GO:0004386	2	ENSDARG00000013528	0
"helicase activity"	GO:0004386	2	ENSDARG00000015111	0
"helicase activity"	GO:0004386	2	ENSDARG00000015352	0
"helicase activity"	GO:0004386	2	ENSDARG00000016044	0
"helicase activity"	GO:0004386	2	ENSDARG00000016477	0
"helicase activity"	GO:0004386	2	ENSDARG00000018425	0
"helicase activity"	GO:0004386	2	ENSDARG00000019507	0
"helicase activity"	GO:0004386	2	ENSDARG00000020289	0
"helicase activity"	GO:0004386	2	ENSDARG00000020913	0
"helicase activity"	GO:0004386	2	ENSDARG00000020986	0
"helicase activity"	GO:0004386	2	ENSDARG00000021945	0
"helicase activity"	GO:0004386	2	ENSDARG00000021985	0
"helicase activity"	GO:0004386	2	ENSDARG00000022614	0
"helicase activity"	GO:0004386	2	ENSDARG00000024204	0
"helicase activity"	GO:0004386	2	ENSDARG00000025789	0
"helicase activity"	GO:0004386	2	ENSDARG00000030789	0
"helicase activity"	GO:0004386	2	ENSDARG00000035074	1
"helicase activity"	GO:0004386	2	ENSDARG00000035507	0
"helicase activity"	GO:0004386	2	ENSDARG00000036069	1
"helicase activity"	GO:0004386	2	ENSDARG00000036071	0
"helicase activity"	GO:0004386	2	ENSDARG00000037532	1
"helicase activity"	GO:0004386	2	ENSDARG00000040041	0
"helicase activity"	GO:0004386	2	ENSDARG00000041586	0
"helicase activity"	GO:0004386	2	ENSDARG00000043720	0
"helicase activity"	GO:0004386	2	ENSDARG00000051785	0
"helicase activity"	GO:0004386	2	ENSDARG00000052721	0
"helicase activity"	GO:0004386	2	ENSDARG00000053127	0
"helicase activity"	GO:0004386	2	ENSDARG00000054707	0
"helicase activity"	GO:0004386	2	ENSDARG00000055639	0
"helicase activity"	GO:0004386	2	ENSDARG00000056065	0
"helicase activity"	GO:0004386	2	ENSDARG00000057660	0
"helicase activity"	GO:0004386	2	ENSDARG00000057683	0
"helicase activity"	GO:0004386	2	ENSDARG00000057738	0
"helicase activity"	GO:0004386	2	ENSDARG00000059556	0
"helicase activity"	GO:0004386	2	ENSDARG00000060411	0
"helicase activity"	GO:0004386	2	ENSDARG00000061168	1
"helicase activity"	GO:0004386	2	ENSDARG00000061177	0
"helicase activity"	GO:0004386	2	ENSDARG00000061204	0
"helicase activity"	GO:0004386	2	ENSDARG00000061338	0
"helicase activity"	GO:0004386	2	ENSDARG00000061865	0
"helicase activity"	GO:0004386	2	ENSDARG00000062206	1
"helicase activity"	GO:0004386	2	ENSDARG00000062612	0
"helicase activity"	GO:0004386	2	ENSDARG00000062983	0
"helicase activity"	GO:0004386	2	ENSDARG00000063419	0
"helicase activity"	GO:0004386	2	ENSDARG00000063535	0
"helicase activity"	GO:0004386	2	ENSDARG00000069910	0
"helicase activity"	GO:0004386	2	ENSDARG00000070432	0
"helicase activity"	GO:0004386	2	ENSDARG00000071551	1
"helicase activity"	GO:0004386	2	ENSDARG00000073721	0
"helicase activity"	GO:0004386	2	ENSDARG00000074410	1
"helicase activity"	GO:0004386	2	ENSDARG00000075217	0
"helicase activity"	GO:0004386	2	ENSDARG00000077089	0
"helicase activity"	GO:0004386	2	ENSDARG00000077536	0
"helicase activity"	GO:0004386	2	ENSDARG00000077728	0
"helicase activity"	GO:0004386	2	ENSDARG00000079029	1
"helicase activity"	GO:0004386	2	ENSDARG00000079725	0
"helicase activity"	GO:0004386	2	ENSDARG00000086678	0
"helicase activity"	GO:0004386	2	ENSDARG00000091831	0
"helicase activity"	GO:0004386	2	ENSDARG00000092115	0
"helicase activity"	GO:0004386	2	ENSDARG00000098211	0
"helicase activity"	GO:0004386	2	ENSDARG00000100505	0
"helicase activity"	GO:0004386	2	ENSDARG00000102265	1
"helicase activity"	GO:0004386	2	ENSDARG00000103933	0
"helicase activity"	GO:0004386	2	ENSDARG00000105286	0
"protein kinase C activity"	GO:0004697	4	ENSDARG00000003008	0
"protein kinase C activity"	GO:0004697	4	ENSDARG00000008723	0
"protein kinase C activity"	GO:0004697	4	ENSDARG00000009208	0
"protein kinase C activity"	GO:0004697	4	ENSDARG00000021225	0
"protein kinase C activity"	GO:0004697	4	ENSDARG00000022254	0
"protein kinase C activity"	GO:0004697	4	ENSDARG00000039241	0
"protein kinase C activity"	GO:0004697	4	ENSDARG00000043243	0
"protein kinase C activity"	GO:0004697	4	ENSDARG00000043332	0
"protein kinase C activity"	GO:0004697	4	ENSDARG00000054533	0
"protein kinase C activity"	GO:0004697	4	ENSDARG00000069928	1
"protein kinase C activity"	GO:0004697	4	ENSDARG00000070651	0
"protein kinase C activity"	GO:0004697	4	ENSDARG00000079967	1
"protein kinase C activity"	GO:0004697	4	ENSDARG00000101130	0
"protein kinase C activity"	GO:0004697	4	ENSDARG00000101293	0
"quaternary ammonium group binding"	GO:0050997	2	ENSDARG00000003420	0
"quaternary ammonium group binding"	GO:0050997	2	ENSDARG00000006602	0
"quaternary ammonium group binding"	GO:0050997	2	ENSDARG00000008674	0
"quaternary ammonium group binding"	GO:0050997	2	ENSDARG00000012076	0
"quaternary ammonium group binding"	GO:0050997	2	ENSDARG00000017790	0
"quaternary ammonium group binding"	GO:0050997	2	ENSDARG00000020866	0
"quaternary ammonium group binding"	GO:0050997	2	ENSDARG00000034307	0
"quaternary ammonium group binding"	GO:0050997	2	ENSDARG00000041490	0
"quaternary ammonium group binding"	GO:0050997	2	ENSDARG00000052764	0
"quaternary ammonium group binding"	GO:0050997	2	ENSDARG00000055559	0
"quaternary ammonium group binding"	GO:0050997	2	ENSDARG00000095863	0
"quaternary ammonium group binding"	GO:0050997	2	ENSDARG00000101324	0
"cyclase activity"	GO:0009975;GO:0016849	2	ENSDARG00000002215	0
"cyclase activity"	GO:0009975;GO:0016849	2	ENSDARG00000014320	0
"cyclase activity"	GO:0009975;GO:0016849	2	ENSDARG00000018329	0
"cyclase activity"	GO:0009975;GO:0016849	2	ENSDARG00000026820	0
"cyclase activity"	GO:0009975;GO:0016849	2	ENSDARG00000027797	0
"cyclase activity"	GO:0009975;GO:0016849	2	ENSDARG00000031751	1
"cyclase activity"	GO:0009975;GO:0016849	2	ENSDARG00000031783	0
"cyclase activity"	GO:0009975;GO:0016849	2	ENSDARG00000043141	0
"cyclase activity"	GO:0009975;GO:0016849	2	ENSDARG00000056045	1
"cyclase activity"	GO:0009975;GO:0016849	2	ENSDARG00000058392	0
"cyclase activity"	GO:0009975;GO:0016849	2	ENSDARG00000076776	0
"cyclase activity"	GO:0009975;GO:0016849	2	ENSDARG00000078822	0
"cyclase activity"	GO:0009975;GO:0016849	2	ENSDARG00000086790	0
"cyclase activity"	GO:0009975;GO:0016849	2	ENSDARG00000091342	1
"cyclase activity"	GO:0009975;GO:0016849	2	ENSDARG00000100869	0
"ephrin receptor binding"	GO:0046875	2	ENSDARG00000018787	0
"ephrin receptor binding"	GO:0046875	2	ENSDARG00000020164	1
"ephrin receptor binding"	GO:0046875	2	ENSDARG00000030326	0
"ephrin receptor binding"	GO:0046875	2	ENSDARG00000031372	1
"ephrin receptor binding"	GO:0046875	2	ENSDARG00000042277	0
"ephrin receptor binding"	GO:0046875	2	ENSDARG00000044029	0
"ephrin receptor binding"	GO:0046875	2	ENSDARG00000074050	0
"ephrin receptor binding"	GO:0046875	2	ENSDARG00000089790	1
"ephrin receptor binding"	GO:0046875	2	ENSDARG00000098295	0
"ephrin receptor binding"	GO:0046875	2	ENSDARG00000098625	1
"hyaluronic acid binding"	GO:0005540	3	ENSDARG00000009401	1
"hyaluronic acid binding"	GO:0005540	3	ENSDARG00000045748	0
"hyaluronic acid binding"	GO:0005540	3	ENSDARG00000045802	0
"hyaluronic acid binding"	GO:0005540	3	ENSDARG00000087863	0
"hyaluronic acid binding"	GO:0005540	3	ENSDARG00000088277	1
"hyaluronic acid binding"	GO:0005540	3	ENSDARG00000093440	0
"hyaluronic acid binding"	GO:0005540	3	ENSDARG00000099412	1
"hyaluronic acid binding"	GO:0005540	3	ENSDARG00000103515	1
"mannosyltransferase activity"	GO:0000030	3	ENSDARG00000003829	0
"mannosyltransferase activity"	GO:0000030	3	ENSDARG00000006832	1
"mannosyltransferase activity"	GO:0000030	3	ENSDARG00000010941	0
"mannosyltransferase activity"	GO:0000030	3	ENSDARG00000012745	1
"mannosyltransferase activity"	GO:0000030	3	ENSDARG00000012840	0
"mannosyltransferase activity"	GO:0000030	3	ENSDARG00000014386	0
"mannosyltransferase activity"	GO:0000030	3	ENSDARG00000017058	0
"mannosyltransferase activity"	GO:0000030	3	ENSDARG00000024026	0
"mannosyltransferase activity"	GO:0000030	3	ENSDARG00000035631	0
"mannosyltransferase activity"	GO:0000030	3	ENSDARG00000040048	0
"mannosyltransferase activity"	GO:0000030	3	ENSDARG00000040157	0
"mannosyltransferase activity"	GO:0000030	3	ENSDARG00000046133	0
"mannosyltransferase activity"	GO:0000030	3	ENSDARG00000053155	0
"mannosyltransferase activity"	GO:0000030	3	ENSDARG00000055027	0
"mannosyltransferase activity"	GO:0000030	3	ENSDARG00000055490	1
"mannosyltransferase activity"	GO:0000030	3	ENSDARG00000057011	0
"mannosyltransferase activity"	GO:0000030	3	ENSDARG00000058650	0
"mannosyltransferase activity"	GO:0000030	3	ENSDARG00000061235	0
"mannosyltransferase activity"	GO:0000030	3	ENSDARG00000061335	1
"mannosyltransferase activity"	GO:0000030	3	ENSDARG00000067670	0
"mannosyltransferase activity"	GO:0000030	3	ENSDARG00000069807	0
"mannosyltransferase activity"	GO:0000030	3	ENSDARG00000069995	0
"mannosyltransferase activity"	GO:0000030	3	ENSDARG00000077583	0
"mannosyltransferase activity"	GO:0000030	3	ENSDARG00000095324	0
"mannosyltransferase activity"	GO:0000030	3	ENSDARG00000095623	0
"mannosyltransferase activity"	GO:0000030	3	ENSDARG00000099227	0
"mannosyltransferase activity"	GO:0000030	3	ENSDARG00000100322	0
"mannosyltransferase activity"	GO:0000030	3	ENSDARG00000105011	0
"protein serine/threonine kinase inhibitor activity"	GO:0004861;GO:0030291	3	ENSDARG00000010878	0
"protein serine/threonine kinase inhibitor activity"	GO:0004861;GO:0030291	3	ENSDARG00000029018	0
"protein serine/threonine kinase inhibitor activity"	GO:0004861;GO:0030291	3	ENSDARG00000036482	0
"protein serine/threonine kinase inhibitor activity"	GO:0004861;GO:0030291	3	ENSDARG00000076554	0
"protein serine/threonine kinase inhibitor activity"	GO:0004861;GO:0030291	3	ENSDARG00000099719	0
"protein serine/threonine kinase inhibitor activity"	GO:0004861;GO:0030291	3	ENSDARG00000104903	0
"protein serine/threonine kinase inhibitor activity"	GO:0004861;GO:0030291	3	ENSDARG00000053110	1
"protein serine/threonine kinase inhibitor activity"	GO:0004861;GO:0030291	3	ENSDARG00000086471	1
"identical protein binding"	GO:0042802	2	ENSDARG00000000018	0
"identical protein binding"	GO:0042802	2	ENSDARG00000000540	0
"identical protein binding"	GO:0042802	2	ENSDARG00000001634	1
