"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 5 8 "GO:0003950" "NAD+ ADP-ribosyltransferase activity" 1
0 1 2 16 "GO:0003954;GO:0008137;GO:0050136;GO:0016655" "NADH dehydrogenase activity" 1
0 1 5 5 "GO:0003993" "acid phosphatase activity" 1
0 1 4 12 "GO:0003995;GO:0052890" "acyl-CoA dehydrogenase activity" 1
0 1 3 9 "GO:0004000" "adenosine deaminase activity" 1
0 1 2 15 "GO:0004003" "ATP-dependent DNA helicase activity" 1
0 0.304950465006264 2 36 "GO:0004004;GO:0003724;GO:0008186" "RNA helicase activity" 1
0 1 2 7 "GO:0004012" "phospholipid-translocating ATPase activity" 1
0 0.171233072075739 2 6 "GO:0004016" "adenylate cyclase activity" 1
0 0.171233072075739 2 6 "GO:0004028" "3-chloroallyl aldehyde dehydrogenase activity" 1
0 0.291402929082667 5 11 "GO:0004029" "aldehyde dehydrogenase (NAD) activity" 1
0 0.171233072075739 3 6 "GO:0004033;GO:0008106" "alcohol dehydrogenase (NADP+) activity" 1
0 1 4 5 "GO:0004075" "biotin carboxylase activity" 1
0 1 2 5 "GO:0004089" "carbonate dehydratase activity" 1
0 1 6 18 "GO:0004114;GO:0004112" "cyclic-nucleotide phosphodiesterase activity" 1
0 1 4 16 "GO:0004129;GO:0015002;GO:0016676;GO:0016675" "oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor" 1
0 1 2 6 "GO:0004143" "diacylglycerol kinase activity" 1
0 1 6 6 "GO:0004169" "dolichyl-phosphate-mannose-protein mannosyltransferase activity" 1
0 0.616502325809358 2 172 "GO:0004175" "endopeptidase activity" 1
0 1 6 9 "GO:0004176" "ATP-dependent peptidase activity" 1
0 1 3 17 "GO:0004177" "aminopeptidase activity" 1
0 1 6 12 "GO:0004180" "carboxypeptidase activity" 1
0 1 2 8 "GO:0004181" "metallocarboxypeptidase activity" 1
0 1 3 9 "GO:0004185;GO:0070008" "serine-type exopeptidase activity" 1
0 0.245569676816868 2 9 "GO:0004190;GO:0070001" "aspartic-type endopeptidase activity" 1
0 0.764152472944376 2 46 "GO:0004197" "cysteine-type endopeptidase activity" 1
0 0.355009577705193 3 14 "GO:0004198" "calcium-dependent cysteine-type endopeptidase activity" 1
0 0.78543737276823 2 49 "GO:0004222" "metalloendopeptidase activity" 1
0 0.848376404058484 4 60 "GO:0004252;GO:0008236;GO:0017171" "serine-type peptidase activity" 1
0 1 3 14 "GO:0004298;GO:0070003" "threonine-type peptidase activity" 1
0 1 3 11 "GO:0004364" "glutathione transferase activity" 1
0 1 2 8 "GO:0004383" "guanylate cyclase activity" 1
0 0.685067647337816 6 76 "GO:0004386" "helicase activity" 1
0 0.412933272948465 3 17 "GO:0004402" "histone acetyltransferase activity" 1
0 1 2 6 "GO:0004448" "isocitrate dehydrogenase activity" 1
0 0.0491252845274773 3 65 "GO:0004497" "monooxygenase activity" 1
0 1 3 85 "GO:0004518" "nuclease activity" 1
0 1 2 57 "GO:0004519" "endonuclease activity" 1
0 1 6 37 "GO:0004520;GO:0004536" "deoxyribonuclease activity" 1
0 1 2 21 "GO:0004521" "endoribonuclease activity" 1
0 1 3 6 "GO:0004526" "ribonuclease P activity" 1
0 1 2 29 "GO:0004527" "exonuclease activity" 1
0 1 2 32 "GO:0004540" "ribonuclease activity" 1
0 1 2 9 "GO:0004549" "tRNA-specific ribonuclease activity" 1
0 1 5 7 "GO:0004550" "nucleoside diphosphate kinase activity" 1
0 0.748898241511248 3 86 "GO:0004553;GO:0016798" "hydrolase activity, acting on glycosyl bonds" 1
0 1 2 21 "GO:0004559;GO:0015923;GO:0015924" "mannosidase activity" 1
0 1 2 5 "GO:0004571" "mannosyl-oligosaccharide 1,2-alpha-mannosidase activity" 1
0 1 2 8 "GO:0004596;GO:0034212" "peptide N-acetyltransferase activity" 1
0 1 3 9 "GO:0004601;GO:0016684" "oxidoreductase activity, acting on peroxide as acceptor" 1
0 1 3 5 "GO:0004602" "glutathione peroxidase activity" 1
0 0.131251261802056 2 41 "GO:0004620;GO:0016298" "lipase activity" 1
0 1 2 12 "GO:0004629;GO:0004435" "phospholipase C activity" 1
0 0.144869360665424 2 5 "GO:0004645" "phosphorylase activity" 1
0 0.739849514867491 5 379 "GO:0004672" "protein kinase activity" 1
0 0.694790194520744 2 224 "GO:0004674" "protein serine/threonine kinase activity" 1
0 0.394224658505738 6 16 "GO:0004675" "transmembrane receptor protein serine/threonine kinase activity" 1
0 1 2 9 "GO:0004683" "calmodulin-dependent protein kinase activity" 1
0 1 7 14 "GO:0004697" "protein kinase C activity" 1
0 0.528521371006001 2 57 "GO:0004702;GO:0005057" "receptor signaling protein activity" 1
0 0.313269748014283 7 12 "GO:0004707" "MAP kinase activity" 1
0 1 7 10 "GO:0004709" "MAP kinase kinase kinase activity" 1
0 1 6 8 "GO:0004712" "protein serine/threonine/tyrosine kinase activity" 1
0 0.685067647337816 6 76 "GO:0004713" "protein tyrosine kinase activity" 1
0 1 3 37 "GO:0004714" "transmembrane receptor protein tyrosine kinase activity" 1
0 0.235806748436792 2 30 "GO:0004715" "non-membrane spanning protein tyrosine kinase activity" 1
0 0.854931970530549 5 109 "GO:0004721" "phosphoprotein phosphatase activity" 1
0 0.513708523889472 2 23 "GO:0004722" "protein serine/threonine phosphatase activity" 1
0 1 6 66 "GO:0004725" "protein tyrosine phosphatase activity" 1
0 1 2 5 "GO:0004767" "sphingomyelin phosphodiesterase activity" 1
0 1 6 7 "GO:0004772;GO:0016413;GO:0016419;GO:0016420" "sterol O-acyltransferase activity" 1
0 0.171233072075739 2 6 "GO:0004779" "sulfate adenylyltransferase activity" 1
0 1 4 25 "GO:0004812;GO:0016876;GO:0016875" "ligase activity, forming aminoacyl-tRNA and related compounds" 1
0 1 3 5 "GO:0004826" "phenylalanine-tRNA ligase activity" 1
0 0.751491635871825 6 126 "GO:0004842;GO:0019787;GO:0016881" "acid-amino acid ligase activity" 1
0 1 3 13 "GO:0004843" "ubiquitin-specific protease activity" 1
0 0.791693594105239 2 94 "GO:0004857" "enzyme inhibitor activity" 1
0 1 4 5 "GO:0004859;GO:0055102" "phospholipase inhibitor activity" 1
0 0.528743697163858 2 24 "GO:0004860;GO:0019210" "protein kinase inhibitor activity" 1
0 1 4 8 "GO:0004861;GO:0030291" "protein serine/threonine kinase inhibitor activity" 1
0 0.848376404058484 2 60 "GO:0004866;GO:0030414;GO:0061135;GO:0061134" "peptidase regulator activity" 1
0 1 2 27 "GO:0004867" "serine-type endopeptidase inhibitor activity" 1
0 1 2 12 "GO:0004869" "cysteine-type endopeptidase inhibitor activity" 1
0 1 4 27 "GO:0004879;GO:0098531" "ligand-activated sequence-specific DNA binding RNA polymerase II transcription factor activity" 1
0 0.0166357386147642 3 290 "GO:0004888" "transmembrane signaling receptor activity" 0.714148493390949
0 1 3 8 "GO:0004889;GO:0042166;GO:0042165" "acetylcholine-activated cation-selective channel activity" 1
0 1 2 5 "GO:0004890" "GABA-A receptor activity" 1
0 0.0402364688349002 4 25 "GO:0004896" "cytokine receptor activity" 1
0 0.00285413335911698 4 155 "GO:0004930" "G-protein coupled receptor activity" 0.343066829765861
0 0.00887973852365077 2 5 "GO:0004953" "icosanoid receptor activity" 0.533931959099036
0 1 6 15 "GO:0004970;GO:0005234" "extracellular-glutamate-gated ion channel activity" 1
0 1 8 7 "GO:0004972" "N-methyl-D-aspartate selective glutamate receptor activity" 1
0 0.196788029530709 2 7 "GO:0004993" "serotonin receptor activity" 1
0 1 6 8 "GO:0005003" "ephrin receptor activity" 1
0 1 5 8 "GO:0005031;GO:0005035" "tumor necrosis factor-activated receptor activity" 1
0 1 3 19 "GO:0005044;GO:0038024" "cargo receptor activity" 1
0 1 4 16 "GO:0005048" "signal sequence binding" 1
0 1 1 85 "GO:0005085" "guanyl-nucleotide exchange factor activity" 1
0 1 2 16 "GO:0005086" "ARF guanyl-nucleotide exchange factor activity" 1
0 1 2 47 "GO:0005089;GO:0005088" "Ras guanyl-nucleotide exchange factor activity" 1
0 1 4 5 "GO:0005092;GO:0005083" "small GTPase regulator activity" 1
0 0.00201717006402829 3 232 "GO:0005102" "receptor binding" 0.343066829765861
0 1 2 5 "GO:0005104" "fibroblast growth factor receptor binding" 1
0 0.355009577705193 2 14 "GO:0005109" "frizzled binding" 1
0 0.0088840592196179 2 42 "GO:0005125;GO:0005126" "cytokine receptor binding" 0.533931959099036
0 0.144869360665424 2 5 "GO:0005154" "epidermal growth factor receptor binding" 1
0 1 2 8 "GO:0005158" "insulin receptor binding" 1
0 0.104660470766327 2 18 "GO:0005160" "transforming growth factor beta receptor binding" 1
0 0.196788029530709 2 7 "GO:0005164;GO:0032813" "tumor necrosis factor receptor superfamily binding" 1
0 0.196788029530709 2 7 "GO:0005178" "integrin binding" 1
0 0.0853980138223885 2 16 "GO:0005179" "hormone activity" 1
0 0.985607962062593 1 251 "GO:0005198" "structural molecule activity" 1
0 0.394224658505738 2 16 "GO:0005200" "structural constituent of cytoskeleton" 1
0 1 2 17 "GO:0005201" "extracellular matrix structural constituent" 1
0 0.657597521379706 1 558 "GO:0005215" "transporter activity" 1
0 0.774962970349497 2 170 "GO:0005216;GO:0022838;GO:0015267;GO:0022803" "channel activity" 1
0 1 4 7 "GO:0005217" "intracellular ligand-gated ion channel activity" 1
0 0.245569676816868 2 9 "GO:0005227;GO:0022839" "ion gated channel activity" 1
0 1 2 35 "GO:0005231;GO:0005230" "extracellular ligand-gated ion channel activity" 1
0 0.196788029530709 2 7 "GO:0005242" "inward rectifier potassium channel activity" 1
0 1 2 19 "GO:0005245" "voltage-gated calcium channel activity" 1
0 1 2 14 "GO:0005246" "calcium channel regulator activity" 1
0 1 3 6 "GO:0005247" "voltage-gated chloride channel activity" 1
0 0.723910964937819 5 41 "GO:0005249;GO:0005267" "potassium channel activity" 1
0 1 2 9 "GO:0005251" "delayed rectifier potassium channel activity" 1
0 1 2 36 "GO:0005254;GO:0005253;GO:0015108" "chloride transmembrane transporter activity" 1
0 0.613665508525154 3 102 "GO:0005261" "cation channel activity" 1
0 0.304950465006264 2 36 "GO:0005262" "calcium channel activity" 1
0 1 2 6 "GO:0005272" "sodium channel activity" 1
0 1 3 9 "GO:0005283;GO:0005416" "cation:amino acid symporter activity" 1
0 1 4 18 "GO:0005310" "dicarboxylic acid transmembrane transporter activity" 1
0 0.0284725918085311 3 38 "GO:0005319" "lipid transporter activity" 0.987978933610013
0 0.412933272948465 2 17 "GO:0005328;GO:0005326" "neurotransmitter:sodium symporter activity" 1
0 1 2 5 "GO:0005332;GO:0015185" "gamma-aminobutyric acid:sodium symporter activity" 1
0 1 2 21 "GO:0005343" "organic acid:sodium symporter activity" 1
0 1 3 8 "GO:0005351;GO:0005402;GO:0015295" "solute:hydrogen symporter activity" 1
0 1 3 12 "GO:0005385" "zinc ion transmembrane transporter activity" 1
0 1 9 10 "GO:0005388" "calcium-transporting ATPase activity" 1
0 1 5 6 "GO:0005452" "inorganic anion exchanger activity" 1
0 1 3 20 "GO:0005484" "SNAP receptor activity" 1
0 1 2 17 "GO:0005496" "steroid binding" 1
0 0.0692133925119609 6 94 "GO:0005506" "iron ion binding" 1
0 0.412933272948465 3 17 "GO:0005507" "copper ion binding" 1
0 0.998598579820515 2 278 "GO:0005509" "calcium ion binding" 1
0 0.543316323084101 2 25 "GO:0005516" "calmodulin binding" 1
0 0.02544175856014 2 21 "GO:0005520;GO:0019838" "growth factor binding" 0.955656055915259
0 0.417622309114631 4 262 "GO:0005525;GO:0032561;GO:0019001" "guanyl nucleotide binding" 1
0 1 3 16 "GO:0005528;GO:0005527;GO:0008144" "drug binding" 1
0 0.190210387324385 2 26 "GO:0005539" "glycosaminoglycan binding" 1
0 0.221558919020115 4 8 "GO:0005540" "hyaluronic acid binding" 1
0 0.943197100288007 2 91 "GO:0005543" "phospholipid binding" 1
0 1 3 19 "GO:0005544" "calcium-dependent phospholipid binding" 1
0 1 2 5 "GO:0005546" "phosphatidylinositol-4,5-bisphosphate binding" 1
0 0.394224658505738 2 16 "GO:0005548" "phospholipid transporter activity" 1
0 0.171233072075739 3 6 "GO:0008009;GO:0042379" "chemokine activity" 1
0 1 3 16 "GO:0008013" "beta-catenin binding" 1
0 0.425045639442411 4 77 "GO:0008017;GO:0015631" "tubulin binding" 1
0 0.778563754843112 9 48 "GO:0008026;GO:0070035" "ATP-dependent helicase activity" 1
0 1 2 26 "GO:0008028" "monocarboxylic acid transmembrane transporter activity" 1
0 0.774663174828839 2 131 "GO:0008047;GO:0030695;GO:0060589;GO:0005096" "enzyme activator activity" 1
0 1 2 23 "GO:0008066" "glutamate receptor activity" 1
0 0.771471102444033 2 47 "GO:0008081" "phosphoric diester hydrolase activity" 1
0 0.0141610732962738 2 47 "GO:0008083" "growth factor activity" 0.657952231274
0 0.781901912493284 3 210 "GO:0008092" "cytoskeletal protein binding" 1
0 1 2 33 "GO:0008094" "DNA-dependent ATPase activity" 1
0 0.715077927720899 3 40 "GO:0008134" "transcription factor binding" 1
0 1 4 51 "GO:0008135" "translation factor activity, nucleic acid binding" 1
0 1 2 33 "GO:0008138" "protein tyrosine/serine/threonine phosphatase activity" 1
0 1 2 9 "GO:0008139" "nuclear localization sequence binding" 1
0 0.732471524937362 2 42 "GO:0008146;GO:0016782" "transferase activity, transferring sulfur-containing groups" 1
0 0.726461866643331 2 121 "GO:0008168;GO:0016741" "transferase activity, transferring one-carbon groups" 1
0 0.621802015012129 5 31 "GO:0008171" "O-methyltransferase activity" 1
0 0.686856319378 2 37 "GO:0008173" "RNA methyltransferase activity" 1
0 0.57113013708487 3 27 "GO:0008175" "tRNA methyltransferase activity" 1
0 1 2 7 "GO:0008188" "neuropeptide receptor activity" 1
0 0.144869360665424 6 5 "GO:0008192" "RNA guanylyltransferase activity" 1
0 0.583112926418294 3 63 "GO:0008194" "UDP-glycosyltransferase activity" 1
0 1 2 6 "GO:0008199" "ferric iron binding" 1
0 0.431066967194473 3 18 "GO:0008201" "heparin binding" 1
0 0.431066967194473 2 18 "GO:0008227" "G-protein coupled amine receptor activity" 1
0 0.910792739118018 2 261 "GO:0008233;GO:0070011" "peptidase activity" 1
0 0.718492662561302 4 81 "GO:0008234" "cysteine-type peptidase activity" 1
0 1 2 22 "GO:0008235" "metalloexopeptidase activity" 1
0 0.911447162274628 5 77 "GO:0008237" "metallopeptidase activity" 1
0 1 2 39 "GO:0008238" "exopeptidase activity" 1
0 1 2 8 "GO:0008242" "omega peptidase activity" 1
0 0.144869360665424 3 5 "GO:0008252" "nucleotidase activity" 1
0 0.109359058754455 2 717 "GO:0008270;GO:0046914" "transition metal ion binding" 1
0 1 5 9 "GO:0008271;GO:0015116;GO:0015106;GO:0019531" "bicarbonate transmembrane transporter activity" 1
0 1 3 6 "GO:0008273;GO:0022821" "calcium, potassium:sodium antiporter activity" 1
0 0.155429988571938 2 144 "GO:0008289" "lipid binding" 1
0 1 4 10 "GO:0008308" "voltage-gated anion channel activity" 1
0 1 4 5 "GO:0008312" "7S RNA binding" 1
0 1 5 8 "GO:0008318;GO:0004659" "prenyltransferase activity" 1
0 1 3 6 "GO:0008320;GO:0022884" "macromolecule transmembrane transporter activity" 1
0 1 6 12 "GO:0008330;GO:0008579;GO:0008969;GO:0016312;GO:0052745;GO:0017161;GO:0046030;GO:0019178;GO:0019198;GO:0030351;GO:0052827;GO:0030352;GO:0052743;GO:0030487;GO:0043726;GO:0043812;GO:0043813;GO:0034595;GO:0052825;GO:0052828;GO:0052829;GO:0052830;GO:0052831;GO:0052867;GO:0034594;GO:1990003;GO:0098519" "phosphatidylinositol trisphosphate phosphatase activity" 1
0 1 4 6 "GO:0008331" "high voltage-gated calcium channel activity" 1
0 1 4 14 "GO:0008373" "sialyltransferase activity" 1
0 1 3 17 "GO:0008374" "O-acyltransferase activity" 1
0 0.705963786629294 2 39 "GO:0008375" "acetylglucosaminyltransferase activity" 1
0 0.498196199688335 4 22 "GO:0008376" "acetylgalactosaminyltransferase activity" 1
0 0.644857341907632 2 33 "GO:0008378" "galactosyltransferase activity" 1
0 0.245569676816868 3 9 "GO:0008392;GO:0008391" "arachidonic acid monooxygenase activity" 1
0 0.465679376886598 4 20 "GO:0008395" "steroid hydroxylase activity" 1
0 1 5 20 "GO:0008408" "3'-5' exonuclease activity" 1
0 1 2 7 "GO:0008409" "5'-3' exonuclease activity" 1
0 1 4 23 "GO:0008417" "fucosyltransferase activity" 1
0 1 2 12 "GO:0008440;GO:0051766" "inositol trisphosphate kinase activity" 1
0 0.0233918031048697 2 8 "GO:0008443" "phosphofructokinase activity" 0.937231577735113
0 0.144869360665424 3 5 "GO:0008469" "histone-arginine N-methyltransferase activity" 1
0 1 5 5 "GO:0008479" "queuine tRNA-ribosyltransferase activity" 1
0 0.412933272948465 4 17 "GO:0008483;GO:0016769" "transferase activity, transferring nitrogenous groups" 1
0 1 3 10 "GO:0008484" "sulfuric ester hydrolase activity" 1
0 0.76097962893821 2 128 "GO:0008509" "anion transmembrane transporter activity" 1
0 1 2 5 "GO:0008519" "ammonium transmembrane transporter activity" 1
0 0.67684434729712 2 36 "GO:0008528;GO:0001653" "peptide receptor activity" 1
0 1 2 10 "GO:0008536" "Ran GTPase binding" 1
0 1 3 40 "GO:0008565" "protein transporter activity" 1
0 0.221558919020115 8 8 "GO:0008568" "microtubule-severing ATPase activity" 1
0 1 2 5 "GO:0008574" "plus-end-directed microtubule motor activity" 1
0 1 2 10 "GO:0008601" "protein phosphatase type 2A regulator activity" 1
0 1 2 5 "GO:0008603" "cAMP-dependent protein kinase regulator activity" 1
0 1 3 8 "GO:0008748;GO:0043738;GO:0043826;GO:0043883;GO:0043914;GO:0052693" "NADPH:sulfur oxidoreductase activity" 1
0 0.724810218751343 2 82 "GO:0008757" "S-adenosylmethionine-dependent methyltransferase activity" 1
0 0.633510001529455 3 32 "GO:0008766;GO:0018169;GO:0070739;GO:0043773;GO:0043774;GO:0070735;GO:0070736;GO:0070737;GO:0070738;GO:0070740" "protein-glutamic acid ligase activity" 1
0 0.412933272948465 4 17 "GO:0008933;GO:0015925;GO:0015926;GO:0015927;GO:0015928;GO:0016160;GO:0044653;GO:0004558;GO:0044654;GO:0052736;GO:0052769;GO:0052859;GO:0008422" "fucosidase activity" 1
0 1 1 45 "GO:0009055" "electron carrier activity" 1
0 1 3 8 "GO:0009881" "photoreceptor activity" 1
0 0.374922993213028 2 15 "GO:0009975;GO:0016849" "cyclase activity" 1
0 1 2 6 "GO:0009982" "pseudouridine synthase activity" 1
0 1 3 9 "GO:0010181" "FMN binding" 1
0 1 5 10 "GO:0010296;GO:0051723;GO:0018731;GO:0018732;GO:0018733;GO:0018734;GO:0034892;GO:0035460;GO:0043905;GO:0043906;GO:0043907;GO:0043908;GO:0047376;GO:0050253;GO:0052767;GO:0052768;GO:0080030;GO:0080031;GO:0080032" "protein methylesterase activity" 1
0 1 4 28 "GO:0015020" "glucuronosyltransferase activity" 1
0 0.144869360665424 3 5 "GO:0015026" "coreceptor activity" 1
0 1 4 15 "GO:0015035;GO:0015036" "disulfide oxidoreductase activity" 1
0 1 3 5 "GO:0015057" "thrombin receptor activity" 1
0 0.717517327883228 2 511 "GO:0015075;GO:0022891;GO:0022857;GO:0022892" "substrate-specific transporter activity" 1
0 0.963006495127954 4 162 "GO:0015077" "monovalent inorganic cation transmembrane transporter activity" 1
0 1 6 60 "GO:0015078" "hydrogen ion transmembrane transporter activity" 1
0 0.822442200209214 2 55 "GO:0015079" "potassium ion transmembrane transporter activity" 1
0 0.827959932632991 2 56 "GO:0015081" "sodium ion transmembrane transporter activity" 1
0 0.144869360665424 2 5 "GO:0015095" "magnesium ion transmembrane transporter activity" 1
0 1 2 10 "GO:0015101" "organic cation transmembrane transporter activity" 1
0 0.756600704836683 3 45 "GO:0015103" "inorganic anion transmembrane transporter activity" 1
0 1 3 11 "GO:0015129" "lactate transmembrane transporter activity" 1
0 0.33446512616199 2 13 "GO:0015144;GO:1901476;GO:0051119" "carbohydrate transmembrane transporter activity" 1
0 1 2 5 "GO:0015145" "monosaccharide transmembrane transporter activity" 1
0 0.715077927720899 4 40 "GO:0015171" "amino acid transmembrane transporter activity" 1
0 0.313269748014283 2 12 "GO:0015175" "neutral amino acid transmembrane transporter activity" 1
0 0.465679376886598 2 20 "GO:0015179" "L-amino acid transmembrane transporter activity" 1
0 1 5 6 "GO:0015194;GO:0022889" "serine transmembrane transporter activity" 1
0 1 2 6 "GO:0015238" "drug transmembrane transporter activity" 1
