"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 2 77 "GO:0005578;GO:0031012" "extracellular matrix" 1
0 1 3 29 "GO:0005581" "collagen trimer" 1
0 0.982945746004422 2 224 "GO:0005615;GO:0044421" "extracellular region part" 1
0 0.679532713572109 2 302 "GO:0005622" "intracellular" 1
0 0.522616086513408 2 18 "GO:0005635;GO:0031967;GO:0031975" "organelle envelope" 1
0 1 2 8 "GO:0005637" "nuclear inner membrane" 1
0 1 2 5 "GO:0005639;GO:0044453" "integral component of nuclear inner membrane" 1
0 1 2 21 "GO:0005643;GO:0046930" "pore complex" 1
0 0.595150340841834 2 22 "GO:0005654" "nucleoplasm" 1
0 1 3 6 "GO:0005657" "replication fork" 1
0 0.00618846625969098 2 10 "GO:0005665" "DNA-directed RNA polymerase II, core complex" 0.498858557639072
0 0.133231263717085 2 16 "GO:0005666" "DNA-directed RNA polymerase III complex" 1
0 0.76587389795801 2 68 "GO:0005667" "transcription factor complex" 1
0 1 2 8 "GO:0005669" "transcription factor TFIID complex" 1
0 1 2 13 "GO:0005680;GO:0000152" "nuclear ubiquitin ligase complex" 1
0 0.41403513954053 2 58 "GO:0005681" "spliceosomal complex" 1
0 0.308761502661872 3 9 "GO:0005682" "U5 snRNP" 1
0 0.54187762099744 2 19 "GO:0005684" "U2-type spliceosomal complex" 1
0 1 2 10 "GO:0005685" "U1 snRNP" 1
0 1 2 14 "GO:0005686" "U2 snRNP" 1
0 0.336585625285586 2 10 "GO:0005689" "U12-type spliceosomal complex" 1
0 0.762034671428666 2 98 "GO:0005694" "chromosome" 1
0 0.0182287932998318 2 68 "GO:0005730" "nucleolus" 0.838524491792263
0 0.36329678300435 3 11 "GO:0005732" "small nucleolar ribonucleoprotein complex" 1
0 1 7 7 "GO:0005736" "DNA-directed RNA polymerase I complex" 1
0 0.00619700071601332 2 275 "GO:0005739" "mitochondrion" 0.498858557639072
0 0.21814124635603 2 6 "GO:0005740" "mitochondrial envelope" 1
0 0.204947431008495 2 39 "GO:0005741;GO:0031968;GO:0019867" "organelle outer membrane" 1
0 1 4 8 "GO:0005742" "mitochondrial outer membrane translocase complex" 1
0 0.157136522981006 3 91 "GO:0005743;GO:0019866" "organelle inner membrane" 1
0 0.249588246699755 4 7 "GO:0005747;GO:0045271;GO:0030964" "mitochondrial respiratory chain complex I" 1
0 0.437186173157999 2 14 "GO:0005758;GO:0031970" "mitochondrial intermembrane space" 1
0 0.627198337256205 3 24 "GO:0005759" "mitochondrial matrix" 1
0 1 3 6 "GO:0005761;GO:0000313" "organellar ribosome" 1
0 0.133231263717085 4 16 "GO:0005762;GO:0000315" "organellar large ribosomal subunit" 1
0 0.413555406004644 4 13 "GO:0005763;GO:0000314" "organellar small ribosomal subunit" 1
0 0.135928171397709 2 68 "GO:0005764;GO:0000323;GO:0005773" "vacuole" 1
0 1 2 24 "GO:0005765" "lysosomal membrane" 1
0 0.157136522981006 4 91 "GO:0005768" "endosome" 1
0 0.54187762099744 2 19 "GO:0005769" "early endosome" 1
0 1 2 11 "GO:0005770" "late endosome" 1
0 1 2 5 "GO:0005776" "autophagic vacuole" 1
0 0.280747463951954 2 26 "GO:0005777;GO:0042579" "microbody" 1
0 0.249588246699755 3 7 "GO:0005778;GO:0031903" "microbody membrane" 1
0 0.249588246699755 3 7 "GO:0005779" "integral component of peroxisomal membrane" 1
0 0.480029020685909 3 187 "GO:0005783" "endoplasmic reticulum" 1
0 1 3 8 "GO:0005788" "endoplasmic reticulum lumen" 1
0 0.451068690649784 4 158 "GO:0005794" "Golgi apparatus" 1
0 0.185385389481023 3 5 "GO:0005795" "Golgi stack" 1
0 0.670604466386093 3 27 "GO:0005802" "trans-Golgi network" 1
0 0.16203153577331 4 53 "GO:0005813" "centrosome" 1
0 1 4 16 "GO:0005814" "centriole" 1
0 0.224465289114097 2 81 "GO:0005815" "microtubule organizing center" 1
0 1 3 20 "GO:0005819" "spindle" 1
0 0.216596511948024 3 187 "GO:0005829" "cytosol" 1
0 0.611502505005297 2 23 "GO:0005834" "heterotrimeric G-protein complex" 1
0 0.437186173157999 2 14 "GO:0005839" "proteasome core complex" 1
0 0.547507169086998 2 122 "GO:0005840" "ribosome" 1
0 0.185385389481023 3 5 "GO:0005849" "mRNA cleavage factor complex" 1
0 0.603514220264118 2 182 "GO:0005856" "cytoskeleton" 1
0 1 2 6 "GO:0005861" "troponin complex" 1
0 1 2 5 "GO:0005868" "cytoplasmic dynein complex" 1
0 1 3 32 "GO:0005871" "kinesin complex" 1
0 0.655461723931516 3 83 "GO:0005874" "microtubule" 1
0 0.719369385957633 2 62 "GO:0005875" "microtubule associated complex" 1
0 0.36329678300435 4 11 "GO:0005876" "spindle microtubule" 1
0 1 2 8 "GO:0005881" "cytoplasmic microtubule" 1
0 0.00147936076323401 2 22 "GO:0005882" "intermediate filament" 0.435932877803116
0 1 2 6 "GO:0005884" "actin filament" 1
0 1 2 9 "GO:0005885" "Arp2/3 protein complex" 1
0 0.998067430386556 2 441 "GO:0005886" "plasma membrane" 1
0 0.998847063023427 2 263 "GO:0005887" "integral component of plasma membrane" 1
0 1 2 16 "GO:0005891;GO:0034704" "calcium channel complex" 1
0 1 2 7 "GO:0005892" "acetylcholine-gated channel complex" 1
0 0.751162776291536 2 66 "GO:0005911" "cell-cell junction" 1
0 0.310907678292239 3 28 "GO:0005912;GO:0070161" "anchoring junction" 1
0 0.413555406004644 2 13 "GO:0005913" "cell-cell adherens junction" 1
0 1 3 6 "GO:0005921;GO:0005922" "gap junction" 1
0 0.696713252579481 4 29 "GO:0005923;GO:0070160" "tight junction" 1
0 0.36329678300435 2 11 "GO:0005925;GO:0005924;GO:0030055" "focal adhesion" 1
0 0.124944155808171 2 48 "GO:0005929" "cilium" 1
0 0.437186173157999 2 14 "GO:0005930" "axoneme" 1
0 1 2 17 "GO:0005938" "cell cortex" 1
0 1 5 8 "GO:0005942" "phosphatidylinositol 3-kinase complex" 1
0 1 2 5 "GO:0005952" "cAMP-dependent protein kinase complex" 1
0 1 3 14 "GO:0008021" "synaptic vesicle" 1
0 0.502550224215757 2 17 "GO:0008023" "transcription elongation factor complex" 1
0 1 4 7 "GO:0008074" "guanylate cyclase complex, soluble" 1
0 1 3 13 "GO:0008076;GO:0034705" "potassium channel complex" 1
0 1 2 5 "GO:0008180" "COP9 signalosome" 1
0 1 3 14 "GO:0008287" "protein serine/threonine phosphatase complex" 1
0 1 3 15 "GO:0008305;GO:0098636" "integrin complex" 1
0 1 2 18 "GO:0008328" "ionotropic glutamate receptor complex" 1
0 0.249588246699755 3 7 "GO:0008540;GO:0031597" "proteasome regulatory particle, base subcomplex" 1
0 1 4 5 "GO:0009331" "glycerol-3-phosphate dehydrogenase complex" 1
0 1 3 7 "GO:0009897;GO:0098552" "side of membrane" 1
0 0.468761021420022 2 39 "GO:0009986" "cell surface" 1
0 0.0920798543559766 3 43 "GO:0010008;GO:0044440" "endosomal part" 1
0 0.133231263717085 2 16 "GO:0012505" "endomembrane system" 1
0 1 2 12 "GO:0014069" "postsynaptic density" 1
0 0.185385389481023 2 5 "GO:0015030" "Cajal body" 1
0 1 3 21 "GO:0015629" "actin cytoskeleton" 1
0 1 2 6 "GO:0015630" "microtubule cytoskeleton" 1
0 0.314233314689439 2 49 "GO:0015934" "large ribosomal subunit" 1
0 0.799441491395687 2 39 "GO:0015935" "small ribosomal subunit" 1
0 0.686824184522158 3 87 "GO:0016023;GO:0031410;GO:0031988;GO:0031982" "vesicle" 1
0 0.249588246699755 2 7 "GO:0016272" "prefoldin complex" 1
0 0.388939213170271 4 12 "GO:0016323" "basolateral plasma membrane" 1
0 1 2 15 "GO:0016324" "apical plasma membrane" 1
0 1 3 5 "GO:0016328" "lateral plasma membrane" 1
0 1 2 7 "GO:0016363" "nuclear matrix" 1
0 1 3 30 "GO:0016459" "myosin complex" 1
0 1 2 5 "GO:0016514" "SWI/SNF complex" 1
0 1 4 5 "GO:0016529" "sarcoplasmic reticulum" 1
0 0.133231263717085 2 16 "GO:0016592" "mediator complex" 1
0 1 4 5 "GO:0016593" "Cdc73/Paf1 complex" 1
0 0.340806535228294 3 30 "GO:0016604" "nuclear body" 1
0 1 2 9 "GO:0016605" "PML body" 1
0 1 2 18 "GO:0016607" "nuclear speck" 1
0 1 3 7 "GO:0017053" "transcriptional repressor complex" 1
0 1 3 7 "GO:0017119" "Golgi transport complex" 1
0 1 3 7 "GO:0017146" "N-methyl-D-aspartate selective glutamate receptor complex" 1
0 1 2 11 "GO:0019005" "SCF ubiquitin ligase complex" 1
0 0.560366864993059 1 20 "GO:0019012;GO:0019013;GO:0044423" "virion" 1
0 0.27977835930952 2 8 "GO:0019773" "proteasome core complex, alpha-subunit complex" 1
0 0.867522581989139 2 49 "GO:0019898" "extrinsic component of membrane" 1
0 0.720765040228976 2 31 "GO:0022625" "cytosolic large ribosomal subunit" 1
0 1 2 24 "GO:0022627" "cytosolic small ribosomal subunit" 1
0 1 2 5 "GO:0030014" "CCR4-NOT complex" 1
0 1 2 8 "GO:0030018" "Z disc" 1
0 1 3 10 "GO:0030027" "lamellipodium" 1
0 0.90711846230255 1 132 "GO:0030054" "cell junction" 1
0 1 3 16 "GO:0030117" "membrane coat" 1
0 1 2 11 "GO:0030120" "vesicle coat" 1
0 1 2 6 "GO:0030126" "COPI vesicle coat" 1
0 1 2 11 "GO:0030131;GO:0030119" "AP-type membrane coat adaptor complex" 1
0 0.0694740480979396 2 11 "GO:0030133" "transport vesicle" 1
0 0.190581985080679 2 20 "GO:0030136;GO:0030135" "coated vesicle" 1
0 1 2 10 "GO:0030139" "endocytic vesicle" 1
0 1 2 11 "GO:0030141" "secretory granule" 1
0 0.54187762099744 3 19 "GO:0030173" "integral component of Golgi membrane" 1
0 1 3 5 "GO:0030175" "filopodium" 1
0 0.522616086513408 2 18 "GO:0030176" "integral component of endoplasmic reticulum membrane" 1
0 1 4 11 "GO:0030286" "dynein complex" 1
0 0.0583443990484543 4 10 "GO:0030424" "axon" 1
0 1 4 10 "GO:0030425" "dendrite" 1
0 1 2 5 "GO:0030427" "site of polarized growth" 1
0 0.36329678300435 2 11 "GO:0030496" "midbody" 1
0 0.154470941223658 2 303 "GO:0030529" "ribonucleoprotein complex" 1
0 0.427601970984166 2 36 "GO:0030532" "small nuclear ribonucleoprotein complex" 1
0 1 3 21 "GO:0030659;GO:0012506" "vesicle membrane" 1
0 1 2 8 "GO:0030672;GO:0030665;GO:0030662" "coated vesicle membrane" 1
0 0.108518792765079 3 29 "GO:0030684" "preribosome" 1
0 1 2 7 "GO:0030687" "preribosome, large subunit precursor" 1
0 1 3 5 "GO:0030877" "beta-catenin destruction complex" 1
0 0.21814124635603 2 6 "GO:0030904" "retromer complex" 1
0 1 3 5 "GO:0030915" "Smc5-Smc6 complex" 1
0 0.21814124635603 3 6 "GO:0030992" "intraciliary transport particle B" 1
0 1 4 6 "GO:0031083;GO:0031082" "BLOC complex" 1
0 0.0595798300319745 2 454 "GO:0031090" "organelle membrane" 1
0 0.4598707135971 2 15 "GO:0031201" "SNARE complex" 1
0 0.502550224215757 2 17 "GO:0031224" "intrinsic component of membrane" 1
0 1 2 15 "GO:0031225" "anchored component of membrane" 1
0 1 2 11 "GO:0031226" "intrinsic component of plasma membrane" 1
0 1 2 24 "GO:0031234;GO:0019897" "extrinsic component of cytoplasmic side of plasma membrane" 1
0 1 2 6 "GO:0031235" "intrinsic component of the cytoplasmic side of the plasma membrane" 1
0 0.708985898005384 5 30 "GO:0031248;GO:1902493;GO:0000123" "protein acetyltransferase complex" 1
0 0.0812300511792175 2 12 "GO:0031253" "cell projection membrane" 1
0 0.727621933363857 2 63 "GO:0031301" "integral component of organelle membrane" 1
0 1 5 6 "GO:0031307" "integral component of mitochondrial outer membrane" 1
0 1 2 6 "GO:0031414" "N-terminal protein acetyltransferase complex" 1
0 1 4 56 "GO:0031461" "cullin-RING ubiquitin ligase complex" 1
0 1 2 29 "GO:0031463" "Cul3-RING ubiquitin ligase complex" 1
0 1 4 7 "GO:0031501" "mannosyltransferase complex" 1
0 1 2 7 "GO:0031513" "nonmotile primary cilium" 1
0 0.0812300511792175 4 12 "GO:0031514" "motile cilium" 1
0 1 2 13 "GO:0031519" "PcG protein complex" 1
0 0.21814124635603 3 6 "GO:0031595" "nuclear proteasome complex" 1
0 1 4 5 "GO:0031901" "early endosome membrane" 1
0 0.133231263717085 4 16 "GO:0031902" "late endosome membrane" 1
0 1 2 23 "GO:0031965" "nuclear membrane" 1
0 0.0975058167194643 3 137 "GO:0031966" "mitochondrial membrane" 1
0 0.592326349562586 1 49 "GO:0031974" "membrane-enclosed lumen" 1
0 0.175908465800836 2 19 "GO:0032040" "small-subunit processome" 1
0 1 2 7 "GO:0032154" "cleavage furrow" 1
0 1 2 10 "GO:0032155" "cell division site part" 1
0 1 3 11 "GO:0032281" "alpha-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid selective glutamate receptor complex" 1
0 1 2 5 "GO:0032300" "mismatch repair complex" 1
0 0.481646676922434 2 16 "GO:0032580" "Golgi cisterna membrane" 1
0 1 2 9 "GO:0032592" "integral component of mitochondrial membrane" 1
0 0.27013375949313 2 87 "GO:0032993" "protein-DNA complex" 1
0 1 5 6 "GO:0033017" "sarcoplasmic reticulum membrane" 1
0 1 2 19 "GO:0033177" "proton-transporting two-sector ATPase complex, proton-transporting domain" 1
0 1 2 14 "GO:0033178" "proton-transporting two-sector ATPase complex, catalytic domain" 1
0 1 3 6 "GO:0033180" "proton-transporting V-type ATPase, V1 domain" 1
0 1 2 5 "GO:0033267" "axon part" 1
0 1 3 9 "GO:0033290;GO:0070993;GO:0005852;GO:0016282" "translation preinitiation complex" 1
0 1 2 7 "GO:0034358;GO:0032994;GO:0042627" "plasma lipoprotein particle" 1
0 1 2 6 "GO:0034364;GO:0072562" "blood microparticle" 1
0 1 3 6 "GO:0034464" "BBSome" 1
0 0.805580737427133 3 74 "GO:0034702;GO:1902495;GO:1990351" "transporter complex" 1
0 1 2 32 "GO:0034703" "cation channel complex" 1
0 1 5 7 "GO:0034707" "chloride channel complex" 1
0 1 4 22 "GO:0034708" "methyltransferase complex" 1
0 1 5 15 "GO:0035097" "histone methyltransferase complex" 1
0 1 4 7 "GO:0035098" "ESC/E(Z) complex" 1
0 1 2 7 "GO:0035145" "exon-exon junction complex" 1
0 1 9 6 "GO:0035267;GO:0043189;GO:1902562" "NuA4 histone acetyltransferase complex" 1
0 0.720765040228976 2 31 "GO:0035770" "ribonucleoprotein granule" 1
0 0.21814124635603 3 6 "GO:0035861" "site of double-strand break" 1
0 0.0558987329013507 4 22 "GO:0036064" "ciliary basal body" 1
0 1 2 5 "GO:0036452" "ESCRT complex" 1
0 1 2 8 "GO:0042383" "sarcolemma" 1
0 1 3 8 "GO:0042555" "MCM complex" 1
0 1 4 5 "GO:0042575" "DNA polymerase complex" 1
0 1 3 5 "GO:0042611" "MHC protein complex" 1
0 1 3 9 "GO:0042734" "presynaptic membrane" 1
0 0.151436222241071 2 110 "GO:0042995" "cell projection" 1
0 0.468761021420022 2 39 "GO:0043005" "neuron projection" 1
0 1 2 10 "GO:0043025;GO:0044297" "cell body" 1
0 1 2 6 "GO:0043186" "P granule" 1
0 0.406347441475861 3 538 "GO:0043232;GO:0043228" "intracellular non-membrane-bounded organelle" 1
0 1 2 56 "GO:0043235" "receptor complex" 1
0 1 3 5 "GO:0043240" "Fanconi anaemia nuclear complex" 1
0 0.483133450267412 2 89 "GO:0044391" "ribosomal subunit" 1
0 1 1 5 "GO:0044420" "extracellular matrix part" 1
0 0.632526849625171 2 187 "GO:0044427" "chromosomal part" 1
0 0.0113422361507822 2 514 "GO:0044428" "nuclear part" 0.730440008110374
0 0.0868289829958667 2 235 "GO:0044429" "mitochondrial part" 1
0 0.167604396528873 2 285 "GO:0044430" "cytoskeletal part" 1
0 0.168485246620237 2 134 "GO:0044431" "Golgi apparatus part" 1
0 0.226129461310899 2 189 "GO:0044432" "endoplasmic reticulum part" 1
0 1 2 38 "GO:0044433" "cytoplasmic vesicle part" 1
0 0.592326349562586 2 49 "GO:0044437;GO:0005774" "vacuolar part" 1
0 0.413555406004644 2 13 "GO:0044439;GO:0044438" "peroxisomal part" 1
0 0.0591034794156354 2 37 "GO:0044441" "ciliary part" 1
0 0.716025064612682 2 91 "GO:0044445" "cytosolic part" 1
0 1 3 15 "GO:0044448" "cell cortex part" 1
0 1 3 24 "GO:0044449" "contractile fiber part" 1
0 1 2 24 "GO:0044450" "microtubule organizing center part" 1
0 0.0155708726440027 2 167 "GO:0044451" "nucleoplasm part" 0.835636831894812
0 0.642264014593712 2 25 "GO:0044452" "nucleolar part" 1
0 0.558197560870956 2 72 "GO:0044454" "nuclear chromosome part" 1
0 0.592326349562586 2 49 "GO:0044455" "mitochondrial membrane part" 1
0 1 1 75 "GO:0044456" "synapse part" 1
0 0.999407426182514 2 480 "GO:0044459" "plasma membrane part" 1
0 0.0597415890641462 2 53 "GO:0044463" "cell projection part" 1
0 0.185385389481023 2 5 "GO:0045095" "keratin filament" 1
0 1 2 10 "GO:0045121" "membrane raft" 1
0 0.949178040060442 1 72 "GO:0045202" "synapse" 1
0 1 3 43 "GO:0045211;GO:0097060" "synaptic membrane" 1
0 0.21814124635603 2 6 "GO:0045252;GO:0045240;GO:0045239" "tricarboxylic acid cycle enzyme complex" 1
0 1 3 5 "GO:0045261" "proton-transporting ATP synthase complex, catalytic core F(1)" 1
0 1 3 11 "GO:0045263" "proton-transporting ATP synthase complex, coupling factor F(o)" 1
0 1 2 7 "GO:0045277" "respiratory chain complex IV" 1
0 0.4598707135971 3 15 "GO:0046540;GO:0097526;GO:0097525" "spliceosomal snRNP complex" 1
0 1 3 7 "GO:0046658" "anchored component of plasma membrane" 1
0 0.091963979790191 2 27 "GO:0048471" "perinuclear region of cytoplasm" 1
0 1 2 5 "GO:0048500" "signal recognition particle" 1
0 0.00270765762610631 6 25 "GO:0055029;GO:0000428;GO:0030880" "nuclear DNA-directed RNA polymerase complex" 0.435932877803116
0 1 2 12 "GO:0055037" "recycling endosome" 1
0 1 4 5 "GO:0055038" "recycling endosome membrane" 1
0 0.21814124635603 2 6 "GO:0060170" "ciliary membrane" 1
0 0.772921614337859 2 36 "GO:0070013;GO:0043233" "organelle lumen" 1
0 1 3 11 "GO:0070069" "cytochrome complex" 1
0 1 3 6 "GO:0070461" "SAGA-type complex" 1
0 1 2 17 "GO:0070469" "respiratory chain" 1
0 1 2 16 "GO:0070603" "SWI/SNF superfamily-type complex" 1
0 0.185385389481023 4 5 "GO:0070652" "HAUS complex" 1
0 1 2 7 "GO:0070822" "Sin3-type complex" 1
0 0.185385389481023 2 5 "GO:0070847" "core mediator complex" 1
0 0.413555406004644 2 13 "GO:0071010;GO:0071004" "prespliceosome" 1
0 1 2 15 "GO:0071011" "precatalytic spliceosome" 1
0 0.611502505005297 2 23 "GO:0071013" "catalytic step 2 spliceosome" 1
0 1 2 5 "GO:0071203" "WASH complex" 1
0 1 2 5 "GO:0071986" "Ragulator complex" 1
0 1 4 13 "GO:0072372" "primary cilium" 1
0 0.0382574584313975 3 8 "GO:0072546" "ER membrane protein complex" 1
0 0.0216061051059855 2 6 "GO:0072669" "tRNA-splicing ligase complex" 0.869645730515916
0 1 2 7 "GO:0072686" "mitotic spindle" 1
0 1 5 8 "GO:0080008" "Cul4-RING E3 ubiquitin ligase complex" 1
0 1 2 9 "GO:0090544" "BAF-type complex" 1
0 0.280747463951954 4 26 "GO:0090575;GO:0044798" "nuclear transcription factor complex" 1
0 0.751162776291536 2 66 "GO:0097458" "neuron part" 1
0 0.185385389481023 2 5 "GO:0098533" "ATPase dependent transmembrane transport complex" 1
0 0.0606937964986342 3 326 "GO:0098588" "bounding membrane of organelle" 1
0 0.484174683879977 2 163 "GO:0098589;GO:0005789" "membrane region" 1
0 0.355611631297637 2 31 "GO:0098590" "plasma membrane region" 1
0 0.294622856385735 2 295 "GO:1902494" "catalytic complex" 1
0 1 5 15 "GO:1902554;GO:1902911" "protein kinase complex" 1
0 1 4 5 "GO:1902711;GO:1902710" "GABA receptor complex" 1
0 0.340806535228294 3 30 "GO:1990204" "oxidoreductase complex" 1
0 0.253518355693407 2 128 "GO:1990234" "transferase complex" 1
