"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.227044925701351 2 302 "GO:0005622" "intracellular" 1
0 1 2 18 "GO:0005635;GO:0031967;GO:0031975" "organelle envelope" 1
0 1 2 8 "GO:0005637" "nuclear inner membrane" 1
0 1 3 5 "GO:0005639;GO:0044453" "integral component of nuclear inner membrane" 1
0 0.25125251945316 4 21 "GO:0005643;GO:0046930" "pore complex" 1
0 0.261528283240026 4 22 "GO:0005654" "nucleoplasm" 1
0 1 4 6 "GO:0005657" "replication fork" 1
0 1 2 10 "GO:0005665" "DNA-directed RNA polymerase II, core complex" 1
0 1 7 16 "GO:0005666" "DNA-directed RNA polymerase III complex" 1
0 0.0132065282823115 2 68 "GO:0005667" "transcription factor complex" 0.724062585477929
0 0.00485442772876458 5 8 "GO:0005669" "transcription factor TFIID complex" 0.402229340786455
0 1 2 13 "GO:0005680;GO:0000152" "nuclear ubiquitin ligase complex" 1
0 1 2 58 "GO:0005681" "spliceosomal complex" 1
0 1 4 9 "GO:0005682" "U5 snRNP" 1
0 1 4 19 "GO:0005684" "U2-type spliceosomal complex" 1
0 1 2 10 "GO:0005685" "U1 snRNP" 1
0 1 2 14 "GO:0005686" "U2 snRNP" 1
0 1 2 10 "GO:0005689" "U12-type spliceosomal complex" 1
0 1 2 98 "GO:0005694" "chromosome" 1
0 1 3 68 "GO:0005730" "nucleolus" 1
0 1 2 11 "GO:0005732" "small nucleolar ribonucleoprotein complex" 1
0 1 7 7 "GO:0005736" "DNA-directed RNA polymerase I complex" 1
0 0.980217489213182 4 275 "GO:0005739" "mitochondrion" 1
0 1 2 6 "GO:0005740" "mitochondrial envelope" 1
0 1 2 39 "GO:0005741;GO:0031968;GO:0019867" "organelle outer membrane" 1
0 1 2 8 "GO:0005742" "mitochondrial outer membrane translocase complex" 1
0 1 2 91 "GO:0005743;GO:0019866" "organelle inner membrane" 1
0 1 4 7 "GO:0005747;GO:0045271;GO:0030964" "mitochondrial respiratory chain complex I" 1
0 1 3 14 "GO:0005758;GO:0031970" "organelle envelope lumen" 1
0 1 3 24 "GO:0005759" "mitochondrial matrix" 1
0 1 5 6 "GO:0005761;GO:0000313" "mitochondrial ribosome" 1
0 1 5 16 "GO:0005762;GO:0000315" "mitochondrial large ribosomal subunit" 1
0 1 3 13 "GO:0005763;GO:0000314" "mitochondrial small ribosomal subunit" 1
0 1 2 68 "GO:0005764;GO:0000323;GO:0005773" "vacuole" 1
0 1 4 24 "GO:0005765" "lysosomal membrane" 1
0 0.717947458051017 3 91 "GO:0005768" "endosome" 1
0 1 5 19 "GO:0005769" "early endosome" 1
0 1 4 11 "GO:0005770" "late endosome" 1
0 1 5 5 "GO:0005776" "autophagic vacuole" 1
0 1 2 26 "GO:0005777;GO:0042579" "microbody" 1
0 1 5 7 "GO:0005778;GO:0031903" "peroxisomal membrane" 1
0 1 5 7 "GO:0005779" "integral component of peroxisomal membrane" 1
0 1 3 187 "GO:0005783" "endoplasmic reticulum" 1
0 1 3 8 "GO:0005788" "endoplasmic reticulum lumen" 1
0 0.366659523364782 3 158 "GO:0005794" "Golgi apparatus" 1
0 1 2 5 "GO:0005795" "Golgi stack" 1
0 1 3 27 "GO:0005802" "trans-Golgi network" 1
0 1 2 53 "GO:0005813" "centrosome" 1
0 1 3 16 "GO:0005814" "centriole" 1
0 1 4 81 "GO:0005815" "microtubule organizing center" 1
0 1 2 20 "GO:0005819" "spindle" 1
0 0.928289905378716 2 187 "GO:0005829" "cytosol" 1
0 1 3 23 "GO:0005834" "heterotrimeric G-protein complex" 1
0 1 3 14 "GO:0005839" "proteasome core complex" 1
0 1 2 122 "GO:0005840" "ribosome" 1
0 1 2 5 "GO:0005849" "mRNA cleavage factor complex" 1
0 0.45590344864331 2 182 "GO:0005856" "cytoskeleton" 1
0 0.0791961668077691 2 6 "GO:0005861" "troponin complex" 1
0 1 5 5 "GO:0005868" "cytoplasmic dynein complex" 1
0 0.35697048416289 2 32 "GO:0005871" "kinesin complex" 1
0 0.684359558678448 2 83 "GO:0005874" "microtubule" 1
0 0.57639968800975 2 62 "GO:0005875" "microtubule associated complex" 1
0 1 3 11 "GO:0005876" "spindle microtubule" 1
0 1 3 8 "GO:0005881" "cytoplasmic microtubule" 1
0 0.00307550529733231 2 22 "GO:0005882" "intermediate filament" 0.402229340786455
0 0.0791961668077691 2 6 "GO:0005884" "actin filament" 1
0 1 4 9 "GO:0005885" "Arp2/3 protein complex" 1
0 0.0134918494188434 2 441 "GO:0005886" "plasma membrane" 0.724062585477929
0 0.707392311152404 2 263 "GO:0005887" "integral component of plasma membrane" 1
0 0.197732848415057 7 16 "GO:0005891;GO:0034704" "calcium channel complex" 1
0 0.0917833906053497 3 7 "GO:0005892" "acetylcholine-gated channel complex" 1
0 0.227174282115653 2 66 "GO:0005911" "cell-cell junction" 1
0 1 2 28 "GO:0005912;GO:0070161" "anchoring junction" 1
0 1 3 13 "GO:0005913" "cell-cell adherens junction" 1
0 0.0791961668077691 3 6 "GO:0005921;GO:0005922" "gap junction" 1
0 0.329685525697663 3 29 "GO:0005923;GO:0070160" "occluding junction" 1
0 1 3 11 "GO:0005925;GO:0005924;GO:0030055" "focal adhesion" 1
0 0.48508894874334 3 48 "GO:0005929" "cilium" 1
0 0.175289873173128 2 14 "GO:0005930" "axoneme" 1
0 0.208728602733037 2 17 "GO:0005938" "cell cortex" 1
0 0.104201813873433 2 8 "GO:0005942" "phosphatidylinositol 3-kinase complex" 1
0 1 2 5 "GO:0005952" "cAMP-dependent protein kinase complex" 1
0 1 2 14 "GO:0008021" "synaptic vesicle" 1
0 1 5 17 "GO:0008023" "transcription elongation factor complex" 1
0 1 2 7 "GO:0008074" "guanylate cyclase complex, soluble" 1
0 1 7 13 "GO:0008076;GO:0034705" "voltage-gated potassium channel complex" 1
0 1 2 5 "GO:0008180" "COP9 signalosome" 1
0 1 3 14 "GO:0008287" "protein serine/threonine phosphatase complex" 1
0 1 3 15 "GO:0008305;GO:0098636" "protein complex involved in cell adhesion" 1
0 1 3 18 "GO:0008328" "ionotropic glutamate receptor complex" 1
0 1 3 7 "GO:0008540;GO:0031597" "proteasome regulatory particle, base subcomplex" 1
0 1 2 5 "GO:0009331" "glycerol-3-phosphate dehydrogenase complex" 1
0 1 3 7 "GO:0009897;GO:0098552" "side of membrane" 1
0 0.0983514733142922 2 39 "GO:0009986" "cell surface" 1
0 1 3 43 "GO:0010008;GO:0044440" "endosomal part" 1
0 1 2 16 "GO:0012505" "endomembrane system" 1
0 1 2 12 "GO:0014069" "postsynaptic density" 1
0 1 3 5 "GO:0015030" "Cajal body" 1
0 1 3 21 "GO:0015629" "actin cytoskeleton" 1
0 0.0791961668077691 2 6 "GO:0015630" "microtubule cytoskeleton" 1
0 1 3 49 "GO:0015934" "large ribosomal subunit" 1
0 1 3 39 "GO:0015935" "small ribosomal subunit" 1
0 1 2 87 "GO:0016023;GO:0031410;GO:0031988;GO:0031982" "vesicle" 1
0 1 3 7 "GO:0016272" "prefoldin complex" 1
0 1 2 12 "GO:0016323" "basolateral plasma membrane" 1
0 0.0171262872063308 2 15 "GO:0016324" "apical plasma membrane" 0.787809211491217
0 1 2 5 "GO:0016328" "lateral plasma membrane" 1
0 1 4 7 "GO:0016363" "nuclear matrix" 1
0 0.0623397898479074 4 30 "GO:0016459" "myosin complex" 1
0 1 2 5 "GO:0016514" "SWI/SNF complex" 1
0 1 2 5 "GO:0016529" "sarcoplasmic reticulum" 1
0 1 5 16 "GO:0016592" "mediator complex" 1
0 1 2 5 "GO:0016593" "Cdc73/Paf1 complex" 1
0 1 2 30 "GO:0016604" "nuclear body" 1
0 1 3 9 "GO:0016605" "PML body" 1
0 1 6 18 "GO:0016607" "nuclear speck" 1
0 1 2 7 "GO:0017053" "transcriptional repressor complex" 1
0 1 2 7 "GO:0017119" "Golgi transport complex" 1
0 1 2 7 "GO:0017146" "N-methyl-D-aspartate selective glutamate receptor complex" 1
0 1 2 11 "GO:0019005" "SCF ubiquitin ligase complex" 1
0 1 1 20 "GO:0019012;GO:0019013;GO:0044423" "virion" 1
0 1 2 8 "GO:0019773" "proteasome core complex, alpha-subunit complex" 1
0 1 2 49 "GO:0019898" "extrinsic component of membrane" 1
0 1 5 31 "GO:0022625" "cytosolic large ribosomal subunit" 1
0 1 5 24 "GO:0022627" "cytosolic small ribosomal subunit" 1
0 1 3 5 "GO:0030014" "CCR4-NOT complex" 1
0 1 4 8 "GO:0030018" "Z disc" 1
0 1 3 10 "GO:0030027" "lamellipodium" 1
0 0.104167165812698 1 132 "GO:0030054" "cell junction" 1
0 1 3 16 "GO:0030117" "membrane coat" 1
0 1 2 11 "GO:0030120" "vesicle coat" 1
0 1 2 6 "GO:0030126" "COPI vesicle coat" 1
0 1 4 11 "GO:0030131;GO:0030119" "AP-type membrane coat adaptor complex" 1
0 1 2 11 "GO:0030133" "transport vesicle" 1
0 1 4 20 "GO:0030136;GO:0030135" "coated vesicle" 1
0 1 3 10 "GO:0030139" "endocytic vesicle" 1
0 1 5 11 "GO:0030141" "secretory granule" 1
0 0.230278519986494 4 19 "GO:0030173" "integral component of Golgi membrane" 1
0 1 3 5 "GO:0030175" "filopodium" 1
0 1 4 18 "GO:0030176" "integral component of endoplasmic reticulum membrane" 1
0 1 3 11 "GO:0030286" "dynein complex" 1
0 1 4 10 "GO:0030424" "axon" 1
0 1 3 10 "GO:0030425" "dendrite" 1
0 1 2 5 "GO:0030427" "site of polarized growth" 1
0 1 2 11 "GO:0030496" "midbody" 1
0 1 2 303 "GO:0030529" "ribonucleoprotein complex" 1
0 1 3 36 "GO:0030532" "small nuclear ribonucleoprotein complex" 1
0 1 3 21 "GO:0030659;GO:0012506" "vesicle membrane" 1
0 1 3 8 "GO:0030672;GO:0030665;GO:0030662" "coated vesicle membrane" 1
0 1 2 29 "GO:0030684" "preribosome" 1
0 1 2 7 "GO:0030687" "preribosome, large subunit precursor" 1
0 1 3 5 "GO:0030877" "beta-catenin destruction complex" 1
0 1 2 6 "GO:0030904" "retromer complex" 1
0 1 4 5 "GO:0030915" "Smc5-Smc6 complex" 1
0 1 2 6 "GO:0030992" "intraciliary transport particle B" 1
0 1 4 6 "GO:0031083;GO:0031082" "BLOC complex" 1
0 0.998699840717287 2 454 "GO:0031090" "organelle membrane" 1
0 1 3 15 "GO:0031201" "SNARE complex" 1
0 1 2 17 "GO:0031224" "intrinsic component of membrane" 1
0 1 2 15 "GO:0031225" "anchored component of membrane" 1
0 1 3 11 "GO:0031226" "intrinsic component of plasma membrane" 1
0 1 3 24 "GO:0031234;GO:0019897" "extrinsic component of cytoplasmic side of plasma membrane" 1
0 1 2 6 "GO:0031235" "intrinsic component of the cytoplasmic side of the plasma membrane" 1
0 1 5 30 "GO:0031248;GO:1902493;GO:0000123" "protein acetyltransferase complex" 1
0 1 2 12 "GO:0031253" "cell projection membrane" 1
0 0.582276746767352 2 63 "GO:0031301" "integral component of organelle membrane" 1
0 1 3 6 "GO:0031307" "integral component of mitochondrial outer membrane" 1
0 1 2 6 "GO:0031414" "N-terminal protein acetyltransferase complex" 1
0 1 2 56 "GO:0031461" "cullin-RING ubiquitin ligase complex" 1
0 1 2 29 "GO:0031463" "Cul3-RING ubiquitin ligase complex" 1
0 1 4 7 "GO:0031501" "mannosyltransferase complex" 1
0 1 5 7 "GO:0031513" "nonmotile primary cilium" 1
0 0.152231472379184 2 12 "GO:0031514" "motile cilium" 1
0 1 4 13 "GO:0031519" "PcG protein complex" 1
0 1 2 6 "GO:0031595" "nuclear proteasome complex" 1
0 1 5 5 "GO:0031901" "early endosome membrane" 1
0 1 2 16 "GO:0031902" "late endosome membrane" 1
0 1 2 23 "GO:0031965" "nuclear membrane" 1
0 1 4 137 "GO:0031966" "mitochondrial membrane" 1
0 1 1 49 "GO:0031974" "membrane-enclosed lumen" 1
0 1 2 19 "GO:0032040" "small-subunit processome" 1
0 0.0917833906053497 3 7 "GO:0032154" "cleavage furrow" 1
0 0.128541109768667 2 10 "GO:0032155" "cell division site part" 1
0 1 2 11 "GO:0032281" "alpha-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid selective glutamate receptor complex" 1
0 1 2 5 "GO:0032300" "mismatch repair complex" 1
0 1 5 16 "GO:0032580" "Golgi cisterna membrane" 1
0 1 2 9 "GO:0032592" "integral component of mitochondrial membrane" 1
0 1 2 87 "GO:0032993" "protein-DNA complex" 1
0 1 5 6 "GO:0033017" "sarcoplasmic reticulum membrane" 1
0 1 2 19 "GO:0033177" "proton-transporting two-sector ATPase complex, proton-transporting domain" 1
0 1 2 14 "GO:0033178" "proton-transporting two-sector ATPase complex, catalytic domain" 1
0 1 2 6 "GO:0033180" "proton-transporting V-type ATPase, V1 domain" 1
0 1 2 5 "GO:0033267" "axon part" 1
0 1 2 9 "GO:0033290;GO:0070993;GO:0005852;GO:0016282" "eukaryotic 48S preinitiation complex" 1
0 1 2 7 "GO:0034358;GO:0032994;GO:0042627" "plasma lipoprotein particle" 1
0 1 3 6 "GO:0034364;GO:0072562" "blood microparticle" 1
0 1 3 6 "GO:0034464" "BBSome" 1
0 0.267904914627282 2 74 "GO:0034702;GO:1902495;GO:1990351" "transporter complex" 1
0 0.35697048416289 5 32 "GO:0034703" "cation channel complex" 1
0 1 3 7 "GO:0034707" "chloride channel complex" 1
0 1 4 22 "GO:0034708" "methyltransferase complex" 1
0 1 2 15 "GO:0035097" "histone methyltransferase complex" 1
0 1 2 7 "GO:0035098" "ESC/E(Z) complex" 1
0 1 4 7 "GO:0035145" "exon-exon junction complex" 1
0 1 7 6 "GO:0035267;GO:0043189;GO:1902562" "H4 histone acetyltransferase complex" 1
0 1 2 31 "GO:0035770" "ribonucleoprotein granule" 1
0 1 2 6 "GO:0035861" "site of double-strand break" 1
0 1 2 22 "GO:0036064" "ciliary basal body" 1
0 1 2 5 "GO:0036452" "ESCRT complex" 1
0 1 2 8 "GO:0042383" "sarcolemma" 1
0 1 2 8 "GO:0042555" "MCM complex" 1
0 1 4 5 "GO:0042575" "DNA polymerase complex" 1
0 1 3 5 "GO:0042611" "MHC protein complex" 1
0 1 2 9 "GO:0042734" "presynaptic membrane" 1
0 0.446171660171763 2 110 "GO:0042995" "cell projection" 1
0 0.416469638261859 2 39 "GO:0043005" "neuron projection" 1
0 1 2 10 "GO:0043025;GO:0044297" "cell body" 1
0 1 3 6 "GO:0043186" "P granule" 1
0 0.983950169847096 3 538 "GO:0043232;GO:0043228" "intracellular non-membrane-bounded organelle" 1
0 0.177181722589847 3 56 "GO:0043235" "receptor complex" 1
0 1 5 5 "GO:0043240" "Fanconi anaemia nuclear complex" 1
0 1 2 89 "GO:0044391" "ribosomal subunit" 1
0 1 1 5 "GO:0044420" "extracellular matrix part" 1
0 1 3 187 "GO:0044427" "chromosomal part" 1
0 0.849564716272824 3 514 "GO:0044428" "nuclear part" 1
0 1 3 235 "GO:0044429" "mitochondrial part" 1
0 0.0372676345150707 3 285 "GO:0044430" "cytoskeletal part" 1
0 0.551690924256038 3 134 "GO:0044431" "Golgi apparatus part" 1
0 1 3 189 "GO:0044432" "endoplasmic reticulum part" 1
0 1 3 38 "GO:0044433" "cytoplasmic vesicle part" 1
0 1 3 49 "GO:0044437;GO:0005774" "vacuolar part" 1
0 1 3 13 "GO:0044439;GO:0044438" "microbody part" 1
0 0.400044088127472 2 37 "GO:0044441" "ciliary part" 1
0 0.717947458051017 4 91 "GO:0044445" "cytosolic part" 1
0 1 4 15 "GO:0044448" "cell cortex part" 1
0 0.281666592067733 2 24 "GO:0044449" "contractile fiber part" 1
0 1 2 24 "GO:0044450" "microtubule organizing center part" 1
0 0.673031926887094 4 167 "GO:0044451" "nucleoplasm part" 1
0 1 4 25 "GO:0044452" "nucleolar part" 1
0 1 4 72 "GO:0044454" "nuclear chromosome part" 1
0 1 4 49 "GO:0044455" "mitochondrial membrane part" 1
0 0.646857676498896 1 75 "GO:0044456" "synapse part" 1
0 0.32929669149757 2 480 "GO:0044459" "plasma membrane part" 1
0 0.519723196686157 2 53 "GO:0044463" "cell projection part" 1
0 0.00177988943386908 3 5 "GO:0045095" "keratin filament" 0.402229340786455
0 1 2 10 "GO:0045121" "membrane raft" 1
0 0.0740960731574242 1 72 "GO:0045202" "synapse" 1
0 0.448008520773718 3 43 "GO:0045211;GO:0097060" "synaptic membrane" 1
0 1 3 6 "GO:0045252;GO:0045240;GO:0045239" "tricarboxylic acid cycle enzyme complex" 1
0 1 2 5 "GO:0045261" "proton-transporting ATP synthase complex, catalytic core F(1)" 1
0 1 2 11 "GO:0045263" "proton-transporting ATP synthase complex, coupling factor F(o)" 1
0 1 2 7 "GO:0045277" "respiratory chain complex IV" 1
0 1 2 15 "GO:0046540;GO:0097526;GO:0097525" "spliceosomal tri-snRNP complex" 1
0 1 3 7 "GO:0046658" "anchored component of plasma membrane" 1
0 1 4 27 "GO:0048471" "perinuclear region of cytoplasm" 1
0 1 2 5 "GO:0048500" "signal recognition particle" 1
0 1 5 25 "GO:0055029;GO:0000428;GO:0030880" "DNA-directed RNA polymerase complex" 1
0 0.152231472379184 5 12 "GO:0055037" "recycling endosome" 1
0 1 5 5 "GO:0055038" "recycling endosome membrane" 1
0 1 3 6 "GO:0060170" "ciliary membrane" 1
0 1 3 36 "GO:0070013;GO:0043233" "organelle lumen" 1
0 1 3 11 "GO:0070069" "cytochrome complex" 1
0 1 2 6 "GO:0070461" "SAGA-type complex" 1
0 1 2 17 "GO:0070469" "respiratory chain" 1
0 1 2 16 "GO:0070603" "SWI/SNF superfamily-type complex" 1
0 1 2 5 "GO:0070652" "HAUS complex" 1
0 1 5 7 "GO:0070822" "Sin3-type complex" 1
0 1 2 5 "GO:0070847" "core mediator complex" 1
0 1 3 13 "GO:0071010;GO:0071004" "prespliceosome" 1
0 1 4 15 "GO:0071011" "precatalytic spliceosome" 1
0 1 4 23 "GO:0071013" "catalytic step 2 spliceosome" 1
0 1 3 5 "GO:0071203" "WASH complex" 1
0 1 4 5 "GO:0071986" "Ragulator complex" 1
0 1 4 13 "GO:0072372" "primary cilium" 1
0 1 2 8 "GO:0072546" "ER membrane protein complex" 1
0 1 2 6 "GO:0072669" "tRNA-splicing ligase complex" 1
0 1 2 7 "GO:0072686" "mitotic spindle" 1
0 1 2 8 "GO:0080008" "Cul4-RING E3 ubiquitin ligase complex" 1
0 1 5 9 "GO:0090544" "BAF-type complex" 1
0 0.00499663777374478 5 26 "GO:0090575;GO:0044798" "nuclear transcription factor complex" 0.402229340786455
0 0.599432227909208 2 66 "GO:0097458" "neuron part" 1
0 1 2 5 "GO:0098533" "ATPase dependent transmembrane transport complex" 1
0 0.990759680125255 2 326 "GO:0098588" "bounding membrane of organelle" 1
0 0.659825186181952 2 163 "GO:0098589;GO:0005789" "membrane region" 1
0 0.066071216374546 2 31 "GO:0098590" "plasma membrane region" 1
0 0.920221640079349 2 295 "GO:1902494" "catalytic complex" 1
0 1 6 15 "GO:1902554;GO:1902911" "serine/threonine protein kinase complex" 1
0 0.0664378936060651 5 5 "GO:1902711;GO:1902710" "GABA-A receptor complex" 1
0 1 3 30 "GO:1990204" "oxidoreductase complex" 1
0 0.832908293441826 2 128 "GO:1990234" "transferase complex" 1
