"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.796292739831519 2 14 "GO:0001763;GO:0048754;GO:0061138" "morphogenesis of a branching structure" 1
0 0.63945883017713 2 16 "GO:0001764" "neuron migration" 1
0 0.0109039876079858 3 11 "GO:0001817" "regulation of cytokine production" 0.40397944333001
0 0.371819595316985 3 49 "GO:0001822;GO:0048793" "kidney development" 1
0 0.928931776282769 3 12 "GO:0001837" "epithelial to mesenchymal transition" 1
0 0.733230661583458 2 6 "GO:0001839" "neural plate morphogenesis" 1
0 0.35976051641091 3 20 "GO:0001878;GO:0009620" "response to fungus" 1
0 0.489668597946671 3 8 "GO:0001885" "endothelial cell development" 1
0 0.977634703535851 3 42 "GO:0001889" "liver development" 1
0 1 3 15 "GO:0001894" "tissue homeostasis" 1
0 0.988798273596497 2 82 "GO:0001934;GO:0031401" "positive regulation of protein modification process" 1
0 0.198892532188677 4 12 "GO:0001935;GO:0050673" "epithelial cell proliferation" 1
0 0.944540525650641 2 36 "GO:0001944" "vasculature development" 1
0 0.255363642237137 3 9 "GO:0001945" "lymph vessel development" 1
0 1 2 15 "GO:0001946" "lymphangiogenesis" 1
0 0.918238721588233 2 65 "GO:0001947" "heart looping" 1
0 0.338710451944492 4 6 "GO:0001973;GO:0035588;GO:0035587" "purinergic receptor signaling pathway" 1
0 0.946662813553732 2 210 "GO:0002009;GO:0048729" "tissue morphogenesis" 1
0 0.994966010138624 5 43 "GO:0002011" "morphogenesis of an epithelial sheet" 1
0 0.0319013598925311 2 7 "GO:0002028" "regulation of sodium ion transport" 0.57009606678535
0 0.646577890708379 2 38 "GO:0002040" "sprouting angiogenesis" 1
0 1 2 5 "GO:0002042" "cell migration involved in sprouting angiogenesis" 1
0 0.257754945499421 2 5 "GO:0002062" "chondrocyte differentiation" 1
0 0.832798773579736 2 28 "GO:0002064" "epithelial cell development" 1
0 1 2 7 "GO:0002088" "lens development in camera-type eye" 1
0 0.338710451944492 2 6 "GO:0002098;GO:0002097" "tRNA wobble base modification" 1
0 1 2 9 "GO:0002181" "cytoplasmic translation" 1
0 0.197691357614189 4 8 "GO:0002218;GO:0045089;GO:0031349;GO:0002224;GO:0002221;GO:0002758" "positive regulation of innate immune response" 1
0 0.913662002961917 5 19 "GO:0002244;GO:0060218" "hematopoietic progenitor cell differentiation" 1
0 0.0560138858678469 3 5 "GO:0002250" "adaptive immune response" 0.721060107061521
0 0.927756210487076 2 20 "GO:0002252" "immune effector process" 1
0 0.257754945499421 4 5 "GO:0002274" "myeloid leukocyte activation" 1
0 0.416674287863551 5 7 "GO:0002285;GO:0002366;GO:0002263;GO:0042113" "B cell activation" 1
0 0.136818587659115 1 148 "GO:0002376" "immune system process" 1
0 0.489668597946671 2 8 "GO:0002474;GO:0048002" "antigen processing and presentation of peptide antigen via MHC class I" 1
0 0.0691861541128867 2 31 "GO:0002521" "leukocyte differentiation" 0.790467707859357
0 0.187660127868657 2 20 "GO:0002573" "myeloid leukocyte differentiation" 1
0 0.416674287863551 6 7 "GO:0002574" "thrombocyte differentiation" 1
0 0.00903825848110082 2 60 "GO:0002682" "regulation of immune system process" 0.354546251043323
0 0.733230661583458 3 6 "GO:0002683" "negative regulation of immune system process" 1
0 0.0113757302810669 3 31 "GO:0002684" "positive regulation of immune system process" 0.409504103098015
0 0.37458072171376 4 11 "GO:0002685" "regulation of leukocyte migration" 1
0 0.143800862146844 2 7 "GO:0002688" "regulation of leukocyte chemotaxis" 1
0 0.556612871006538 3 9 "GO:0002694;GO:0050865" "regulation of cell activation" 1
0 0.0692114582918331 3 12 "GO:0002697" "regulation of immune effector process" 0.790467707859357
0 0.338710451944492 4 6 "GO:0002699" "positive regulation of immune effector process" 1
0 0.143800862146844 2 7 "GO:0002703" "regulation of leukocyte mediated immunity" 1
0 0.00553225351666013 2 22 "GO:0002757;GO:0002253;GO:0002764;GO:0050778" "positive regulation of immune response" 0.280116436393558
0 0.995846322715765 2 156 "GO:0003002" "regionalization" 1
0 0.965160019330801 2 24 "GO:0003006" "developmental process involved in reproduction" 1
0 0.997412340900678 3 27 "GO:0003007" "heart morphogenesis" 1
0 0.702003813088728 3 142 "GO:0003008" "system process" 1
0 0.91209544476398 2 52 "GO:0003013" "circulatory system process" 1
0 0.963337573092164 4 15 "GO:0003014" "renal system process" 1
0 1 6 6 "GO:0003094" "glomerular filtration" 1
0 1 7 12 "GO:0003140" "determination of left/right asymmetry in lateral mesoderm" 1
0 0.894414384960035 3 92 "GO:0003143;GO:0060562;GO:0035239" "tube morphogenesis" 1
0 0.257433367540553 2 22 "GO:0003146" "heart jogging" 1
0 1 3 5 "GO:0003170" "heart valve development" 1
0 1 2 5 "GO:0003205" "cardiac chamber development" 1
0 1 2 8 "GO:0003318" "cell migration to the midline involved in heart development" 1
0 0.489540013508952 4 13 "GO:0003333" "amino acid transmembrane transport" 1
0 0.48768735850923 3 23 "GO:0003341" "cilium movement" 1
0 0.489540013508952 2 13 "GO:0003351" "epithelial cilium movement" 1
0 1 2 6 "GO:0003406" "retinal pigment epithelium development" 1
0 1 2 7 "GO:0003407" "neural retina development" 1
0 0.0024558398144349 3 255 "GO:0005975" "carbohydrate metabolic process" 0.177639079910791
0 0.59309825270435 3 15 "GO:0005977;GO:0006073;GO:0006112;GO:0044042;GO:0044264;GO:0005976" "polysaccharide metabolic process" 1
0 0.257754945499421 5 5 "GO:0005978;GO:0009250" "glucan biosynthetic process" 1
0 0.338710451944492 2 6 "GO:0006000;GO:0006003" "fructose 2,6-bisphosphate metabolic process" 1
0 1 2 5 "GO:0006002" "fructose 6-phosphate metabolic process" 1
0 0.155914987613496 2 19 "GO:0006006" "glucose metabolic process" 1
0 0.0248812427384544 4 16 "GO:0006024;GO:0006023" "glycosaminoglycan biosynthetic process" 0.55580305470165
0 1 2 5 "GO:0006026" "aminoglycan catabolic process" 1
0 0.0481343720977318 5 18 "GO:0006029" "proteoglycan metabolic process" 0.703039530927448
0 0.981093227375038 4 18 "GO:0006040" "amino sugar metabolic process" 1
0 0.828321694240125 4 8 "GO:0006047" "UDP-N-acetylglucosamine metabolic process" 1
0 0.91209544476398 2 52 "GO:0006066" "alcohol metabolic process" 1
0 0.338710451944492 2 6 "GO:0006072" "glycerol-3-phosphate metabolic process" 1
0 0.433143451555455 3 12 "GO:0006081" "cellular aldehyde metabolic process" 1
0 0.55838527196767 2 61 "GO:0006091" "generation of precursor metabolites and energy" 1
0 0.433143451555455 2 12 "GO:0006094;GO:0019319;GO:0046364" "monosaccharide biosynthetic process" 1
0 0.392202416988972 2 16 "GO:0006096" "glycolytic process" 1
0 0.018529096367488 3 9 "GO:0006098;GO:0006007;GO:0006740;GO:0019320;GO:0046365" "monosaccharide catabolic process" 0.461404875118267
0 0.85442408729901 3 16 "GO:0006099" "tricarboxylic acid cycle" 1
0 1 2 5 "GO:0006108" "malate metabolic process" 1
0 1 2 7 "GO:0006120" "mitochondrial electron transport, NADH to ubiquinone" 1
0 1 2 5 "GO:0006122" "mitochondrial electron transport, ubiquinol to cytochrome c" 1
0 0.147411158852403 2 53 "GO:0006140;GO:0043087;GO:0033124;GO:0009118;GO:0033121;GO:0030811;GO:1900542" "regulation of nucleotide metabolic process" 1
0 0.257754945499421 2 5 "GO:0006152" "purine nucleoside catabolic process" 1
0 0.338710451944492 6 6 "GO:0006165;GO:0046939;GO:0006183;GO:0006228;GO:0046051" "nucleoside diphosphate phosphorylation" 1
0 0.338710451944492 3 6 "GO:0006166" "purine ribonucleoside salvage" 1
0 1 4 7 "GO:0006171;GO:0046058;GO:0019933;GO:0019935" "cAMP metabolic process" 1
0 0.257754945499421 5 5 "GO:0006177;GO:0046037" "GMP biosynthetic process" 1
0 0.197691357614189 2 8 "GO:0006182;GO:0046068" "cGMP biosynthetic process" 1
0 1 2 6 "GO:0006206" "pyrimidine nucleobase metabolic process" 1
0 0.802846921539679 4 220 "GO:0006259" "DNA metabolic process" 1
0 0.876855995736161 2 55 "GO:0006260" "DNA replication" 1
0 0.489668597946671 2 8 "GO:0006261" "DNA-dependent DNA replication" 1
0 0.257754945499421 2 5 "GO:0006265" "DNA topological change" 1
0 1 2 13 "GO:0006270" "DNA replication initiation" 1
0 0.828321694240125 2 8 "GO:0006275" "regulation of DNA replication" 1
0 0.585819951895562 4 186 "GO:0006281;GO:0006974" "cellular response to DNA damage stimulus" 1
0 0.617046945658644 2 10 "GO:0006282" "regulation of DNA repair" 1
0 0.198892532188677 5 12 "GO:0006284" "base-excision repair" 1
0 0.441063533978262 2 17 "GO:0006289" "nucleotide-excision repair" 1
0 0.489668597946671 2 8 "GO:0006298" "mismatch repair" 1
0 0.911394570275698 2 11 "GO:0006301" "postreplication repair" 1
0 0.72729521862309 2 41 "GO:0006302" "double-strand break repair" 1
0 1 3 11 "GO:0006306;GO:0006305;GO:0044728;GO:0006304" "DNA modification" 1
0 0.862285297144323 2 9 "GO:0006308" "DNA catabolic process" 1
0 0.509470050657634 2 54 "GO:0006310" "DNA recombination" 1
0 0.617046945658644 5 10 "GO:0006333" "chromatin assembly or disassembly" 1
0 0.997761058065165 3 56 "GO:0006334;GO:0034728" "nucleosome organization" 1
0 0.945065513308877 2 29 "GO:0006338" "chromatin remodeling" 1
0 1 4 19 "GO:0006342;GO:0045814" "negative regulation of gene expression, epigenetic" 1
0 0.999999913720645 5 434 "GO:0006351;GO:0032774" "RNA biosynthetic process" 1
0 0.76184545371127 4 31 "GO:0006352" "DNA-templated transcription, initiation" 1
0 1 5 5 "GO:0006353" "DNA-templated transcription, termination" 1
0 0.995948395171364 2 249 "GO:0006357" "regulation of transcription from RNA polymerase II promoter" 1
0 0.733230661583458 5 6 "GO:0006359" "regulation of transcription from RNA polymerase III promoter" 1
0 0.998829870782486 3 76 "GO:0006364;GO:0016072" "rRNA metabolic process" 1
0 0.990731335252812 2 31 "GO:0006366" "transcription from RNA polymerase II promoter" 1
0 0.928931776282769 2 12 "GO:0006367" "transcription initiation from RNA polymerase II promoter" 1
0 1 4 8 "GO:0006368;GO:0006354" "transcription elongation from RNA polymerase II promoter" 1
0 1 2 6 "GO:0006370;GO:0009452;GO:0036260" "7-methylguanosine mRNA capping" 1
0 1 7 7 "GO:0006378;GO:0043631" "RNA polyadenylation" 1
0 1 2 6 "GO:0006379" "mRNA cleavage" 1
0 0.338710451944492 2 6 "GO:0006384" "transcription initiation from RNA polymerase III promoter" 1
0 0.999999994932015 2 280 "GO:0006396" "RNA processing" 1
0 0.99999999836388 6 141 "GO:0006397;GO:0016071" "mRNA metabolic process" 1
0 0.545443753767141 2 81 "GO:0006399" "tRNA metabolic process" 1
0 0.415474918659312 3 31 "GO:0006400" "tRNA modification" 1
0 0.929363683037581 4 41 "GO:0006401" "RNA catabolic process" 1
0 0.911394570275698 3 11 "GO:0006406" "mRNA export from nucleus" 1
0 0.999997492454578 2 193 "GO:0006412" "translation" 1
0 0.998931923933729 2 31 "GO:0006413" "translational initiation" 1
0 0.29342617504014 2 14 "GO:0006414" "translational elongation" 1
0 0.667477293310297 2 5 "GO:0006415" "translational termination" 1
0 0.999906017988249 5 54 "GO:0006417" "regulation of translation" 1
0 0.371413291083967 3 25 "GO:0006418;GO:0043039;GO:0043038" "amino acid activation" 1
0 1 2 15 "GO:0006446" "regulation of translational initiation" 1
0 1 2 5 "GO:0006448" "regulation of translational elongation" 1
0 0.0239738871942991 2 86 "GO:0006457" "protein folding" 0.551762646183944
0 0.654782551048038 2 191 "GO:0006461" "protein complex assembly" 1
0 0.733230661583458 3 6 "GO:0006465" "signal peptide processing" 1
0 0.0126896806172241 6 478 "GO:0006468;GO:0016310" "phosphorylation" 0.419035322990509
0 0.502570162633783 3 74 "GO:0006470" "protein dephosphorylation" 1
0 0.966328309591328 2 32 "GO:0006473;GO:0043543" "protein acylation" 1
0 1 4 7 "GO:0006474" "N-terminal protein amino acid acetylation" 1
0 0.255363642237137 2 9 "GO:0006476;GO:0016575" "protein deacetylation" 1
0 0.998337399066018 4 29 "GO:0006479;GO:0008213" "protein methylation" 1
0 0.0516446531648805 2 92 "GO:0006486;GO:0043413;GO:0070085" "glycosylation" 0.721060107061521
0 0.0835580363765365 3 32 "GO:0006487" "protein N-linked glycosylation" 0.819448544275971
0 0.667477293310297 5 5 "GO:0006488" "dolichol-linked oligosaccharide biosynthetic process" 1
0 0.0823467883682918 5 9 "GO:0006491" "N-glycan processing" 0.819448544275971
0 0.0692114582918331 4 12 "GO:0006493" "protein O-linked glycosylation" 0.790467707859357
0 0.70564833688019 2 29 "GO:0006497" "protein lipidation" 1
0 0.667477293310297 2 5 "GO:0006501" "C-terminal protein lipidation" 1
0 0.402924070551058 6 21 "GO:0006506;GO:0006505;GO:0006661" "GPI anchor metabolic process" 1
0 0.997427841135647 4 332 "GO:0006508" "proteolysis" 1
0 0.999994295513095 3 157 "GO:0006511;GO:0019941;GO:0043632;GO:0051603" "proteolysis involved in cellular protein catabolic process" 1
0 0.556612871006538 3 9 "GO:0006513" "protein monoubiquitination" 1
0 1 3 6 "GO:0006515" "misfolded or incompletely synthesized protein catabolic process" 1
0 0.00442337243370945 2 124 "GO:0006520" "cellular amino acid metabolic process" 0.248855656548321
0 0.828321694240125 3 8 "GO:0006541" "glutamine metabolic process" 1
0 0.257754945499421 3 5 "GO:0006544" "glycine metabolic process" 1
0 0.667477293310297 8 5 "GO:0006560" "proline metabolic process" 1
0 0.338710451944492 2 6 "GO:0006563" "L-serine metabolic process" 1
0 0.422600183223038 3 41 "GO:0006575" "cellular modified amino acid metabolic process" 1
0 0.913662002961917 4 19 "GO:0006576;GO:0044106;GO:0009308" "amine metabolic process" 1
0 0.733230661583458 5 6 "GO:0006584;GO:0009712" "catecholamine metabolic process" 1
0 0.257754945499421 5 5 "GO:0006596;GO:0006595;GO:0042401;GO:0009309" "polyamine biosynthetic process" 1
0 0.999646942814313 3 36 "GO:0006605" "protein targeting" 1
0 0.861258539730169 4 23 "GO:0006606;GO:1902593;GO:0051170" "single-organism nuclear import" 1
0 1 3 8 "GO:0006607" "NLS-bearing protein import into nucleus" 1
0 0.970598472145041 4 16 "GO:0006612" "protein targeting to membrane" 1
0 1 6 10 "GO:0006614;GO:0006613;GO:0045047;GO:0072599" "protein targeting to ER" 1
0 0.733230661583458 4 6 "GO:0006623;GO:0072666;GO:0045324" "protein targeting to vacuole" 1
0 0.288296378387655 3 60 "GO:0006631" "fatty acid metabolic process" 1
0 0.379954588187361 2 30 "GO:0006633;GO:0072330" "monocarboxylic acid biosynthetic process" 1
0 0.0636433459588211 2 19 "GO:0006635;GO:0009062;GO:0019395;GO:0034440" "fatty acid catabolic process" 0.779630987995558
0 1 5 6 "GO:0006636;GO:0046456;GO:1901570" "icosanoid biosynthetic process" 1
0 0.489668597946671 4 8 "GO:0006637;GO:0035383" "acyl-CoA metabolic process" 1
0 1 6 12 "GO:0006641;GO:0006639;GO:0006638" "acylglycerol metabolic process" 1
0 0.182146070880562 4 64 "GO:0006643" "membrane lipid metabolic process" 1
0 0.256232433723603 3 101 "GO:0006644" "phospholipid metabolic process" 1
0 0.655057756267522 2 81 "GO:0006650;GO:0046486" "glycerolipid metabolic process" 1
0 1 3 5 "GO:0006662;GO:0018904" "ether metabolic process" 1
0 0.0172384799961337 4 40 "GO:0006664" "glycolipid metabolic process" 0.461404875118267
0 0.309658513787328 2 42 "GO:0006665" "sphingolipid metabolic process" 1
0 0.120922592123118 2 30 "GO:0006672" "ceramide metabolic process" 1
0 0.257754945499421 3 5 "GO:0006677" "glycosylceramide metabolic process" 1
0 0.0215475597644357 2 19 "GO:0006687" "glycosphingolipid metabolic process" 0.519535607653616
0 1 3 16 "GO:0006690;GO:0033559;GO:1901568;GO:0019369;GO:0001676" "fatty acid derivative metabolic process" 1
0 0.786814135235483 3 20 "GO:0006694" "steroid biosynthetic process" 1
0 0.785990057203443 2 7 "GO:0006695" "cholesterol biosynthetic process" 1
0 0.965160019330801 4 24 "GO:0006720" "isoprenoid metabolic process" 1
0 0.0775137309558431 3 16 "GO:0006730" "one-carbon metabolic process" 0.819448544275971
0 0.111616042502075 2 86 "GO:0006732;GO:0051186" "cofactor metabolic process" 0.980027563934404
0 0.294616596798207 3 23 "GO:0006733" "oxidoreduction coenzyme metabolic process" 1
0 0.0823467883682918 2 9 "GO:0006739" "NADP metabolic process" 0.819448544275971
0 1 3 10 "GO:0006744;GO:0006743;GO:1901663;GO:1901661;GO:0042181" "ketone biosynthetic process" 1
0 0.255363642237137 4 9 "GO:0006749" "glutathione metabolic process" 1
0 0.0577765478743223 4 15 "GO:0006760;GO:0042558" "pteridine-containing compound metabolic process" 0.731354801842463
0 0.157826856142236 4 15 "GO:0006766" "vitamin metabolic process" 1
0 0.0311167631284455 2 10 "GO:0006767" "water-soluble vitamin metabolic process" 0.57009606678535
0 1 5 5 "GO:0006775" "fat-soluble vitamin metabolic process" 1
0 0.33275144236192 3 24 "GO:0006778;GO:0033013;GO:0042168" "tetrapyrrole metabolic process" 1
0 0.126776574459388 3 18 "GO:0006779;GO:0033014;GO:0006783" "tetrapyrrole biosynthetic process" 1
0 0.027165643536157 2 58 "GO:0006790" "sulfur compound metabolic process" 0.57009606678535
0 0.0184418235299688 4 777 "GO:0006796;GO:0006793" "phosphorus metabolic process" 0.461404875118267
0 0.667477293310297 2 5 "GO:0006805" "xenobiotic metabolic process" 1
0 4.80549729561045e-09 3 395 "GO:0006811" "ion transport" 7.29955039203227e-06
0 0.000513206370843267 2 229 "GO:0006812" "cation transport" 0.0520723901382162
0 8.70837984843474e-05 4 47 "GO:0006813" "potassium ion transport" 0.0132280289897724
0 4.27841722502625e-05 2 30 "GO:0006814" "sodium ion transport" 0.00732408873417005
0 0.0604522087668874 5 59 "GO:0006816;GO:0070838;GO:0072511" "divalent metal ion transport" 0.752679550138541
0 0.000514210567526822 4 127 "GO:0006820" "anion transport" 0.0520723901382162
0 1 5 7 "GO:0006825" "copper ion transport" 1
0 0.37458072171376 2 11 "GO:0006826" "iron ion transport" 1
0 0.670928328757507 3 11 "GO:0006829" "zinc ion transport" 1
0 0.255363642237137 4 9 "GO:0006835" "dicarboxylic acid transport" 1
0 0.605226871793035 3 26 "GO:0006836" "neurotransmitter transport" 1
0 0.994977031163879 4 24 "GO:0006839" "mitochondrial transport" 1
0 0.228213669116274 2 30 "GO:0006865" "amino acid transport" 1
0 0.678487693021228 2 50 "GO:0006869" "lipid transport" 1
0 0.0161838391264127 2 6 "GO:0006883" "cellular sodium ion homeostasis" 0.461404875118267
0 0.221637143162437 2 21 "GO:0006885" "regulation of pH" 1
0 0.889780877947983 2 154 "GO:0006886" "intracellular protein transport" 1
0 0.043337315114236 2 25 "GO:0006887" "exocytosis" 0.671728384270658
0 0.981093227375038 4 18 "GO:0006888" "ER to Golgi vesicle-mediated transport" 1
0 1 5 10 "GO:0006890" "retrograde vesicle-mediated transport, Golgi to ER" 1
0 1 2 17 "GO:0006891" "intra-Golgi vesicle-mediated transport" 1
0 1 5 5 "GO:0006892" "post-Golgi vesicle-mediated transport" 1
0 0.0718257034873828 4 56 "GO:0006897" "endocytosis" 0.80817217479507
0 0.143800862146844 2 7 "GO:0006898" "receptor-mediated endocytosis" 1
0 0.143800862146844 2 7 "GO:0006901" "vesicle coating" 1
0 0.37458072171376 5 11 "GO:0006904" "vesicle docking involved in exocytosis" 1
0 0.755525158003909 2 19 "GO:0006906" "vesicle fusion" 1
0 0.977634703535851 2 42 "GO:0006913;GO:0051169" "nucleocytoplasmic transport" 1
0 0.901972284027181 2 32 "GO:0006914" "autophagy" 1
0 0.693791061727289 2 83 "GO:0006915;GO:0012501;GO:0008219;GO:0016265" "cell death" 1
0 0.981376459820431 3 345 "GO:0006928" "cellular component movement" 1
0 0.0806083399455242 2 40 "GO:0006935;GO:0042330" "taxis" 0.819448544275971
0 0.814705277918646 3 21 "GO:0006936;GO:0003012" "muscle system process" 1
0 0.556612871006538 2 9 "GO:0006937;GO:0090257" "regulation of muscle system process" 1
0 0.785990057203443 6 7 "GO:0006939" "smooth muscle contraction" 1
0 0.338710451944492 7 6 "GO:0006941;GO:0060048" "cardiac muscle contraction" 1
0 0.41918403377658 2 440 "GO:0006950" "response to stress" 1
0 0.192788585788099 2 83 "GO:0006952" "defense response" 1
0 0.228213669116274 2 30 "GO:0006954" "inflammatory response" 1
0 0.0763361161563154 2 100 "GO:0006955" "immune response" 0.819448544275971
0 1 2 5 "GO:0006959" "humoral immune response" 1
0 0.619467279136506 2 21 "GO:0006979" "response to oxidative stress" 1
0 1 3 13 "GO:0006986;GO:0035966" "response to topologically incorrect protein" 1
0 0.718485304197917 5 12 "GO:0006995;GO:0043562" "cellular response to nitrogen levels" 1
0 0.999500601786543 2 575 "GO:0006996" "organelle organization" 1
0 0.667477293310297 3 5 "GO:0006997" "nucleus organization" 1
0 0.863318799774649 3 48 "GO:0007005" "mitochondrion organization" 1
0 0.718485304197917 2 12 "GO:0007006" "mitochondrial membrane organization" 1
0 0.733230661583458 3 6 "GO:0007007" "inner mitochondrial membrane organization" 1
0 0.0948021782646613 4 13 "GO:0007009" "plasma membrane organization" 0.861461145760342
0 0.453424337273659 3 162 "GO:0007010" "cytoskeleton organization" 1
0 0.192036788825622 2 60 "GO:0007015" "actin filament organization" 1
0 0.974928854206671 3 156 "GO:0007017" "microtubule-based process" 1
0 0.966336691352103 2 73 "GO:0007018" "microtubule-based movement" 1
0 0.733230661583458 3 6 "GO:0007020" "microtubule nucleation" 1
0 0.416674287863551 2 7 "GO:0007029" "endoplasmic reticulum organization" 1
0 1 3 16 "GO:0007030" "Golgi organization" 1
0 0.96452487684987 3 39 "GO:0007033" "vacuole organization" 1
0 0.995973206547579 3 25 "GO:0007034" "vacuolar transport" 1
0 1 2 6 "GO:0007041;GO:0008333" "lysosomal transport" 1
