"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 2 9 "GO:0001945" "lymph vessel development" 1
0 1 3 15 "GO:0001946" "lymphangiogenesis" 1
0 1 2 65 "GO:0001947" "heart looping" 1
0 1 5 6 "GO:0001973;GO:0035588;GO:0035587" "purinergic receptor signaling pathway" 1
0 0.158886744001153 4 210 "GO:0002009;GO:0048729" "tissue morphogenesis" 1
0 1 2 43 "GO:0002011" "morphogenesis of an epithelial sheet" 1
0 1 2 7 "GO:0002028" "regulation of sodium ion transport" 1
0 0.121767936222539 4 38 "GO:0002040" "sprouting angiogenesis" 1
0 1 6 5 "GO:0002042" "cell migration involved in sprouting angiogenesis" 1
0 1 5 5 "GO:0002062" "chondrocyte differentiation" 1
0 1 4 28 "GO:0002064" "epithelial cell development" 1
0 1 2 7 "GO:0002088" "lens development in camera-type eye" 1
0 1 3 6 "GO:0002098;GO:0002097" "tRNA wobble base modification" 1
0 1 4 9 "GO:0002181" "cytoplasmic translation" 1
0 1 5 8 "GO:0002218;GO:0045089;GO:0031349;GO:0002224;GO:0002221;GO:0002758" "positive regulation of innate immune response" 1
0 0.0627698592055586 5 19 "GO:0002244;GO:0060218" "hematopoietic progenitor cell differentiation" 1
0 1 2 5 "GO:0002250" "adaptive immune response" 1
0 1 2 20 "GO:0002252" "immune effector process" 1
0 1 4 5 "GO:0002274" "myeloid leukocyte activation" 1
0 1 5 7 "GO:0002285;GO:0002366;GO:0002263;GO:0042113" "B cell activation" 1
0 1 1 148 "GO:0002376" "immune system process" 1
0 1 3 8 "GO:0002474;GO:0048002" "antigen processing and presentation of peptide antigen" 1
0 1 2 31 "GO:0002521" "leukocyte differentiation" 1
0 1 2 20 "GO:0002573" "myeloid leukocyte differentiation" 1
0 1 6 7 "GO:0002574" "thrombocyte differentiation" 1
0 0.185653438768184 3 60 "GO:0002682" "regulation of immune system process" 1
0 1 2 6 "GO:0002683" "negative regulation of immune system process" 1
0 1 2 31 "GO:0002684" "positive regulation of immune system process" 1
0 0.0368130902408522 4 11 "GO:0002685" "regulation of leukocyte migration" 0.998555072783116
0 1 2 7 "GO:0002688" "regulation of leukocyte chemotaxis" 1
0 1 2 9 "GO:0002694;GO:0050865" "regulation of cell activation" 1
0 1 2 12 "GO:0002697" "regulation of immune effector process" 1
0 1 2 6 "GO:0002699" "positive regulation of immune effector process" 1
0 1 2 7 "GO:0002703" "regulation of leukocyte mediated immunity" 1
0 1 3 22 "GO:0002757;GO:0002253;GO:0002764;GO:0050778" "positive regulation of immune response" 1
0 1 4 156 "GO:0003002" "regionalization" 1
0 1 2 24 "GO:0003006" "developmental process involved in reproduction" 1
0 1 2 27 "GO:0003007" "heart morphogenesis" 1
0 0.386869483567549 3 142 "GO:0003008" "system process" 1
0 1 2 52 "GO:0003013" "circulatory system process" 1
0 1 2 15 "GO:0003014" "renal system process" 1
0 1 2 6 "GO:0003094" "glomerular filtration" 1
0 1 7 12 "GO:0003140" "determination of left/right asymmetry in lateral mesoderm" 1
0 1 3 92 "GO:0003143;GO:0060562;GO:0035239" "tube morphogenesis" 1
0 1 2 22 "GO:0003146" "heart jogging" 1
0 1 2 5 "GO:0003170" "heart valve development" 1
0 1 3 5 "GO:0003205" "cardiac chamber development" 1
0 1 2 8 "GO:0003318" "cell migration to the midline involved in heart development" 1
0 1 2 13 "GO:0003333" "amino acid transmembrane transport" 1
0 1 5 23 "GO:0003341" "cilium movement" 1
0 1 2 13 "GO:0003351" "epithelial cilium movement" 1
0 1 2 6 "GO:0003406" "retinal pigment epithelium development" 1
0 1 3 7 "GO:0003407" "neural retina development" 1
0 0.587853618517661 3 255 "GO:0005975" "carbohydrate metabolic process" 1
0 1 4 15 "GO:0005977;GO:0006073;GO:0006112;GO:0044042;GO:0044264;GO:0005976" "polysaccharide metabolic process" 1
0 1 3 5 "GO:0005978;GO:0009250" "glycogen biosynthetic process" 1
0 1 6 6 "GO:0006000;GO:0006003" "fructose 2,6-bisphosphate metabolic process" 1
0 1 4 5 "GO:0006002" "fructose 6-phosphate metabolic process" 1
0 1 5 19 "GO:0006006" "glucose metabolic process" 1
0 1 2 16 "GO:0006024;GO:0006023" "glycosaminoglycan biosynthetic process" 1
0 1 2 5 "GO:0006026" "aminoglycan catabolic process" 1
0 1 2 18 "GO:0006029" "proteoglycan metabolic process" 1
0 1 3 18 "GO:0006040" "amino sugar metabolic process" 1
0 1 3 8 "GO:0006047" "UDP-N-acetylglucosamine metabolic process" 1
0 1 2 52 "GO:0006066" "alcohol metabolic process" 1
0 1 2 6 "GO:0006072" "glycerol-3-phosphate metabolic process" 1
0 1 3 12 "GO:0006081" "cellular aldehyde metabolic process" 1
0 1 3 61 "GO:0006091" "generation of precursor metabolites and energy" 1
0 1 3 12 "GO:0006094;GO:0019319;GO:0046364" "monosaccharide biosynthetic process" 1
0 1 4 16 "GO:0006096" "glycolytic process" 1
0 1 4 9 "GO:0006098;GO:0006007;GO:0006740;GO:0019320;GO:0046365" "monosaccharide catabolic process" 1
0 1 2 16 "GO:0006099" "tricarboxylic acid cycle" 1
0 1 2 5 "GO:0006108" "malate metabolic process" 1
0 1 4 7 "GO:0006120" "mitochondrial electron transport, NADH to ubiquinone" 1
0 1 4 5 "GO:0006122" "mitochondrial electron transport, ubiquinol to cytochrome c" 1
0 1 3 53 "GO:0006140;GO:0043087;GO:0033124;GO:0009118;GO:0033121;GO:0030811;GO:1900542" "regulation of nucleotide metabolic process" 1
0 1 4 5 "GO:0006152" "purine nucleoside catabolic process" 1
0 1 3 6 "GO:0006165;GO:0046939;GO:0006183;GO:0006228;GO:0046051" "nucleoside diphosphate phosphorylation" 1
0 1 5 6 "GO:0006166" "purine ribonucleoside salvage" 1
0 1 5 7 "GO:0006171;GO:0046058;GO:0019933;GO:0019935" "cAMP biosynthetic process" 1
0 1 8 5 "GO:0006177;GO:0046037" "GMP biosynthetic process" 1
0 1 5 8 "GO:0006182;GO:0046068" "cGMP biosynthetic process" 1
0 1 4 6 "GO:0006206" "pyrimidine nucleobase metabolic process" 1
0 0.17097834207419 3 220 "GO:0006259" "DNA metabolic process" 1
0 1 2 55 "GO:0006260" "DNA replication" 1
0 1 4 8 "GO:0006261" "DNA-dependent DNA replication" 1
0 1 2 5 "GO:0006265" "DNA topological change" 1
0 1 2 13 "GO:0006270" "DNA replication initiation" 1
0 1 4 8 "GO:0006275" "regulation of DNA replication" 1
0 0.000329473232985892 3 186 "GO:0006281;GO:0006974" "cellular response to DNA damage stimulus" 0.050046984090557
0 0.0335206551857401 2 10 "GO:0006282" "regulation of DNA repair" 0.998389710336063
0 1 5 12 "GO:0006284" "base-excision repair" 1
0 1 6 17 "GO:0006289" "nucleotide-excision repair" 1
0 1 2 8 "GO:0006298" "mismatch repair" 1
0 1 2 11 "GO:0006301" "postreplication repair" 1
0 0.130753033946129 6 41 "GO:0006302" "double-strand break repair" 1
0 1 6 11 "GO:0006306;GO:0006305;GO:0044728;GO:0006304" "DNA modification" 1
0 1 4 9 "GO:0006308" "DNA catabolic process" 1
0 1 2 54 "GO:0006310" "DNA recombination" 1
0 1 2 10 "GO:0006333" "chromatin assembly or disassembly" 1
0 1 2 56 "GO:0006334;GO:0034728" "nucleosome organization" 1
0 1 5 29 "GO:0006338" "chromatin remodeling" 1
0 1 3 19 "GO:0006342;GO:0045814" "chromatin silencing" 1
0 0.783599476080571 2 434 "GO:0006351;GO:0032774" "RNA biosynthetic process" 1
0 1 2 31 "GO:0006352" "DNA-templated transcription, initiation" 1
0 1 4 5 "GO:0006353" "DNA-templated transcription, termination" 1
0 0.00124844543675911 3 249 "GO:0006357" "regulation of transcription from RNA polymerase II promoter" 0.118524288652318
0 1 2 6 "GO:0006359" "regulation of transcription from RNA polymerase III promoter" 1
0 1 2 76 "GO:0006364;GO:0016072" "rRNA metabolic process" 1
0 1 3 31 "GO:0006366" "transcription from RNA polymerase II promoter" 1
0 1 2 12 "GO:0006367" "transcription initiation from RNA polymerase II promoter" 1
0 1 4 8 "GO:0006368;GO:0006354" "DNA-templated transcription, elongation" 1
0 1 6 6 "GO:0006370;GO:0009452;GO:0036260" "7-methylguanosine mRNA capping" 1
0 1 7 7 "GO:0006378;GO:0043631" "mRNA polyadenylation" 1
0 1 2 6 "GO:0006379" "mRNA cleavage" 1
0 1 6 6 "GO:0006384" "transcription initiation from RNA polymerase III promoter" 1
0 1 2 280 "GO:0006396" "RNA processing" 1
0 1 3 141 "GO:0006397;GO:0016071" "mRNA metabolic process" 1
0 1 3 81 "GO:0006399" "tRNA metabolic process" 1
0 1 5 31 "GO:0006400" "tRNA modification" 1
0 1 3 41 "GO:0006401" "RNA catabolic process" 1
0 1 5 11 "GO:0006406" "mRNA export from nucleus" 1
0 0.487039784046348 2 193 "GO:0006412" "translation" 1
0 1 3 31 "GO:0006413" "translational initiation" 1
0 1 2 14 "GO:0006414" "translational elongation" 1
0 1 2 5 "GO:0006415" "translational termination" 1
0 1 3 54 "GO:0006417" "regulation of translation" 1
0 1 8 25 "GO:0006418;GO:0043039;GO:0043038" "tRNA aminoacylation" 1
0 1 4 15 "GO:0006446" "regulation of translational initiation" 1
0 1 2 5 "GO:0006448" "regulation of translational elongation" 1
0 1 2 86 "GO:0006457" "protein folding" 1
0 0.483424795685146 2 191 "GO:0006461" "protein complex assembly" 1
0 1 2 6 "GO:0006465" "signal peptide processing" 1
0 0.815834086479824 3 478 "GO:0006468;GO:0016310" "phosphorylation" 1
0 1 2 74 "GO:0006470" "protein dephosphorylation" 1
0 1 2 32 "GO:0006473;GO:0043543" "protein acylation" 1
0 1 6 7 "GO:0006474" "N-terminal protein amino acid acetylation" 1
0 1 2 9 "GO:0006476;GO:0016575" "protein deacetylation" 1
0 1 5 29 "GO:0006479;GO:0008213" "protein methylation" 1
0 0.270713400357302 4 92 "GO:0006486;GO:0043413;GO:0070085" "glycosylation" 1
0 1 2 32 "GO:0006487" "protein N-linked glycosylation" 1
0 1 3 5 "GO:0006488" "dolichol-linked oligosaccharide biosynthetic process" 1
0 1 2 9 "GO:0006491" "N-glycan processing" 1
0 1 2 12 "GO:0006493" "protein O-linked glycosylation" 1
0 1 2 29 "GO:0006497" "protein lipidation" 1
0 1 2 5 "GO:0006501" "C-terminal protein lipidation" 1
0 1 5 21 "GO:0006506;GO:0006505;GO:0006661" "phosphatidylinositol biosynthetic process" 1
0 1 2 332 "GO:0006508" "proteolysis" 1
0 1 6 157 "GO:0006511;GO:0019941;GO:0043632;GO:0051603" "proteolysis involved in cellular protein catabolic process" 1
0 1 3 9 "GO:0006513" "protein monoubiquitination" 1
0 1 3 6 "GO:0006515" "misfolded or incompletely synthesized protein catabolic process" 1
0 0.347251716365815 2 124 "GO:0006520" "cellular amino acid metabolic process" 1
0 1 2 8 "GO:0006541" "glutamine metabolic process" 1
0 1 2 5 "GO:0006544" "glycine metabolic process" 1
0 1 3 5 "GO:0006560" "proline metabolic process" 1
0 1 2 6 "GO:0006563" "L-serine metabolic process" 1
0 1 3 41 "GO:0006575" "cellular modified amino acid metabolic process" 1
0 0.0627698592055586 2 19 "GO:0006576;GO:0044106;GO:0009308" "amine metabolic process" 1
0 1 2 6 "GO:0006584;GO:0009712" "catecholamine metabolic process" 1
0 0.016896692994758 6 5 "GO:0006596;GO:0006595;GO:0042401;GO:0009309" "polyamine biosynthetic process" 0.71294657386215
0 1 4 36 "GO:0006605" "protein targeting" 1
0 1 3 23 "GO:0006606;GO:1902593;GO:0051170" "protein import into nucleus" 1
0 1 4 8 "GO:0006607" "NLS-bearing protein import into nucleus" 1
0 1 2 16 "GO:0006612" "protein targeting to membrane" 1
0 1 2 10 "GO:0006614;GO:0006613;GO:0045047;GO:0072599" "protein targeting to ER" 1
0 1 5 6 "GO:0006623;GO:0072666;GO:0045324" "late endosome to vacuole transport" 1
0 1 3 60 "GO:0006631" "fatty acid metabolic process" 1
0 1 3 30 "GO:0006633;GO:0072330" "monocarboxylic acid biosynthetic process" 1
0 1 2 19 "GO:0006635;GO:0009062;GO:0019395;GO:0034440" "fatty acid catabolic process" 1
0 1 2 6 "GO:0006636;GO:0046456;GO:1901570" "unsaturated fatty acid biosynthetic process" 1
0 1 2 8 "GO:0006637;GO:0035383" "acyl-CoA metabolic process" 1
0 1 5 12 "GO:0006641;GO:0006639;GO:0006638" "acylglycerol metabolic process" 1
0 1 2 64 "GO:0006643" "membrane lipid metabolic process" 1
0 1 3 101 "GO:0006644" "phospholipid metabolic process" 1
0 1 2 81 "GO:0006650;GO:0046486" "glycerolipid metabolic process" 1
0 1 3 5 "GO:0006662;GO:0018904" "ether metabolic process" 1
0 1 3 40 "GO:0006664" "glycolipid metabolic process" 1
0 1 2 42 "GO:0006665" "sphingolipid metabolic process" 1
0 1 2 30 "GO:0006672" "ceramide metabolic process" 1
0 1 6 5 "GO:0006677" "glycosylceramide metabolic process" 1
0 1 2 19 "GO:0006687" "glycosphingolipid metabolic process" 1
0 1 2 20 "GO:0006694" "steroid biosynthetic process" 1
0 1 3 7 "GO:0006695" "cholesterol biosynthetic process" 1
0 1 3 24 "GO:0006720" "isoprenoid metabolic process" 1
0 1 2 16 "GO:0006730" "one-carbon metabolic process" 1
0 1 4 86 "GO:0006732;GO:0051186" "cofactor metabolic process" 1
0 1 2 23 "GO:0006733" "oxidoreduction coenzyme metabolic process" 1
0 1 3 9 "GO:0006739" "NADP metabolic process" 1
0 1 3 10 "GO:0006744;GO:0006743;GO:1901663;GO:1901661;GO:0042181" "ketone biosynthetic process" 1
0 1 2 9 "GO:0006749" "glutathione metabolic process" 1
0 1 2 15 "GO:0006760;GO:0042558" "pteridine-containing compound metabolic process" 1
0 1 2 15 "GO:0006766" "vitamin metabolic process" 1
0 1 2 10 "GO:0006767" "water-soluble vitamin metabolic process" 1
0 1 5 5 "GO:0006775" "fat-soluble vitamin metabolic process" 1
0 1 2 24 "GO:0006778;GO:0033013;GO:0042168" "tetrapyrrole metabolic process" 1
0 1 3 18 "GO:0006779;GO:0033014;GO:0006783" "tetrapyrrole biosynthetic process" 1
0 1 3 58 "GO:0006790" "sulfur compound metabolic process" 1
0 0.940421997608669 4 777 "GO:0006796;GO:0006793" "phosphorus metabolic process" 1
0 1 3 5 "GO:0006805" "xenobiotic metabolic process" 1
0 0.392455245031702 3 395 "GO:0006811" "ion transport" 1
0 1 4 229 "GO:0006812" "cation transport" 1
0 1 2 47 "GO:0006813" "potassium ion transport" 1
0 1 2 30 "GO:0006814" "sodium ion transport" 1
0 1 2 59 "GO:0006816;GO:0070838;GO:0072511" "divalent metal ion transport" 1
0 0.0684398090704585 2 127 "GO:0006820" "anion transport" 1
0 1 2 7 "GO:0006825" "copper ion transport" 1
0 1 2 11 "GO:0006826" "iron ion transport" 1
0 1 2 11 "GO:0006829" "zinc ion transport" 1
0 1 2 9 "GO:0006835" "dicarboxylic acid transport" 1
0 1 2 26 "GO:0006836" "neurotransmitter transport" 1
0 1 4 24 "GO:0006839" "mitochondrial transport" 1
0 1 3 30 "GO:0006865" "amino acid transport" 1
0 1 2 50 "GO:0006869" "lipid transport" 1
0 1 3 6 "GO:0006883" "cellular sodium ion homeostasis" 1
0 1 8 21 "GO:0006885" "regulation of pH" 1
0 1 3 154 "GO:0006886" "intracellular protein transport" 1
0 1 3 25 "GO:0006887" "exocytosis" 1
0 1 2 18 "GO:0006888" "ER to Golgi vesicle-mediated transport" 1
0 1 2 10 "GO:0006890" "retrograde vesicle-mediated transport, Golgi to ER" 1
0 1 5 17 "GO:0006891" "intra-Golgi vesicle-mediated transport" 1
0 1 2 5 "GO:0006892" "post-Golgi vesicle-mediated transport" 1
0 1 2 56 "GO:0006897" "endocytosis" 1
0 1 5 7 "GO:0006898" "receptor-mediated endocytosis" 1
0 1 3 7 "GO:0006901" "vesicle coating" 1
0 1 5 11 "GO:0006904" "vesicle docking involved in exocytosis" 1
0 1 2 19 "GO:0006906" "vesicle fusion" 1
0 1 5 42 "GO:0006913;GO:0051169" "nucleocytoplasmic transport" 1
0 0.103531071240368 3 32 "GO:0006914" "autophagy" 1
0 0.00263151442520859 3 83 "GO:0006915;GO:0012501;GO:0008219;GO:0016265" "cell death" 0.222070578438436
0 1 3 345 "GO:0006928" "cellular component movement" 1
0 0.127767796160743 3 40 "GO:0006935;GO:0042330" "taxis" 1
0 1 2 21 "GO:0006936;GO:0003012" "muscle system process" 1
0 1 3 9 "GO:0006937;GO:0090257" "regulation of muscle system process" 1
0 1 6 7 "GO:0006939" "smooth muscle contraction" 1
0 1 4 6 "GO:0006941;GO:0060048" "cardiac muscle contraction" 1
0 6.44163564800103e-06 2 440 "GO:0006950" "response to stress" 0.00244621113732839
0 0.247688825630796 3 83 "GO:0006952" "defense response" 1
0 0.0973721958958556 2 30 "GO:0006954" "inflammatory response" 1
0 1 2 100 "GO:0006955" "immune response" 1
0 1 2 5 "GO:0006959" "humoral immune response" 1
0 1 3 21 "GO:0006979" "response to oxidative stress" 1
0 1 2 13 "GO:0006986;GO:0035966" "response to topologically incorrect protein" 1
0 1 6 12 "GO:0006995;GO:0043562" "cellular response to nitrogen starvation" 1
0 1 2 575 "GO:0006996" "organelle organization" 1
0 1 2 5 "GO:0006997" "nucleus organization" 1
0 1 2 48 "GO:0007005" "mitochondrion organization" 1
0 1 2 12 "GO:0007006" "mitochondrial membrane organization" 1
0 1 3 6 "GO:0007007" "inner mitochondrial membrane organization" 1
0 1 3 13 "GO:0007009" "plasma membrane organization" 1
0 1 2 162 "GO:0007010" "cytoskeleton organization" 1
0 1 5 60 "GO:0007015" "actin filament organization" 1
0 1 3 156 "GO:0007017" "microtubule-based process" 1
0 1 2 73 "GO:0007018" "microtubule-based movement" 1
0 1 3 6 "GO:0007020" "microtubule nucleation" 1
0 1 2 7 "GO:0007029" "endoplasmic reticulum organization" 1
0 1 2 16 "GO:0007030" "Golgi organization" 1
0 1 2 39 "GO:0007033" "vacuole organization" 1
0 1 2 25 "GO:0007034" "vacuolar transport" 1
0 1 5 6 "GO:0007041;GO:0008333" "lysosomal transport" 1
0 0.0480023417535363 3 104 "GO:0007049" "cell cycle" 1
0 0.0400948173609862 4 12 "GO:0007050" "cell cycle arrest" 1
0 1 4 22 "GO:0007051" "spindle organization" 1
0 1 5 13 "GO:0007052" "mitotic spindle organization" 1
0 1 3 23 "GO:0007059" "chromosome segregation" 1
0 1 2 5 "GO:0007062" "sister chromatid cohesion" 1
0 1 3 54 "GO:0007067;GO:0000280" "nuclear division" 1
0 1 2 6 "GO:0007076" "mitotic chromosome condensation" 1
0 1 3 29 "GO:0007088;GO:0051783" "regulation of nuclear division" 1
0 1 3 10 "GO:0007094;GO:0045841;GO:0071173;GO:0071174;GO:1902100;GO:0031577" "negative regulation of metaphase/anaphase transition of cell cycle" 1
0 1 4 5 "GO:0007099;GO:0098534" "centriole replication" 1
0 1 3 5 "GO:0007126" "meiotic nuclear division" 1
0 1 3 114 "GO:0007154" "cell communication" 1
0 1 2 182 "GO:0007155;GO:0022610" "cell adhesion" 1
0 1 2 53 "GO:0007156;GO:0098609" "cell-cell adhesion" 1
0 1 2 9 "GO:0007157" "heterophilic cell-cell adhesion" 1
0 1 4 9 "GO:0007158;GO:0097104;GO:0001941;GO:0071709;GO:0097105;GO:0097090" "neuron cell-cell adhesion" 1
0 1 3 21 "GO:0007160;GO:0031589" "cell-substrate adhesion" 1
0 1 3 10 "GO:0007162" "negative regulation of cell adhesion" 1
0 1 3 18 "GO:0007163" "establishment or maintenance of cell polarity" 1
0 0.354063262708831 3 620 "GO:0007166" "cell surface receptor signaling pathway" 1
0 0.420149007143705 4 158 "GO:0007167" "enzyme linked receptor protein signaling pathway" 1
0 0.307600150731712 2 107 "GO:0007169" "transmembrane receptor protein tyrosine kinase signaling pathway" 1
0 1 3 8 "GO:0007173;GO:0038127" "epidermal growth factor receptor signaling pathway" 1
0 1 2 50 "GO:0007178" "transmembrane receptor protein serine/threonine kinase signaling pathway" 1
0 1 3 19 "GO:0007179;GO:0071560;GO:0071559" "cellular response to transforming growth factor beta stimulus" 1
0 0.149348189733217 2 202 "GO:0007186" "G-protein coupled receptor signaling pathway" 1
0 1 6 41 "GO:0007188;GO:0007187" "G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger" 1
0 1 7 16 "GO:0007189" "adenylate cyclase-activating G-protein coupled receptor signaling pathway" 1
0 1 7 18 "GO:0007193" "adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway" 1
0 1 6 6 "GO:0007197;GO:0007213;GO:0007207" "G-protein coupled acetylcholine receptor signaling pathway" 1
0 1 3 12 "GO:0007200" "phospholipase C-activating G-protein coupled receptor signaling pathway" 1
0 1 5 6 "GO:0007204" "positive regulation of cytosolic calcium ion concentration" 1
0 1 5 8 "GO:0007205" "protein kinase C-activating G-protein coupled receptor signaling pathway" 1
0 1 5 12 "GO:0007212" "dopamine receptor signaling pathway" 1
0 1 4 7 "GO:0007215" "glutamate receptor signaling pathway" 1
0 1 5 5 "GO:0007216" "G-protein coupled glutamate receptor signaling pathway" 1
0 1 5 11 "GO:0007218" "neuropeptide signaling pathway" 1
0 1 4 24 "GO:0007219" "Notch signaling pathway" 1
0 1 4 18 "GO:0007224" "smoothened signaling pathway" 1
0 1 4 24 "GO:0007229" "integrin-mediated signaling pathway" 1
0 1 2 7 "GO:0007249" "I-kappaB kinase/NF-kappaB signaling" 1
