"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.216418496057596 4 5 "GO:0000290" "deadenylation-dependent decapping of nuclear-transcribed mRNA" 1
0 0.00601435107883624 2 8 "GO:0000291" "nuclear-transcribed mRNA catabolic process, exonucleolytic" 0.123456747145301
0 0.203010944652083 5 9 "GO:0000301" "retrograde transport, vesicle recycling within Golgi" 1
0 0.110772472998667 8 7 "GO:0000381" "regulation of alternative mRNA splicing, via spliceosome" 0.808958588870073
0 0.0853207643709092 6 14 "GO:0000387" "spliceosomal snRNP assembly" 0.691727603969708
0 0.216418496057596 2 5 "GO:0000394" "RNA splicing, via endonucleolytic cleavage and ligation" 1
0 1.47457244810583e-13 6 54 "GO:0000398;GO:0000377;GO:0000375" "RNA splicing, via transesterification reactions" 2.4887506096364e-11
0 0.225474031897034 6 14 "GO:0000413;GO:0018208" "peptidyl-proline modification" 1
0 0.201332114689166 4 18 "GO:0000422" "mitochondrion degradation" 1
0 0.0417246296258394 2 5 "GO:0000460" "maturation of 5.8S rRNA" 0.466027297070956
0 0.00504785425330686 3 17 "GO:0000462;GO:0030490" "maturation of SSU-rRNA" 0.110373607396378
0 0.00263959157204723 7 7 "GO:0000463;GO:0000470" "maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.0729007199625408
0 0.0108295206468051 3 6 "GO:0000467;GO:0000459;GO:0090503" "RNA phosphodiester bond hydrolysis, exonucleolytic" 0.182778242916633
0 1.40026769721285e-06 4 10 "GO:0000469" "cleavage involved in rRNA processing" 8.86252763360966e-05
0 0.000172604073283793 6 5 "GO:0000479;GO:0000478" "endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.00687042794227409
0 0.827035237727396 4 9 "GO:0000723;GO:0032200" "telomere organization" 1
0 0.241290436834012 4 24 "GO:0000724;GO:0000725" "double-strand break repair via homologous recombination" 1
0 0.427532961947635 2 8 "GO:0000726;GO:0006303" "non-recombinational repair" 1
0 0.689471156719813 3 6 "GO:0000730;GO:0007131;GO:0035825" "reciprocal DNA recombination" 1
0 0.294027371723967 2 41 "GO:0000902" "cell morphogenesis" 1
0 0.385927961947306 5 23 "GO:0000904" "cell morphogenesis involved in differentiation" 1
0 0.46258096084666 3 14 "GO:0000910" "cytokinesis" 1
0 0.0137391926180845 2 35 "GO:0000956;GO:0006402" "mRNA catabolic process" 0.222019506243302
0 0.398051543315832 3 18 "GO:0001101" "response to acid" 1
0 0.908138771553272 2 21 "GO:0001501" "skeletal system development" 1
0 1 2 10 "GO:0001503" "ossification" 1
0 0.698709945957349 3 13 "GO:0001505" "regulation of neurotransmitter levels" 1
0 0.0170673238126792 4 24 "GO:0001510" "RNA methylation" 0.267270771870719
0 0.000390348153547398 4 10 "GO:0001522" "pseudouridine synthesis" 0.0137892754706627
0 0.411772333214597 2 13 "GO:0001523;GO:0016101;GO:0006721" "terpenoid metabolic process" 1
0 0.959875045598813 3 115 "GO:0001525" "angiogenesis" 1
0 0.98821831753744 2 84 "GO:0001558;GO:0040008" "regulation of growth" 1
0 0.509946301788509 3 49 "GO:0001568" "blood vessel development" 1
0 1 4 9 "GO:0001569" "patterning of blood vessels" 1
0 0.340768538649109 2 27 "GO:0001570" "vasculogenesis" 1
0 1 2 13 "GO:0001573;GO:0001574;GO:0006688" "ganglioside metabolic process" 1
0 0.744493676923437 5 7 "GO:0001649" "osteoblast differentiation" 1
0 0.934471530761612 3 54 "GO:0001654" "eye development" 1
0 0.340768538649109 3 27 "GO:0001666;GO:0036293;GO:0070482" "response to decreased oxygen levels" 1
0 0.946492551465484 2 125 "GO:0001667" "ameboidal cell migration" 1
0 0.827035237727396 5 9 "GO:0001702" "gastrulation with mouth forming second" 1
0 0.354336114732129 2 17 "GO:0001704" "formation of primary germ layer" 1
0 0.254094880509454 4 10 "GO:0001706" "endoderm formation" 1
0 0.827035237727396 4 9 "GO:0001707" "mesoderm formation" 1
0 0.427854520070273 3 35 "GO:0001708" "cell fate specification" 1
0 0.216418496057596 2 5 "GO:0001709" "cell fate determination" 1
0 0.000180919761481872 6 7 "GO:0001731" "formation of translation preinitiation complex" 0.00687042794227409
0 1 2 12 "GO:0001754;GO:0046530" "photoreceptor cell differentiation" 1
0 0.984793862589282 3 50 "GO:0001755" "neural crest cell migration" 1
0 0.594763866255001 2 64 "GO:0001756;GO:0035282" "segmentation" 1
0 0.203010944652083 5 9 "GO:0001757;GO:0007379" "somite specification" 1
0 0.934823053648382 2 14 "GO:0001763;GO:0048754;GO:0061138" "morphogenesis of a branching structure" 1
0 0.80368970732392 2 16 "GO:0001764" "neuron migration" 1
0 1 4 11 "GO:0001817" "regulation of cytokine production" 1
0 0.950399252449814 2 49 "GO:0001822;GO:0048793" "kidney development" 1
0 0.359539542743987 2 12 "GO:0001837" "epithelial to mesenchymal transition" 1
0 0.689471156719813 3 6 "GO:0001839" "neural plate morphogenesis" 1
0 0.89267869180322 5 20 "GO:0001878;GO:0009620" "response to fungus" 1
0 0.427532961947635 2 8 "GO:0001885" "endothelial cell development" 1
0 0.472063158463166 3 42 "GO:0001889" "liver development" 1
0 0.946386053892046 4 15 "GO:0001894" "tissue homeostasis" 1
0 0.881778797481378 5 82 "GO:0001934;GO:0031401" "positive regulation of protein modification process" 1
0 0.903687433704726 3 12 "GO:0001935;GO:0050673" "epithelial cell proliferation" 1
0 0.459045671181385 4 36 "GO:0001944" "vasculature development" 1
0 1 3 9 "GO:0001945" "lymph vessel development" 1
0 0.946386053892046 2 15 "GO:0001946" "lymphangiogenesis" 1
0 0.982083778065256 2 65 "GO:0001947" "heart looping" 1
0 1 3 6 "GO:0001973;GO:0035588;GO:0035587" "G-protein coupled purinergic receptor signaling pathway" 1
0 0.978539258974084 4 210 "GO:0002009;GO:0048729" "tissue morphogenesis" 1
0 0.79799746071509 2 43 "GO:0002011" "morphogenesis of an epithelial sheet" 1
0 0.359336035498074 7 7 "GO:0002028" "regulation of sodium ion transport" 1
0 0.827988855941028 4 38 "GO:0002040" "sprouting angiogenesis" 1
0 0.216418496057596 6 5 "GO:0002042" "cell migration involved in sprouting angiogenesis" 1
0 1 4 5 "GO:0002062" "chondrocyte differentiation" 1
0 0.970231537799323 4 28 "GO:0002064" "epithelial cell development" 1
0 0.744493676923437 3 7 "GO:0002088" "lens development in camera-type eye" 1
0 1 2 6 "GO:0002098;GO:0002097" "tRNA wobble base modification" 1
0 0.000138299231721259 4 9 "GO:0002181" "cytoplasmic translation" 0.00567774413471871
0 0.789773779062837 3 8 "GO:0002218;GO:0045089;GO:0031349;GO:0002224;GO:0002221;GO:0002758" "positive regulation of defense response" 1
0 0.103893474289713 4 19 "GO:0002244;GO:0060218" "hematopoietic progenitor cell differentiation" 0.797041350737748
0 1 3 5 "GO:0002250" "adaptive immune response" 1
0 0.272419030987648 2 20 "GO:0002252" "immune effector process" 1
0 1 2 5 "GO:0002274" "myeloid leukocyte activation" 1
0 0.744493676923437 3 7 "GO:0002285;GO:0002366;GO:0002263;GO:0042113" "cell activation involved in immune response" 1
0 0.637039563458494 1 148 "GO:0002376" "immune system process" 1
0 1 4 8 "GO:0002474;GO:0048002" "antigen processing and presentation of peptide antigen via MHC class I" 1
0 0.997654472439104 4 31 "GO:0002521" "leukocyte differentiation" 1
0 1 2 20 "GO:0002573" "myeloid leukocyte differentiation" 1
0 1 2 7 "GO:0002574" "thrombocyte differentiation" 1
0 0.63648190281365 3 60 "GO:0002682" "regulation of immune system process" 1
0 0.288317874783958 2 6 "GO:0002683" "negative regulation of immune system process" 1
0 0.663964089868906 2 31 "GO:0002684" "positive regulation of immune system process" 1
0 0.882927289049589 2 11 "GO:0002685" "regulation of leukocyte migration" 1
0 1 5 7 "GO:0002688" "regulation of leukocyte chemotaxis" 1
0 0.203010944652083 4 9 "GO:0002694;GO:0050865" "regulation of cell activation" 1
0 1 4 12 "GO:0002697" "regulation of immune effector process" 1
0 1 2 6 "GO:0002699" "positive regulation of immune effector process" 1
0 1 2 7 "GO:0002703" "regulation of leukocyte mediated immunity" 1
0 0.921493863246151 3 22 "GO:0002757;GO:0002253;GO:0002764;GO:0050778" "positive regulation of immune response" 1
0 0.3379222997074 4 156 "GO:0003002" "regionalization" 1
0 0.94290330773249 2 24 "GO:0003006" "developmental process involved in reproduction" 1
0 0.534252181107266 3 27 "GO:0003007" "heart morphogenesis" 1
0 0.999999002247076 3 142 "GO:0003008" "system process" 1
0 0.965756584427208 4 52 "GO:0003013" "circulatory system process" 1
0 0.946386053892046 2 15 "GO:0003014" "renal system process" 1
0 1 4 6 "GO:0003094" "glomerular filtration" 1
0 0.903687433704726 4 12 "GO:0003140" "determination of left/right asymmetry in lateral mesoderm" 1
0 0.98871581676142 3 92 "GO:0003143;GO:0060562;GO:0035239" "tube morphogenesis" 1
0 0.986349221531257 2 22 "GO:0003146" "heart jogging" 1
0 0.622612276397171 3 5 "GO:0003170" "heart valve development" 1
0 0.622612276397171 3 5 "GO:0003205" "cardiac chamber development" 1
0 0.427532961947635 2 8 "GO:0003318" "cell migration to the midline involved in heart development" 1
0 0.920768891017007 4 13 "GO:0003333" "amino acid transmembrane transport" 1
0 0.800637120503257 3 23 "GO:0003341" "cilium movement" 1
0 0.411772333214597 4 13 "GO:0003351" "epithelial cilium movement" 1
0 0.689471156719813 5 6 "GO:0003406" "retinal pigment epithelium development" 1
0 0.744493676923437 3 7 "GO:0003407" "neural retina development" 1
0 0.999978237988035 2 255 "GO:0005975" "carbohydrate metabolic process" 1
0 0.772941050237098 4 15 "GO:0005977;GO:0006073;GO:0006112;GO:0044042;GO:0005976;GO:0044264" "polysaccharide metabolic process" 1
0 0.622612276397171 3 5 "GO:0005978;GO:0009250" "glycogen biosynthetic process" 1
0 1 6 6 "GO:0006000;GO:0006003" "fructose 2,6-bisphosphate metabolic process" 1
0 1 2 5 "GO:0006002" "fructose 6-phosphate metabolic process" 1
0 1 6 19 "GO:0006006" "glucose metabolic process" 1
0 0.955899143663254 4 16 "GO:0006024;GO:0006023" "glycosaminoglycan biosynthetic process" 1
0 0.622612276397171 2 5 "GO:0006026" "aminoglycan catabolic process" 1
0 1 3 18 "GO:0006029" "proteoglycan metabolic process" 1
0 0.64192391846562 3 18 "GO:0006040" "amino sugar metabolic process" 1
0 0.427532961947635 2 8 "GO:0006047" "UDP-N-acetylglucosamine metabolic process" 1
0 0.307865257051784 2 52 "GO:0006066" "alcohol metabolic process" 1
0 1 2 6 "GO:0006072" "glycerol-3-phosphate metabolic process" 1
0 0.654565697843079 2 12 "GO:0006081" "cellular aldehyde metabolic process" 1
0 0.00725882283907426 2 61 "GO:0006091" "generation of precursor metabolites and energy" 0.143196777825374
0 1 3 12 "GO:0006094;GO:0019319;GO:0046364" "monosaccharide biosynthetic process" 1
0 0.955899143663254 2 16 "GO:0006096" "glycolytic process" 1
0 1 6 9 "GO:0006098;GO:0006007;GO:0006740;GO:0019320;GO:0046365" "monosaccharide catabolic process" 1
0 0.557700450629347 3 16 "GO:0006099" "tricarboxylic acid cycle" 1
0 1 3 5 "GO:0006108" "malate metabolic process" 1
0 0.0217494260798157 2 7 "GO:0006120" "mitochondrial electron transport, NADH to ubiquinone" 0.308760544067664
0 0.00419877183003065 2 5 "GO:0006122" "mitochondrial electron transport, ubiquinol to cytochrome c" 0.0966353698457054
0 1 6 53 "GO:0006140;GO:0043087;GO:0033124;GO:0009118;GO:0033121;GO:0030811;GO:1900542" "regulation of nucleotide metabolic process" 1
0 1 3 5 "GO:0006152" "purine nucleoside catabolic process" 1
0 0.689471156719813 2 6 "GO:0006165;GO:0046939;GO:0006183;GO:0006228;GO:0046051" "nucleoside diphosphate phosphorylation" 1
0 1 3 6 "GO:0006166" "purine ribonucleoside salvage" 1
0 1 4 7 "GO:0006171;GO:0046058;GO:0019933;GO:0019935" "cAMP biosynthetic process" 1
0 1 4 5 "GO:0006177;GO:0046037" "GMP metabolic process" 1
0 1 6 8 "GO:0006182;GO:0046068" "cGMP metabolic process" 1
0 0.0726197386048735 4 6 "GO:0006206" "pyrimidine nucleobase metabolic process" 0.630339331090302
0 0.000721847230591146 2 220 "GO:0006259" "DNA metabolic process" 0.0238366509406076
0 0.025370795764727 2 55 "GO:0006260" "DNA replication" 0.350347625151094
0 0.789773779062837 3 8 "GO:0006261" "DNA-dependent DNA replication" 1
0 1 3 5 "GO:0006265" "DNA topological change" 1
0 0.0638256734725668 2 13 "GO:0006270" "DNA replication initiation" 0.59116584149286
0 0.15474525614939 6 8 "GO:0006275" "regulation of DNA replication" 0.971314231780675
0 0.00103510686227262 2 186 "GO:0006281;GO:0006974" "cellular response to DNA damage stimulus" 0.0308299475253355
0 0.551078917055592 3 10 "GO:0006282" "regulation of DNA repair" 1
0 0.654565697843079 3 12 "GO:0006284" "base-excision repair" 1
0 0.168454983983136 2 17 "GO:0006289" "nucleotide-excision repair" 1
0 0.789773779062837 3 8 "GO:0006298" "mismatch repair" 1
0 0.0311201186751074 3 11 "GO:0006301" "postreplication repair" 0.411056176239027
0 0.0957773579803341 2 41 "GO:0006302" "double-strand break repair" 0.749926839031585
0 0.306658019836217 6 11 "GO:0006306;GO:0006305;GO:0044728;GO:0006304" "DNA modification" 1
0 0.827035237727396 2 9 "GO:0006308" "DNA catabolic process" 1
0 0.0213939493368962 2 54 "GO:0006310" "DNA recombination" 0.308760544067664
0 0.551078917055592 2 10 "GO:0006333" "chromatin assembly or disassembly" 1
0 6.17571589090658e-07 5 56 "GO:0006334;GO:0034728" "nucleosome organization" 4.75713307820601e-05
0 0.126372823656448 2 29 "GO:0006338" "chromatin remodeling" 0.88055192263369
0 9.60923104610357e-05 5 19 "GO:0006342;GO:0045814" "chromatin silencing" 0.00405456165528648
0 0.066149383962297 3 434 "GO:0006351;GO:0032774" "RNA biosynthetic process" 0.60897523781048
0 0.00461321174998456 2 31 "GO:0006352" "DNA-templated transcription, initiation" 0.104589084301889
0 0.622612276397171 3 5 "GO:0006353" "DNA-templated transcription, termination" 1
0 0.599318267069414 3 249 "GO:0006357" "regulation of transcription from RNA polymerase II promoter" 1
0 1 3 6 "GO:0006359" "regulation of transcription from RNA polymerase III promoter" 1
0 7.16920822681674e-13 2 76 "GO:0006364;GO:0016072" "rRNA metabolic process" 1.08900272965346e-10
0 0.169293929628123 2 31 "GO:0006366" "transcription from RNA polymerase II promoter" 1
0 0.0106346102564408 4 12 "GO:0006367" "transcription initiation from RNA polymerase II promoter" 0.182778242916633
0 0.15474525614939 3 8 "GO:0006368;GO:0006354" "transcription elongation from RNA polymerase II promoter" 0.971314231780675
0 0.0726197386048735 5 6 "GO:0006370;GO:0009452;GO:0036260" "7-methylguanosine mRNA capping" 0.630339331090302
0 0.744493676923437 3 7 "GO:0006378;GO:0043631" "mRNA polyadenylation" 1
0 1 2 6 "GO:0006379" "mRNA cleavage" 1
0 0.0726197386048735 4 6 "GO:0006384" "transcription initiation from RNA polymerase III promoter" 0.630339331090302
0 1.31351593186983e-25 2 280 "GO:0006396" "RNA processing" 9.97615350255136e-23
0 7.85577036336075e-16 2 141 "GO:0006397;GO:0016071" "mRNA metabolic process" 1.70470216884928e-13
0 0.00113855205268089 4 81 "GO:0006399" "tRNA metabolic process" 0.0332588570773514
0 0.169293929628123 2 31 "GO:0006400" "tRNA modification" 1
0 0.0469920279370149 3 41 "GO:0006401" "RNA catabolic process" 0.495700628030039
0 0.00624238163178787 4 11 "GO:0006406" "mRNA export from nucleus" 0.126429035982477
0 4.06434166320489e-39 2 193 "GO:0006412" "translation" 6.17373498640823e-36
0 1.74560902122122e-05 2 31 "GO:0006413" "translational initiation" 0.000917669248485701
0 0.0251345098555504 2 14 "GO:0006414" "translational elongation" 0.350268995142946
0 0.216418496057596 4 5 "GO:0006415" "translational termination" 1
0 1.08620346391613e-06 3 54 "GO:0006417" "regulation of translation" 7.49974118949364e-05
0 0.66959473566265 6 25 "GO:0006418;GO:0043039;GO:0043038" "amino acid activation" 1
0 3.69000766501916e-05 2 15 "GO:0006446" "regulation of translational initiation" 0.00164856518916591
0 0.0417246296258394 2 5 "GO:0006448" "regulation of translational elongation" 0.466027297070956
0 3.45023495299186e-05 2 86 "GO:0006457" "protein folding" 0.00158815360411959
0 0.00332421736010637 2 191 "GO:0006461" "protein complex assembly" 0.0816707652114696
0 1 3 6 "GO:0006465" "signal peptide processing" 1
0 0.999993241330631 3 478 "GO:0006468;GO:0016310" "phosphorylation" 1
0 0.998297630584644 3 74 "GO:0006470" "protein dephosphorylation" 1
0 0.0442900356739503 2 32 "GO:0006473;GO:0043543" "protein acylation" 0.477138753111564
0 0.359336035498074 5 7 "GO:0006474" "N-terminal protein amino acid acetylation" 1
0 0.827035237727396 5 9 "GO:0006476;GO:0016575" "protein deacetylation" 1
0 0.602106752423696 5 29 "GO:0006479;GO:0008213" "protein methylation" 1
0 0.974978010346792 4 92 "GO:0006486;GO:0043413;GO:0070085" "glycosylation" 1
0 0.843426460903984 2 32 "GO:0006487" "protein N-linked glycosylation" 1
0 0.622612276397171 3 5 "GO:0006488" "dolichol-linked oligosaccharide biosynthetic process" 1
0 0.827035237727396 2 9 "GO:0006491" "N-glycan processing" 1
0 0.359539542743987 2 12 "GO:0006493" "protein O-linked glycosylation" 1
0 0.126372823656448 3 29 "GO:0006497" "protein lipidation" 0.88055192263369
0 0.216418496057596 4 5 "GO:0006501" "C-terminal protein lipidation" 1
0 0.524297485212303 2 21 "GO:0006506;GO:0006505;GO:0006661" "GPI anchor metabolic process" 1
0 0.0167056595235808 2 332 "GO:0006508" "proteolysis" 0.264332258503325
0 1.07425177173368e-07 2 157 "GO:0006511;GO:0019941;GO:0043632;GO:0051603" "proteolysis involved in cellular protein catabolic process" 1.01986777578966e-05
0 0.0582138791440049 2 9 "GO:0006513" "protein monoubiquitination" 0.559663812783186
0 0.288317874783958 2 6 "GO:0006515" "misfolded or incompletely synthesized protein catabolic process" 1
0 0.714146827594208 2 124 "GO:0006520" "cellular amino acid metabolic process" 1
0 0.427532961947635 2 8 "GO:0006541" "glutamine metabolic process" 1
0 0.622612276397171 2 5 "GO:0006544" "glycine metabolic process" 1
0 0.622612276397171 8 5 "GO:0006560" "proline metabolic process" 1
0 1 3 6 "GO:0006563" "L-serine metabolic process" 1
0 0.443177511069754 2 41 "GO:0006575" "cellular modified amino acid metabolic process" 1
0 0.975460391555771 4 19 "GO:0006576;GO:0044106;GO:0009308" "amine metabolic process" 1
0 1 2 6 "GO:0006584;GO:0009712" "catecholamine metabolic process" 1
0 1 5 5 "GO:0006596;GO:0006595;GO:0042401;GO:0009309" "polyamine biosynthetic process" 1
0 0.0901864773982761 2 36 "GO:0006605" "protein targeting" 0.71350655816657
0 0.600926082099338 4 23 "GO:0006606;GO:1902593;GO:0051170" "protein import into nucleus" 1
0 1 2 8 "GO:0006607" "NLS-bearing protein import into nucleus" 1
0 0.0488972903460296 3 16 "GO:0006612" "protein targeting to membrane" 0.498489825742409
0 0.254094880509454 2 10 "GO:0006614;GO:0006613;GO:0045047;GO:0072599" "protein targeting to ER" 1
0 1 4 6 "GO:0006623;GO:0072666;GO:0045324" "establishment of protein localization to vacuole" 1
0 0.967114165352325 3 60 "GO:0006631" "fatty acid metabolic process" 1
0 0.803830819549258 3 30 "GO:0006633;GO:0072330" "monocarboxylic acid biosynthetic process" 1
0 1 2 19 "GO:0006635;GO:0009062;GO:0019395;GO:0034440" "fatty acid catabolic process" 1
0 0.689471156719813 4 6 "GO:0006636;GO:0046456;GO:1901570" "unsaturated fatty acid biosynthetic process" 1
0 0.789773779062837 4 8 "GO:0006637;GO:0035383" "acyl-CoA metabolic process" 1
0 1 3 12 "GO:0006641;GO:0006639;GO:0006638" "neutral lipid metabolic process" 1
0 0.900978560637966 2 64 "GO:0006643" "membrane lipid metabolic process" 1
0 0.998562866786499 3 101 "GO:0006644" "phospholipid metabolic process" 1
0 0.98334042644615 2 81 "GO:0006650;GO:0046486" "glycerolipid metabolic process" 1
0 0.00419877183003065 2 5 "GO:0006662;GO:0018904" "glycerol ether metabolic process" 0.0966353698457054
0 0.860662952795342 4 40 "GO:0006664" "glycolipid metabolic process" 1
0 0.986284683435057 4 42 "GO:0006665" "sphingolipid metabolic process" 1
0 0.997147079834301 5 30 "GO:0006672" "ceramide metabolic process" 1
0 1 6 5 "GO:0006677" "glycosylceramide metabolic process" 1
0 1 3 19 "GO:0006687" "glycosphingolipid metabolic process" 1
0 0.955899143663254 5 16 "GO:0006690;GO:0033559;GO:1901568;GO:0019369;GO:0001676" "icosanoid metabolic process" 1
0 0.714163584325523 4 20 "GO:0006694" "steroid biosynthetic process" 1
0 1 4 7 "GO:0006695" "cholesterol biosynthetic process" 1
0 0.116964873305902 3 24 "GO:0006720" "isoprenoid metabolic process" 0.826370430472861
0 0.955899143663254 2 16 "GO:0006730" "one-carbon metabolic process" 1
0 0.915231409733973 2 86 "GO:0006732;GO:0051186" "cofactor metabolic process" 1
0 0.385927961947306 3 23 "GO:0006733" "oxidoreduction coenzyme metabolic process" 1
0 1 2 9 "GO:0006739" "NADP metabolic process" 1
0 0.00333350062087631 5 10 "GO:0006744;GO:0006743;GO:1901663;GO:1901661;GO:0042181" "ketone biosynthetic process" 0.0816707652114696
0 0.491682109746364 4 9 "GO:0006749" "glutathione metabolic process" 1
0 0.946386053892046 2 15 "GO:0006760;GO:0042558" "pteridine-containing compound metabolic process" 1
0 0.511368999527339 2 15 "GO:0006766" "vitamin metabolic process" 1
0 0.551078917055592 3 10 "GO:0006767" "water-soluble vitamin metabolic process" 1
0 0.622612276397171 2 5 "GO:0006775" "fat-soluble vitamin metabolic process" 1
0 0.241290436834012 3 24 "GO:0006778;GO:0033013;GO:0042168" "tetrapyrrole metabolic process" 1
0 0.64192391846562 3 18 "GO:0006779;GO:0033014;GO:0006783" "tetrapyrrole biosynthetic process" 1
0 0.721267932387843 2 58 "GO:0006790" "sulfur compound metabolic process" 1
0 0.999999960434016 4 777 "GO:0006796;GO:0006793" "phosphorus metabolic process" 1
0 0.622612276397171 2 5 "GO:0006805" "xenobiotic metabolic process" 1
0 0.999999959955143 3 395 "GO:0006811" "ion transport" 1
0 0.997301089411591 2 229 "GO:0006812" "cation transport" 1
0 0.999898265815544 4 47 "GO:0006813" "potassium ion transport" 1
0 1 2 30 "GO:0006814" "sodium ion transport" 1
0 0.999990385598713 7 59 "GO:0006816;GO:0070838;GO:0072511" "divalent metal ion transport" 1
0 0.999860716382223 2 127 "GO:0006820" "anion transport" 1
0 0.744493676923437 5 7 "GO:0006825" "copper ion transport" 1
0 0.306658019836217 3 11 "GO:0006826" "iron ion transport" 1
0 0.306658019836217 7 11 "GO:0006829" "zinc ion transport" 1
0 1 2 9 "GO:0006835" "dicarboxylic acid transport" 1
0 0.700717073610705 2 26 "GO:0006836" "neurotransmitter transport" 1
0 0.116964873305902 2 24 "GO:0006839" "mitochondrial transport" 0.826370430472861
0 0.633836104487505 4 30 "GO:0006865" "amino acid transport" 1
0 0.996076110725784 2 50 "GO:0006869" "lipid transport" 1
0 0.689471156719813 2 6 "GO:0006883" "cellular sodium ion homeostasis" 1
0 0.983401250700116 2 21 "GO:0006885" "regulation of pH" 1
0 0.387898845598645 2 154 "GO:0006886" "intracellular protein transport" 1
0 0.461585167821034 3 25 "GO:0006887" "exocytosis" 1
0 0.970163906792596 4 18 "GO:0006888" "ER to Golgi vesicle-mediated transport" 1
0 0.254094880509454 3 10 "GO:0006890" "retrograde vesicle-mediated transport, Golgi to ER" 1
0 0.354336114732129 3 17 "GO:0006891" "intra-Golgi vesicle-mediated transport" 1
0 0.622612276397171 3 5 "GO:0006892" "post-Golgi vesicle-mediated transport" 1
0 0.979459024995543 2 56 "GO:0006897" "endocytosis" 1
0 1 3 7 "GO:0006898" "receptor-mediated endocytosis" 1
0 1 4 7 "GO:0006901" "vesicle coating" 1
0 0.882927289049589 2 11 "GO:0006904" "vesicle docking involved in exocytosis" 1
0 0.103893474289713 3 19 "GO:0006906" "vesicle fusion" 0.797041350737748
0 0.0555998642944327 5 42 "GO:0006913;GO:0051169" "nucleocytoplasmic transport" 0.555632854363443
0 0.0442900356739503 3 32 "GO:0006914" "autophagy" 0.477138753111564
0 0.0856121063504312 3 83 "GO:0006915;GO:0012501;GO:0008219;GO:0016265" "cell death" 0.691727603969708
0 0.999990131472666 2 345 "GO:0006928" "cellular component movement" 1
0 0.999598078308892 3 40 "GO:0006935;GO:0042330" "taxis" 1
0 1 2 21 "GO:0006936;GO:0003012" "muscle system process" 1
0 0.491682109746364 6 9 "GO:0006937;GO:0090257" "regulation of muscle system process" 1
0 1 3 7 "GO:0006939" "smooth muscle contraction" 1
0 1 3 6 "GO:0006941;GO:0060048" "striated muscle contraction" 1
0 0.00100587729085769 2 440 "GO:0006950" "response to stress" 0.0305585520962566
0 0.624650019362418 2 83 "GO:0006952" "defense response" 1
0 0.443459992104645 4 30 "GO:0006954" "inflammatory response" 1
0 0.713168948014433 2 100 "GO:0006955" "immune response" 1
0 1 3 5 "GO:0006959" "humoral immune response" 1
0 0.152931730040674 3 21 "GO:0006979" "response to oxidative stress" 0.971314231780675
0 0.0638256734725668 2 13 "GO:0006986;GO:0035966" "response to topologically incorrect protein" 0.59116584149286
0 0.654565697843079 4 12 "GO:0006995;GO:0043562" "cellular response to nitrogen starvation" 1
0 0.00284464387176878 2 575 "GO:0006996" "organelle organization" 0.0758072638809961
0 0.622612276397171 3 5 "GO:0006997" "nucleus organization" 1
0 0.48326567924347 2 48 "GO:0007005" "mitochondrion organization" 1
0 0.654565697843079 3 12 "GO:0007006" "mitochondrial membrane organization" 1
