"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
69 0.480038395890611 2 370 "GO:0046907;GO:0051649" "establishment of localization in cell" 0.638541639816756
-183 0.146158478360575 2 216 "GO:0048468" "cell development" 0.332392668529695
80 0.358232766734599 3 469 "GO:0048513" "organ development" 0.531692843258721
73 0.390499478766386 3 506 "GO:0048519;GO:0048523" "negative regulation of biological process" 0.561841086796535
5 0.952278001731549 2 533 "GO:0048522;GO:0048518" "positive regulation of biological process" 0.980081739008382
344 0.0597547065659315 2 101 "GO:0048534" "hematopoietic or lymphoid organ development" 0.185966391460767
-151 0.329681224118709 2 142 "GO:0048584;GO:0009967;GO:0010647;GO:0023056" "positive regulation of response to stimulus" 0.510824753854263
-210 0.156191258706254 2 156 "GO:0048585;GO:0009968;GO:0010648;GO:0023057" "negative regulation of response to stimulus" 0.332999623439176
-48 0.657746349387883 2 301 "GO:0048598" "embryonic morphogenesis" 0.813528379506066
-25 0.799082871590845 2 356 "GO:0048646" "anatomical structure formation involved in morphogenesis" 0.908287688857884
-213 0.131045985053154 2 172 "GO:0048731" "system development" 0.30290957200811
-127 0.0876577350215267 2 667 "GO:0048869" "cellular developmental process" 0.24234785564775
-227 0.185106761687527 4 115 "GO:0048878" "chemical homeostasis" 0.353705488639694
-669 5.17128962678848e-05 3 124 "GO:0050767;GO:0060284;GO:0051960" "regulation of cell development" 0.000662865306706523
80 0.502257451363511 2 243 "GO:0050790;GO:0065009" "regulation of molecular function" 0.661853277030421
-232 0.0172907366299925 2 372 "GO:0050793;GO:2000026;GO:0051239" "regulation of multicellular organismal process" 0.0761873082759044
-159 0.344419519249513 3 119 "GO:0051049" "regulation of transport" 0.518209129095706
-141 0.202794862810478 2 285 "GO:0051128" "regulation of cellular component organization" 0.366590713542018
812 2.88459302723766e-10 3 207 "GO:0051276;GO:0006325" "chromosome organization" 1.01681904210128e-08
293 0.0354138936168095 2 176 "GO:0051726" "regulation of cell cycle" 0.128034846153081
-82 0.408387540292981 3 359 "GO:0055085" "transmembrane transport" 0.575826431813103
-324 0.000740667055563083 2 383 "GO:0055114" "oxidation-reduction process" 0.00564758400943743
584 2.76873885159007e-07 3 269 "GO:0065003" "macromolecular complex assembly" 6.50653630123666e-06
-219 0.0193860803001739 2 404 "GO:0065008" "regulation of biological quality" 0.0803952153624859
566 8.50662041323586e-06 2 213 "GO:0070647" "protein modification by small protein conjugation or removal" 0.000119943347826626
-284 0.0824152974063863 3 127 "GO:0070925" "organelle assembly" 0.237020017034189
94 0.453099814272846 4 218 "GO:0071310;GO:0070887" "cellular response to chemical stimulus" 0.620262852548265
23 0.79444619390103 2 447 "GO:0071702" "organic substance transport" 0.908287688857884
494 7.1447012558121e-07 2 355 "GO:0071822;GO:0043933" "macromolecular complex subunit organization" 1.43914696724215e-05
-108 0.467165173755225 3 155 "GO:0090407" "organophosphate biosynthetic process" 0.631834451735863
20 0.864835582439314 2 244 "GO:1901135" "carbohydrate derivative metabolic process" 0.945285404061576
-33 0.820977954657034 2 164 "GO:1901137" "carbohydrate derivative biosynthetic process" 0.908287688857884
-8 0.933520487697866 3 379 "GO:1901564" "organonitrogen compound metabolic process" 0.975010287151104
122 0.335118405959709 2 215 "GO:1901566" "organonitrogen compound biosynthetic process" 0.513605383046945
-223 0.0840496514305635 5 206 "GO:1902531" "regulation of intracellular signal transduction" 0.237020017034189
65 0.604191862545307 2 218 "GO:1902582" "single-organism intracellular transport" 0.760634398382931
171 0.0941914676573185 3 337 "GO:1902589" "single-organism organelle organization" 0.245944387771887
