"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-160 0.445532546199036 2 74 "GO:0016779" "nucleotidyltransferase activity" 0.695891143019349
-163 0.103410109948043 3 343 "GO:0016788" "hydrolase activity, acting on ester bonds" 0.322823406958887
71 0.637557397529715 5 147 "GO:0016791" "phosphatase activity" 0.751878034328147
-37 0.885085396241309 3 50 "GO:0016810" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" 0.917270319740993
13 0.945309024135761 2 85 "GO:0016829" "lyase activity" 0.956496113178788
-204 0.52186287368339 2 32 "GO:0016835" "carbon-oxygen lyase activity" 0.731463536064424
-400 0.052060453949188 2 77 "GO:0016853" "isomerase activity" 0.231984914836784
69 0.587519293400376 2 205 "GO:0016874" "ligase activity" 0.744967589449518
217 0.142883880041765 3 151 "GO:0016879" "ligase activity, forming carbon-nitrogen bonds" 0.370199143744573
183 0.156948615155714 2 200 "GO:0016887;GO:0042623" "ATPase activity" 0.378003002698973
62 0.806879008363503 3 51 "GO:0017016;GO:0031267;GO:0051020" "GTPase binding" 0.873267787532652
162 0.0926682686101497 2 369 "GO:0017111;GO:0016462;GO:0016818;GO:0016817" "hydrolase activity, acting on acid anhydrides" 0.30579105020645
146 0.555990070466166 2 53 "GO:0019199" "transmembrane receptor protein kinase activity" 0.743218841625527
223 0.458567247339057 3 36 "GO:0019829;GO:0042625" "ATPase activity, coupled to transmembrane movement of ions" 0.695891143019349
-677 0.0336404997843658 2 32 "GO:0019842" "vitamin binding" 0.171291898905112
405 0.105719946138583 2 52 "GO:0019887;GO:0019207" "kinase regulator activity" 0.322823406958887
447 0.0025157903269579 2 151 "GO:0019899" "enzyme binding" 0.0327791799808994
-411 0.114203766588114 2 48 "GO:0019904" "protein domain specific binding" 0.336704208389095
-528 0.0214722385592079 4 62 "GO:0020037;GO:0046906" "tetrapyrrole binding" 0.126612165297398
-71 0.611363658044322 3 169 "GO:0022804" "active transmembrane transporter activity" 0.745612016064779
-432 0.00807139106102077 3 124 "GO:0022836" "gated channel activity" 0.0726425195491869
-275 0.205733414854054 7 69 "GO:0022843;GO:0005244;GO:0022832" "voltage-gated ion channel activity" 0.43975517425054
-105 0.343962588052675 2 274 "GO:0022890;GO:0008324" "cation transmembrane transporter activity" 0.618549227734974
-471 0.139114683506241 3 32 "GO:0030170" "pyridoxal phosphate binding" 0.365978628916419
-31 0.779437887435236 1 272 "GO:0030234" "enzyme regulator activity" 0.871136462427617
-103 0.623099834758264 2 75 "GO:0030246" "carbohydrate binding" 0.748126155533347
-519 0.079683454118782 2 37 "GO:0031406;GO:0043177" "carboxylic acid binding" 0.285017966300783
956 0.00268367555399176 4 32 "GO:0031625;GO:0044389" "ubiquitin protein ligase binding" 0.0327791799808994
-98 0.517979983057313 2 144 "GO:0032403" "protein complex binding" 0.731463536064424
146 0.53922603050592 3 58 "GO:0035091" "phosphatidylinositol binding" 0.735551123453028
484 0.128333526920493 3 32 "GO:0036459" "ubiquitinyl hydrolase activity" 0.348922515627573
-128 0.128550400494369 2 495 "GO:0038023;GO:0004871;GO:0004872;GO:0060089" "signal transducer activity" 0.348922515627573
-240 0.357025842940092 3 48 "GO:0042277;GO:0033218" "amide binding" 0.622849014371282
23 0.853656004208048 2 212 "GO:0042578" "phosphoric ester hydrolase activity" 0.897242363146223
-184 0.384812120262327 5 73 "GO:0042626;GO:0015405;GO:0016820;GO:0043492;GO:0015399" "ATPase activity, coupled to movement of substances" 0.638862840435514
-110 0.585015591735046 2 80 "GO:0042802" "identical protein binding" 0.744967589449518
-3 0.989840020902342 2 58 "GO:0042803" "protein homodimerization activity" 0.991585231448689
-40 0.675181758136695 5 377 "GO:0043565" "sequence-specific DNA binding" 0.780108652982263
-424 0.118547008706174 5 44 "GO:0043566" "structure-specific DNA binding" 0.338327625277399
239 0.0929890912908504 2 164 "GO:0044212;GO:0000975;GO:0001067" "regulatory region DNA binding" 0.30579105020645
965 4.73707081403438e-05 2 58 "GO:0044822" "poly(A) RNA binding" 0.0020250977729997
-246 0.0791191007809272 3 169 "GO:0046873" "metal ion transmembrane transporter activity" 0.285017966300783
58 0.764834488168814 2 87 "GO:0046943;GO:0005342;GO:0008514" "organic anion transmembrane transporter activity" 0.860438799189916
913 2.42744229820797e-07 3 105 "GO:0046982" "protein heterodimerization activity" 1.38364210997854e-05
326 0.00665892096406133 2 232 "GO:0046983" "protein dimerization activity" 0.0711672178034055
-379 0.0170260467948327 2 131 "GO:0048037" "cofactor binding" 0.109284815515009
-355 0.218476896883022 4 39 "GO:0050660" "flavin adenine dinucleotide binding" 0.461229004530824
-354 0.059699840425958 3 93 "GO:0050662" "coenzyme binding" 0.248992017386313
202 0.48873954852681 2 38 "GO:0051082" "unfolded protein binding" 0.701613514719327
-419 0.188039560117987 3 32 "GO:0051213" "dioxygenase activity" 0.423089010265471
190 0.528033769059423 3 36 "GO:0051536;GO:0051540" "iron-sulfur cluster binding" 0.732818213257444
-605 0.0338803101008906 2 40 "GO:0052689" "carboxylic ester hydrolase activity" 0.171291898905112
-510 0.0191710709839284 3 69 "GO:0072509;GO:0015085" "divalent inorganic cation transmembrane transporter activity" 0.117080469223277
-250 0.44039244284028 2 31 "GO:1901681" "sulfur compound binding" 0.695891143019349
