"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
861 9.06650879589953e-06 3 30 "GO:0016604" "nuclear body" 6.34655615712967e-05
-334 0.0282392561916439 2 49 "GO:0019898" "extrinsic component of membrane" 0.0677742148599454
359 0.0599807876005257 2 31 "GO:0022625" "cytosolic large ribosomal subunit" 0.117171771126608
-373 7.01247520340043e-05 1 132 "GO:0030054" "cell junction" 0.000392698611390424
621 1.38950700428249e-22 2 303 "GO:0030529" "ribonucleoprotein complex" 5.83592941798646e-21
838 2.26387273865647e-06 2 36 "GO:0030532" "small nuclear ribonucleoprotein complex" 2.11294788941271e-05
6 0.917216728128632 2 454 "GO:0031090" "organelle membrane" 0.928267532081989
584 0.00263027259696188 2 30 "GO:0031248;GO:1902493" "protein acetyltransferase complex" 0.0100428590065817
-327 0.0150349386033854 2 63 "GO:0031301" "integral component of organelle membrane" 0.0420978280894791
291 0.0410989861324316 4 56 "GO:0031461" "cullin-RING ubiquitin ligase complex" 0.0908503903980067
140 0.128072917764054 2 137 "GO:0031966" "mitochondrial membrane" 0.215162501843611
116 0.446851726804545 1 49 "GO:0031974" "membrane-enclosed lumen" 0.577469923870489
397 0.000543016150920649 2 87 "GO:0032993" "protein-DNA complex" 0.0026831386280785
-363 0.0035102561676151 4 74 "GO:0034702;GO:1902495;GO:1990351" "transporter complex" 0.0128200660034638
-497 0.00819141344064787 2 32 "GO:0034703" "cation channel complex" 0.0264645665005547
599 0.0017085527594286 3 31 "GO:0035770" "ribonucleoprotein granule" 0.00717592158960012
-185 0.0716812820555264 2 110 "GO:0042995" "cell projection" 0.132018829196138
-109 0.523469703886897 2 39 "GO:0043005" "neuron projection" 0.646639045977932
224 5.62597850476658e-06 2 538 "GO:0043232;GO:0043228" "intracellular non-membrane-bounded organelle" 4.2962017672763e-05
-271 0.0568518458744949 3 56 "GO:0043235" "receptor complex" 0.116476952523355
263 0.0206772895543346 2 89 "GO:0044391" "ribosomal subunit" 0.0515686461289949
166 0.0364386009546416 3 187 "GO:0044427" "chromosomal part" 0.0834239348360739
553 4.90099303794696e-28 3 514 "GO:0044428" "nuclear part" 4.11683415187545e-26
149 0.0367462570111278 3 235 "GO:0044429" "mitochondrial part" 0.0834239348360739
-155 0.0178089733781026 3 285 "GO:0044430" "cytoskeletal part" 0.0482565730245361
-69 0.461644961236939 2 134 "GO:0044431" "Golgi apparatus part" 0.587548132483377
-197 0.0127926084546111 2 189 "GO:0044432" "endoplasmic reticulum part" 0.0370544520754253
-94 0.584900716246898 3 38 "GO:0044433" "cytoplasmic vesicle part" 0.68446074731797
23 0.877987267538193 3 49 "GO:0044437;GO:0005774" "vacuolar part" 0.921886630915103
-213 0.223958922589752 2 37 "GO:0044441" "ciliary part" 0.318856771144732
152 0.175162040818954 3 91 "GO:0044445" "cytosolic part" 0.272474285718373
599 8.60383059185734e-13 2 167 "GO:0044451" "nucleoplasm part" 2.40907256572006e-11
133 0.290624643639731 2 72 "GO:0044454" "nuclear chromosome part" 0.387499524852975
-85 0.57868975591815 2 49 "GO:0044455" "mitochondrial membrane part" 0.68446074731797
-137 0.266744809507776 1 75 "GO:0044456" "synapse part" 0.369801591473953
-180 0.000529016082869126 2 480 "GO:0044459" "plasma membrane part" 0.0026831386280785
-221 0.131885333519176 2 53 "GO:0044463" "cell projection part" 0.217222902266878
-226 0.0722960255121706 1 72 "GO:0045202" "synapse" 0.132018829196138
-377 0.0200798124844849 3 43 "GO:0045211;GO:0097060" "synaptic membrane" 0.0515686461289949
-5 0.978090391902922 2 36 "GO:0070013;GO:0043233" "organelle lumen" 0.978090391902922
-241 0.067224451048091 2 66 "GO:0097458" "neuron part" 0.128337588364537
-35 0.570794142729753 3 326 "GO:0098588" "bounding membrane of organelle" 0.68446074731797
-196 0.0208730234331646 2 163 "GO:0098589;GO:0005789" "membrane region" 0.0515686461289949
-62 0.746615050812039 3 31 "GO:0098590" "plasma membrane region" 0.814489146340406
274 1.95690381159066e-05 2 295 "GO:1902494" "catalytic complex" 0.000126446092441243
-89 0.645089958090991 3 30 "GO:1990204" "oxidoreductase complex" 0.72416679173941
292 0.00218949885900257 4 128 "GO:1990234" "transferase complex" 0.00875799543601028
